CtryName,Zone_ID,cluster
DRC_S,2551,30
DRC_S,258,43
DRC_S,3301,16
DRC_S,28,45
DRC_S,348,47
DRC_S,2961,13
DRC_S,493,33
DRC_S,568,23
DRC_S,359,16
DRC_S,2629,1
DRC_S,482,33
DRC_S,3077,7
DRC_S,3291,16
DRC_S,350,47
DRC_S,3264,37
DRC_S,593,1
DRC_S,509,12
DRC_S,571,23
DRC_S,385,48
DRC_S,590,23
DRC_S,2652,1
DRC_S,3300,16
DRC_S,2589,1
DRC_S,207,43
DRC_S,2640,1
DRC_S,225,2
DRC_S,3242,44
DRC_S,53,45
DRC_S,351,16
DRC_S,204,26
DRC_S,264,43
DRC_S,274,43
DRC_S,188,19
DRC_S,2777,1
DRC_S,3073,7
DRC_S,1848,20
DRC_S,2824,1
DRC_S,393,48
DRC_S,237,2
DRC_S,181,26
DRC_S,2775,1
DRC_S,454,5
DRC_S,3138,19
DRC_S,514,12
DRC_S,2690,1
DRC_S,564,23
DRC_S,3210,19
DRC_S,184,26
DRC_S,3119,19
DRC_S,3028,8
DRC_S,3259,37
DRC_S,2802,1
DRC_S,3243,37
DRC_S,2639,1
DRC_S,2746,1
DRC_S,2016,20
DRC_S,2982,23
DRC_S,3061,7
DRC_S,2983,8
DRC_S,2959,23
DRC_S,2566,30
DRC_S,3262,37
DRC_S,178,26
DRC_S,567,23
DRC_S,2889,13
DRC_S,553,7
DRC_S,2644,22
DRC_S,3305,16
DRC_S,3277,16
DRC_S,2865,1
DRC_S,3199,19
DRC_S,2830,23
DRC_S,3093,19
DRC_S,3303,16
DRC_S,2762,23
DRC_S,2950,23
DRC_S,2947,7
DRC_S,2789,23
DRC_S,335,27
DRC_S,2494,30
DRC_S,2957,7
DRC_S,365,27
DRC_S,2953,8
DRC_S,2948,23
DRC_S,552,7
DRC_S,2614,22
DRC_S,235,43
DRC_S,3085,13
DRC_S,55,45
DRC_S,2774,1
DRC_S,26,45
DRC_S,2829,23
DRC_S,183,26
DRC_S,2531,30
DRC_S,2955,8
DRC_S,354,16
