Sudan1,Sudan2,Sudan3,Sudan4,Sudan5
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0015452178149894,0.0007843744472287,0.0016919563022408,0.0327518828445155,0.000953977686936
0.1667227342872121,0.129708980603399,0.1616140165319933,0.2189979671104561,0.1679279336251775
0.3892376005603897,0.3557945975306046,0.3913802130502554,0.4213320695194569,0.3885169118388082
0.5648521102008676,0.5399838332491542,0.571793882889483,0.5950619171546013,0.5613548428804833
0.6781544058523266,0.6626035531948526,0.6912718513880751,0.698764822807358,0.6724645224651965
0.7309682434142787,0.7218361675034809,0.7487188298562913,0.7335762401032483,0.7225048523396275
0.7289877538237703,0.7263268952623493,0.7539835032476525,0.723223326348201,0.717607538101981
0.6717788478407725,0.6748692695761604,0.7043102399333756,0.6534090168856808,0.6570718547014414
0.5581219470820997,0.5667704663982867,0.5985875754365825,0.5309425217245821,0.5407100847118879
0.3894208379745089,0.402597127942917,0.436373591413098,0.3447226180684458,0.370062278997009
0.1797413636450724,0.1924533876698849,0.2276330479814428,0.1442542747305573,0.1606202264331976
0.0054735164129918,0.0102169755114026,0.0291743793147862,0.0054642917450565,0.0012546814649591
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0014707404370072,0.0008502628469953,0.0017092401199528,0.0356342893998467,0.0010904460338842
0.1566472672813489,0.1098017068609158,0.1587277843916057,0.2308358356055922,0.1666960246999131
0.3808054956043832,0.3146187377488826,0.3882894043093342,0.4385397088512776,0.3852265699703575
0.5617362247050682,0.5043461417072878,0.568865196965577,0.6031850014917953,0.5551347010006026
0.6763633124713717,0.6332919511023468,0.6888720130925116,0.6974631923199208,0.6626968724913859
0.7271837929854084,0.7020639074471158,0.744506684505286,0.7315994855245573,0.706892670567956
0.7255395424022586,0.7104881604878713,0.7497012221171637,0.7273433489013886,0.6985998605936032
0.6670620844591111,0.658185929224531,0.6995995743083094,0.6618419303037644,0.6429142578844929
0.5532208524836908,0.5464242212453688,0.5935116879390007,0.5402700987561204,0.5310006934763429
0.3902607194771447,0.3788782935637451,0.4316377137903031,0.3637761193725324,0.3660736216857601
0.1826586341550695,0.1768809690086214,0.2252763058775585,0.1502538473181195,0.1600584511977689
0.0059559886326623,0.0089377730686952,0.0291738629752735,0.0055611641654008,0.0014207676634352
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0020489559591768,0.0006682331880311,0.0018223123310126,0.036191089190296,0.0011154404255355
0.1701756207826439,0.122463923131308,0.1569639857636806,0.2301244305797689,0.1599808422540475
0.3940918314931149,0.3369966334846591,0.3800103850956797,0.4388882795771031,0.3812351917917406
0.5689357752742203,0.5175858708665789,0.5575154604691857,0.6046716940160627,0.5518220913130345
0.6828063654472263,0.6364607843539374,0.676346131316208,0.6947567624292053,0.6659700237658829
0.7339940153526463,0.6802906563258586,0.7316675256085864,0.7375725400936003,0.691688795754475
0.7317862769506922,0.6682941427726438,0.7363476473914556,0.7220429913352514,0.7076564088592463
0.6738936349140103,0.6165010949706482,0.6866997818692723,0.6417047077824534,0.64443059555117
0.5623821912160507,0.5155089722281161,0.5847516452758407,0.5133016641586166,0.5276725734932047
0.3957764564182635,0.3745271027276202,0.4283266483812339,0.3343261370603434,0.3637572241549237
0.1852534982096338,0.1843338924262707,0.2238260299648873,0.1367616206435837,0.1584025052335829
0.0069290882135762,0.0114725336323502,0.028744607929729,0.0056568915946883,0.0017592304907294
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0020664688695231,0.0005473175132814,0.0021435781056604,0.0374303142449231,0.00156062383869
0.1712133758279455,0.1192714205157139,0.1583762342242468,0.2343128502412403,0.1698779050332311
0.3926506619151579,0.3410012031994703,0.3810062738864315,0.4442627133711239,0.3883302910169465
0.5690922859994764,0.5252355414113427,0.5596673008542665,0.6052704426120473,0.5606792712060148
0.6824274068997473,0.6510370810158262,0.6784039743031284,0.6965305410598841,0.6710156790889364
0.7343794406378786,0.7090064871500094,0.7346340897732522,0.7407374560616033,0.7202435179959085
0.7314018523427108,0.7151401721113362,0.7400461381946956,0.7275666759114566,0.7141233060334146
0.6745535072489912,0.6657930709683246,0.6897697754935591,0.661960024703895,0.6556552236753491
0.5623262144585001,0.5597530173277481,0.5876513435225719,0.5414252191719794,0.5406045146598649
0.3956317007965011,0.4008398626810643,0.4303156438309114,0.3647024924213513,0.3725611590661961
0.1857908870791914,0.1957793357698216,0.2266244263027432,0.1534628620691165,0.1642681327558148
0.0073433239756726,0.0132198178267512,0.0299617979310557,0.0061395956810919,0.0019784277124166
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0024162525678261,0.0004530108177474,0.0022287368587511,0.0376177401881305,0.0020663229099332
0.1736858593196404,0.1313851885326638,0.1620383030732615,0.2377148445532172,0.1743728386306245
0.3980156784597879,0.3539924574579455,0.3848843827107943,0.4408126285383378,0.3954625190391309
0.5755977087118793,0.536389464803004,0.565335510661333,0.6036840003473751,0.5691221466464845
0.6875081597076189,0.654959993960236,0.6844129118859077,0.7091847104072467,0.6774496851882248
0.7401669420955806,0.7149672083182962,0.7407581888848784,0.744845397616656,0.7280351630192934
0.7366823896949792,0.71774960321149,0.7444353867268463,0.7329704208720387,0.7211083987355988
0.6795618062613786,0.6683222447713517,0.6940535963177489,0.6680104401620592,0.6611817843206615
0.5675770532076353,0.562552020923036,0.5913833689036606,0.5469803558334666,0.5466649334694713
0.4005052484359265,0.402293728476879,0.4340813334384306,0.3699015134705286,0.3777336492893821
0.1893125925109454,0.1973676867095353,0.2292255466174882,0.1557114109098822,0.1681169063492514
0.008300702439519,0.0140323386165513,0.0311708267258997,0.006430563638041,0.0025709074515143
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0026987672879536,0.0004530108177474,0.0025102791514395,0.0377740205923403,0.0021856445942752
0.1761548946993575,0.1287362303837464,0.1641114328595611,0.2278292029851677,0.1737833025096161
0.3996864799846341,0.3492339765397487,0.3881160524487931,0.4491644814070999,0.3933857934806453
0.5742739246472974,0.5284088102408224,0.565807535503487,0.60294987462896,0.5631554671659132
0.6871130235295806,0.647835640782785,0.6831300307203229,0.7057568865800391,0.6731247254237808
0.7356905185843594,0.7016513501589876,0.7392893455633129,0.7450957410423606,0.7206700878698205
0.7327126755068322,0.7003701758349622,0.7425333007669971,0.7346451230203984,0.7166975814541011
0.6749775817471556,0.640962373697566,0.6943597737392729,0.6674137056168322,0.6565650998026188
0.5635093830424115,0.5259794337906607,0.5921376815557226,0.5457287247984457,0.5435567107207367
0.396226251075489,0.3622898249187221,0.4337153835182837,0.3691638163801634,0.3762150296777457
0.1870452105167558,0.1719653621468182,0.2282754983274328,0.1559260816636417,0.1681666169488461
0.008300702439519,0.0118108716828159,0.0318237803728949,0.006736830450024,0.0028445418020197
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0029345016799981,0.0002921957869821,0.0024347125142694,0.0393685754489114,0.002435973553111
0.1765556813697526,0.1319432430069931,0.1621797002433707,0.2365139359729959,0.1757367625467236
0.3994862099218642,0.3497350014425338,0.385571599171627,0.4396199310420857,0.3942981671030955
0.5755763132747138,0.5284323450269236,0.5646184502336031,0.6065262596880399,0.566164878499066
0.6878144832671489,0.647288553288928,0.6831402211676221,0.7060519554210027,0.6760596832936403
0.737945336880572,0.7046704603334711,0.7368219463543061,0.7454489142356645,0.7247813688825101
0.7357042151549935,0.7110469738917792,0.7417731042442854,0.7329452201519783,0.7203235904848871
0.6792662779573562,0.662478788297451,0.6942846266539177,0.6665189595863888,0.6610623750306146
0.5667638186732861,0.5584386030962917,0.5914613915650166,0.5446146480437677,0.546505157250983
0.4001682706084491,0.4008222649379298,0.4345900214425688,0.3702295483872966,0.3794732710720052
0.189788896207628,0.1985175566375286,0.2292189104716388,0.1567666973884492,0.170778049555192
0.0091238516548324,0.0154428877937677,0.032297325237208,0.0070548215045376,0.0034921489753906
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0031469441007416,0.0002535679132275,0.0027002622386662,0.0393314798688876,0.0026649826559795
0.1777559054363571,0.1337581502133838,0.1621863938042674,0.2366101553641564,0.1753862672531314
0.3960845186504443,0.3519820127085898,0.3797838112418123,0.4382600687156803,0.3921681239434852
0.5672054366764782,0.5282767443208831,0.5546310123905298,0.6016336712528142,0.5610696146356366
0.6768905109610133,0.6454814768432335,0.6707124893710437,0.6973788314269913,0.6691623761652694
0.7257978212309865,0.7031849482241816,0.7264184639667984,0.7352301711665326,0.7171803839606644
0.7218391880229124,0.7070157086438817,0.7302818963452856,0.7221033441488354,0.7117032785093813
0.6667379649275482,0.6586473146723327,0.6836777631309104,0.6562880791586504,0.6541410089780407
0.5581081741691164,0.557672996177253,0.5836352820486872,0.5358009085988544,0.5428195602478393
0.3947511095343899,0.4008654927761327,0.4274214420999008,0.3625094898251905,0.3771572353540111
0.1881934884663762,0.1990558563642908,0.2252785559246617,0.1542655976520698,0.1707142553831641
0.0094190182496047,0.0161382323935675,0.0318858345356797,0.0071091335351219,0.0037760753637284
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0032887687070111,0.0003312637906164,0.0026647491429268,0.0414714132535874,0.0030277921915796
0.1752749707740521,0.1368413722047482,0.1583206624027014,0.2423233610473789,0.1767007312152591
0.390508044453817,0.3570483455438286,0.3743808013349117,0.4458835157687125,0.3907287697625857
0.5576552026071968,0.5358290964084182,0.5439416219394612,0.5953770020364115,0.5564824150883841
0.6663435887045498,0.655911391146303,0.6596300817692342,0.6899123657760422,0.6641366316358911
0.7171693596909133,0.7147426404929133,0.7151072341257446,0.7275461473614621,0.7129950573951986
0.7159557091183606,0.7193726782274712,0.7161866080881295,0.7136002287986449,0.7085152352204787
0.6615913249239895,0.6707242145807281,0.6563752015068179,0.6460479315986171,0.6522604551209077
0.5537949205119174,0.5677720996260655,0.5632237497295521,0.5294058681991467,0.5421121238259267
0.3917991845514434,0.4095915491126921,0.3945610818431261,0.3558664189949083,0.3779977682213791
0.1871691601257548,0.2054995819135825,0.180958181020459,0.1522919586295348,0.1723339099260221
0.0097887640418831,0.0179265992162083,0.0180815818906094,0.007121680541007,0.004536799365821
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0037936521644676,0.0003312637906164,0.0028234113477544,0.042040681975262,0.0037125462409507
0.176069353332591,0.1358285664676503,0.1574669534856048,0.240785299622295,0.1789953058334892
0.3907443609471502,0.3588025940391328,0.3709200104885418,0.4415589706675856,0.3949283646756545
0.5584458083335142,0.5424733737980938,0.5402523438762442,0.5932441627104411,0.5643324674968573
0.6675503688281186,0.666504748636921,0.6558047252754892,0.6900867732473065,0.6741008188260305
0.7167361707492612,0.7273540789495548,0.6989364251562703,0.7287476994753028,0.7199692994765732
0.7152181398331432,0.72800481347887,0.6923634696700753,0.7181183615439644,0.7161968914240509
0.6612294881852225,0.6748686857232169,0.6482676761932636,0.6544704545902656,0.65925669697809
0.5539839986232519,0.5740672046310267,0.5525887757725116,0.535184890902911,0.5471103007486997
0.3922852890167429,0.4113093253586516,0.3989493303367757,0.3626227281312108,0.3808845297868725
0.188018358220144,0.2064579883151397,0.1993904205046864,0.1558960256331336,0.1736721494180856
0.0099829861713053,0.017673420630228,0.0275769724887795,0.0076316716922011,0.004472284385916
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0036877033092071,0.0003311757646413,0.00292269228133,0.0373575800900695,0.0031701418268695
0.1742498075967957,0.1196459819544537,0.1603873317674137,0.2240028049366619,0.1739902116596215
0.3920328100162952,0.3423946088942553,0.3835091495080184,0.4361495453055569,0.3897878439626149
0.5636202842400155,0.5167277420779802,0.5583930111635662,0.5937422187256074,0.5607044213259037
0.6752290356563224,0.6639053728301972,0.6744896398874859,0.6960580954827886,0.6713934607556719
0.7221144070209659,0.7178741022093068,0.7268073563189159,0.729984261677525,0.7174736196892176
0.7181583528867593,0.7207743079665212,0.7311840000199523,0.7191623154234741,0.7119536212246502
0.66092211750524,0.6601347339498531,0.6834909467175945,0.65464633212241,0.6528162065967478
0.5518761841464216,0.5540190167205615,0.5835493805011529,0.5370416023004099,0.5402917177529064
0.3890185778670016,0.3889531474020577,0.4281691908809821,0.3641327624180328,0.3741682836252788
0.1861405553349316,0.1991416522876772,0.2276233000423612,0.1572153004714501,0.1702167852181339
0.0101814605456352,0.0176699928980131,0.0332075422486704,0.0078745980903887,0.0045187143194759
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0039667445294698,0.0004447605536912,0.0031994994013318,0.0388011112152647,0.003778759563612
0.1753411673233945,0.1232821757294866,0.1627357128875385,0.2181724467019846,0.1753499853577026
0.3930895597656349,0.3087741030631242,0.3838757740379901,0.4300270553793679,0.3898997374033017
0.5661385252540065,0.5026392473784115,0.5629648137367418,0.5973205918644,0.5595165046643539
0.6800585574212603,0.6137364525282539,0.6834195568033326,0.698314214081552,0.6711941915447254
0.7317200266545764,0.6762423899760347,0.7382135066377712,0.7347798749325892,0.7214198294287343
0.7286332587137446,0.6734775594485234,0.7430872484837763,0.7237583874568102,0.7142884936635684
0.6722154473540042,0.6250441838148262,0.6915986892626007,0.6578359418679555,0.6558212525070357
0.5611284555830998,0.5371970765072188,0.5823122032603107,0.531553490541139,0.5434429064970652
0.3957329992105018,0.3679488195379584,0.4305395128219484,0.3635745618399914,0.3776499830978786
0.1891203652275642,0.1817976050425539,0.2242183216356381,0.1532225307063915,0.1716796764960579
0.0105586117888356,0.0163049037277248,0.033384245632084,0.0074987045719952,0.0048443224738422
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.004347735532759,0.0004088716420302,0.0032530794892236,0.0388570132733233,0.0038703425649423
0.1748337034407516,0.11599149550181,0.1635085705628876,0.21570173612172,0.1687263603554973
0.389777207917287,0.2615039719884043,0.3839342729616679,0.4418819898467552,0.3859238910690949
0.5613409896185959,0.3708046763786643,0.5612435810407808,0.5964673549379806,0.5562676074507238
0.6736143255764326,0.4358730773827782,0.6811914271808469,0.6862640706486123,0.6666662303380952
0.7269287942217636,0.4922663994681449,0.7329015819765378,0.7326844428545343,0.7209720823250356
0.7254394611022651,0.4888641168944985,0.7329645263039558,0.7171682515751164,0.7183375199410735
0.6701565257890835,0.4261123716194331,0.686607120096165,0.6428313500219394,0.661319446759563
0.5595166980410355,0.3441372570457741,0.5885928710508771,0.5226568139263934,0.5443000349556707
0.3964238105444651,0.2430929919569858,0.4322899488225872,0.3393626556711594,0.3801511717604636
0.1894924112549879,0.1146379663477038,0.2266369234834733,0.1352572848494308,0.1720529811034606
0.0107832071217539,0.0070516333805835,0.0336974544481652,0.0070013864209119,0.0045180645473864
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0046402638519159,0.0005889248933205,0.0035172762854064,0.0388642372998916,0.004170799183695
0.1789548846951367,0.1541083681088007,0.1586832536086476,0.2276461864486769,0.180148212615187
0.3991214681914344,0.3837252573862976,0.3776396668260056,0.4412360530496327,0.3881409159911368
0.5759482438395573,0.5702493187089793,0.5556720234679943,0.5822256883698468,0.5631926915990738
0.6904594441026649,0.7035876961173465,0.6648083327344512,0.6845240554295611,0.676912756855622
0.7447300913868442,0.7667580392242243,0.717486681793499,0.7273165781856871,0.7208686718183225
0.7454459240542689,0.7775181083084112,0.741708806779397,0.7135338540321321,0.7326530557163823
0.6901844929036285,0.727146573443482,0.6937240404468632,0.6510006366878884,0.6597688103667972
0.5779990977339509,0.6132968453029393,0.590869072517668,0.514051047489153,0.5440578158689107
0.409770459945961,0.4480054085376069,0.4382929428773187,0.3434387032422007,0.3956532624483146
0.1975883634530534,0.2297128929020193,0.2324078908364594,0.1439412876345419,0.186428449516761
0.0123243794410998,0.0244392436397945,0.0346275782218679,0.0072116861003844,0.0067670530192754
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0059279766645054,0.0007214617265043,0.0040441336582229,0.0441166587425097,0.007015700136358
0.1875456040282166,0.153373567263531,0.1655763116919027,0.244109811460074,0.1983993229167504
0.4186661369144965,0.3764449220686288,0.3984731937844724,0.4563479972092731,0.4265498572713692
0.5996198943905147,0.5582316091108199,0.5812884269327842,0.6193852031194131,0.6101538765320954
0.7169400653172473,0.6981187461389512,0.7042404990287718,0.7158712251006596,0.7228844860041239
0.7700216743751362,0.7604256521263772,0.766664589746539,0.7611015255716644,0.770358443390339
0.7663423735671548,0.775806865690587,0.767825510197284,0.7441320279315138,0.7724714641177922
0.7042430536435341,0.7301976883094567,0.7129971876407329,0.6786570120302416,0.7067555874895821
0.5880142769530601,0.6156250965771476,0.6088200886163602,0.5555980865282796,0.5902539655751993
0.4190632236016487,0.4512932067976673,0.4487097376245492,0.3778956735997543,0.4147824962050662
0.2032911482257527,0.2324521168315928,0.2396624251615966,0.1648127720387537,0.1946912088186884
0.0137841813579424,0.025371630766268,0.0369345048712606,0.0092492139487553,0.0081182105198494
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0065900516182775,0.0008172611836017,0.0047412059135225,0.0503402973630689,0.0077530966201782
0.1920542989859969,0.1608106511022538,0.1765891635794357,0.2652055433154161,0.2007286916812325
0.4167048409173099,0.3947734259033518,0.4039710949303776,0.4776241469807709,0.4282282602938072
0.5910891633379981,0.5836016688978887,0.581737354547688,0.6343312586091414,0.6042873800436177
0.7043164210723549,0.7098452570685595,0.69973973036225,0.7296635572606502,0.7167474904674578
0.7572922246489764,0.7709349118930746,0.7547354159223101,0.7680688208121459,0.7679787173448245
0.7538298572315987,0.7740725489520314,0.7551833029949856,0.7560195667940278,0.7626268658794991
0.6954520739361905,0.7183420819510922,0.7065046631191301,0.6872920773606671,0.7007559984808769
0.5837151159460119,0.607802990671406,0.6028308557421401,0.5631432082016075,0.5840896181260369
0.4154469694557879,0.4392386443639007,0.4460335145149739,0.3845793097252915,0.4102601913088282
0.2033519696236931,0.2228726156305245,0.2393561178638648,0.1696179798516037,0.1931520927496923
0.0143367486813261,0.0248616659277171,0.0379261783255642,0.0097726065161385,0.0086602224224146
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0074875679062239,0.0010054912826098,0.004976382855255,0.053314051675372,0.0089087979702964
0.1941528118652144,0.1627268410627643,0.174865532486348,0.2680433251961686,0.2030234352180973
0.4158034397475606,0.3917525210404305,0.3992534259030312,0.4778359292866616,0.4261058278233654
0.5889848578940319,0.5744522515014169,0.5786114970909665,0.6300798158988022,0.5977467172443508
0.7003632304350973,0.6975942652583221,0.697387144868546,0.7294783164828734,0.7084166122225434
0.7488523917321115,0.7585935142591559,0.7483944250290878,0.7644619372238495,0.7571339507676185
0.7453803551949901,0.7627256970196832,0.752061001378608,0.7505413279662425,0.7514081286103231
0.6900169641460143,0.7111159353990201,0.7050632612782288,0.6838768866236999,0.6912852733794226
0.5778080299533184,0.6024697438307753,0.6019231051202705,0.5604435842358317,0.574577026313088
0.4115665700084355,0.4376903594665614,0.4444934752107397,0.3823289377944809,0.4033580114751986
0.2014470736004977,0.2254844826434401,0.2394050528195729,0.1694754874679945,0.1897449165639923
0.0144387013260179,0.0253895170778536,0.0387585174771456,0.0099806085220383,0.0085897307454918
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0079253124148609,0.0009472193745681,0.0054402838852579,0.051948497260973,0.0085035196175189
0.192793380231925,0.1538715220398371,0.1760630401382903,0.2588337591497836,0.1948861055497845
0.4123528539345128,0.3724417504476823,0.3984281097293762,0.4617722954073911,0.4121107145069973
0.582395210105912,0.5247693860738393,0.5746251172197234,0.614532236161659,0.5797492637949004
0.6907709117795625,0.6365777135778564,0.6912859775360131,0.7074976868249709,0.6872338355700145
0.7398553487316614,0.7139652456185612,0.745421025684742,0.7481642758525436,0.73446425894151
0.7356041377106568,0.7247689147380614,0.7496035843660662,0.737863849846636,0.7281323951392725
0.6817666989826051,0.6741323238524419,0.7036499953778351,0.672628080087808,0.6710054292567406
0.5713867187322422,0.5542162376131708,0.6025475110352784,0.5514204430312666,0.5584665400909211
0.4080107568707344,0.4013211328548373,0.4464943293965491,0.3778945663922113,0.3917746424686312
0.199571973419314,0.1962031495088345,0.2414373140560365,0.1672370802100044,0.1821640154355242
0.0146520800155014,0.0215061491591481,0.0396861868008708,0.0100859630832422,0.0082868956671692
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
