DRC_S1,DRC_S2,DRC_S3,DRC_S4,DRC_S5,DRC_S6,DRC_S7,DRC_S8,DRC_S9,DRC_S10,DRC_S11,DRC_S12,DRC_S13,DRC_S14,DRC_S15,DRC_S16,DRC_S17,DRC_S18,DRC_S19,DRC_S20,DRC_S21,DRC_S22,DRC_S23,DRC_S24,DRC_S25,DRC_S26,DRC_S27,DRC_S28,DRC_S29,DRC_S30,DRC_S31,DRC_S32,DRC_S33,DRC_S34,DRC_S35,DRC_S36,DRC_S37,DRC_S38,DRC_S39,DRC_S40,DRC_S41,DRC_S42,DRC_S43,DRC_S44,DRC_S45,DRC_S46,DRC_S47,DRC_S48,DRC_S49,DRC_S50
0.6095584814995394,0.6587388535021482,0.5833125710100127,0.6808917589176157,0.6360208105146183,0.4238599628412659,0.6260203296699228,0.6408385281383175,0.6241001855282948,0.6642203065133164,0.4356646341473507,0.5446730158713199,0.6056058371727723,0.6267753934195917,0.6230564877892035,0.5829018404916679,0.6256069958852419,0.6674529411764539,0.639709741550252,0.6875060129500228,0.4680203349274532,0.6590474137925612,0.6280859768747115,0.5874320388343983,0.4920082781471605,0.6513800195860624,0.6317107843131587,0.6379213592227307,0.5410717948724406,0.6346804645624198,0.6694038834955403,0.5723625611750612,0.6186697530865202,0.588215098239988,0.4276028368796229,0.436625352113671,0.6789495614037245,0.5082748643761688,0.645640776700056,0.662430420712249,0.6699641255602611,0.6486469002682451,0.6279219712514876,0.6794980769230492,0.5462448999597236,0.594502407705683,0.642319565217049,0.6010351170569591,0.537245283017599,0.647719480519825
0.5284257568474272,0.5047770700627408,0.4667468059199302,0.5019434194340341,0.5254151150055134,0.3527661402686389,0.5353445054942176,0.5209982683990405,0.4500037105736317,0.5353477011489529,0.4134847560989743,0.4350634920630468,0.5061875064008832,0.5251630901289129,0.459338594453013,0.5311748466265014,0.4113868312766264,0.4668411764706771,0.4789284294235755,0.5284440333010719,0.3695574162687189,0.5380876436781963,0.5021460618642979,0.4364660194172504,0.3797251655638678,0.5131248775701354,0.5335355392156205,0.5114932038822931,0.4413589743599616,0.5211560452643371,0.5394485436889088,0.4258507340956229,0.4277345679008765,0.504201654601485,0.3409716312057141,0.4130647887313529,0.5113662280704022,0.4400976491856073,0.5509572815528099,0.5237184466024098,0.4871412556059414,0.5063477088952553,0.5328891170441836,0.5019500000000666,0.4270238328750105,0.4900699380878753,0.4730065217390985,0.5078695652176346,0.4253113207539193,0.506361904761648
0.2698857280158618,0.2683949044579903,0.2791763369283596,0.3865805658056497,0.253849945235253,0.1957631212260244,0.33633901098837,0.2953471861478447,0.2815352504649735,0.3027509578544695,0.2501067073178967,0.200812698412703,0.2580037890433631,0.3195979971388679,0.3115369662744265,0.3453726993877511,0.3025432098767776,0.3009147058823178,0.3367713717691307,0.3090786308962613,0.194973684211899,0.344448275861394,0.2277918766674638,0.1727912621350207,0.2022284768217575,0.2937311459342169,0.2453933823530144,0.2613514563104792,0.2304256410261198,0.273846337105167,0.366450485436847,0.2748576672109213,0.2246820987659056,0.310888314373016,0.2263333333334081,0.2442591549282809,0.3710526315800916,0.2277920433998246,0.3345475728164733,0.2457281553403397,0.3103497757844662,0.2925148247971548,0.2874996577691017,0.3770076923077564,0.2088544527265715,0.2610575556068639,0.3202065217391581,0.23692976588671,0.2012547169810758,0.3128285714288101
0.1046482460360085,0.1035764331210059,0.1128333300125499,0.1421881918816948,0.0921139101860885,0.0707705527170586,0.1372813186813008,0.1163367965369346,0.0910361781075873,0.0831417624523908,0.0648628048782212,0.0668666666664288,0.1075645673329783,0.113241773962906,0.1218022927395424,0.1410996932509034,0.105777777777626,0.0979911764705489,0.1411630218685479,0.0857752081400668,0.0727045454548423,0.1273706896542255,0.0913519122442847,0.0631067961162703,0.0658658940400649,0.1028217433885915,0.0856139705883409,0.1003912621353568,0.0514307692306194,0.0700107206671136,0.1428378640777623,0.1001084828710102,0.0944722222223474,0.089613236814124,0.0643971631206262,0.0797774647885031,0.1512456140340713,0.0803218806511776,0.1251669902915878,0.0887734627828455,0.1066950672645498,0.0881455525601237,0.1077707049967733,0.1482461538462451,0.0771355433505174,0.1236315065351831,0.1267913043478854,0.090964882943258,0.1091226415095614,0.1107852813853629
0.0017919269581868,0.0003503184713595,0.0014311056186976,0.0105535055350731,0.0107217962759558,0.0050673478866041,0.000713736263732,0.0015649350649177,0.0042625231910755,0.0038620689655679,0.0,0.0092920634920689,0.0022904249872521,0.0083175965666545,9.1045024079458e-05,0.0147193251534348,0.0031728395061495,0.0037058823529308,0.004112326043694,0.0,0.0064724880383539,0.0002040229885201,0.0012184998517759,0.0011310679611352,0.0037466887418312,0.0033070519098841,0.0056127450981638,0.0013388349515232,0.0,0.0001743597379406,0.0021572815534181,0.0002928221859598,0.0106944444444673,0.0005263702171499,6.38297872430514e-05,0.0041718309861274,0.0148859649123377,0.0066943942134109,0.0141961165048257,0.0022330097087023,0.004968609865502,5.660377357865457e-05,0.0095633127996249,0.0077442307692198,0.0039064338957329,0.0037828479705982,0.0125717391304463,0.0131321070233947,0.00223584905664,0.0118683982684191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013079288803441,0.0210541401274948,0.0006097546390945,0.0026838868388536,0.0462508214676348,0.0427819321877108,0.0008478021977992,0.0033536796536797,0.0213172541744964,0.0171484674329787,0.0026646341464192,0.0463968253967629,0.0023740911418812,0.035133047210495,0.0001229440106269,0.0096273006134876,0.01076337448561,0.0279794117646831,0.0040447316102866,0.0126734505086955,0.0517141148327311,0.0,0.0012589188655131,0.0135970873785391,0.0383774834439463,0.0170107737513232,0.0325232843138492,0.0060485436897812,0.0152641025641073,0.0,0.0027165048544179,0.0015301794453068,0.0432870370370073,0.0160341261633459,0.0073049645390473,0.0482225352113979,0.0095526315788632,0.0258933092224565,0.00408737864075,0.0155792880258852,0.0222421524664857,0.0215498652291755,0.0375667351130139,0.0057519230769222,0.0360025500199453,0.0050772758541438,0.0252152173913046,0.0431187290969746,0.0029716981132469,0.042726406926443
0.0670436328690968,0.1970159235667681,0.0348893982583237,0.0907761377614198,0.2020941949615395,0.1982385044127083,0.1176417582412296,0.0875173160168157,0.1320445269022957,0.0933591954021971,0.040146341464075,0.1622317460317129,0.1004713773681188,0.1945851216025861,0.0305050672865231,0.1460996932516359,0.0865534979423175,0.2017205882352114,0.1359105367789659,0.1448418131354348,0.2197045454553422,0.0357140804604487,0.0954952070360749,0.1610970873781299,0.1972069536428696,0.1922316356520245,0.1598970588238663,0.0559524271857323,0.106943589744867,0.0236692972008738,0.1543174757284777,0.0417357259380807,0.1844660493829039,0.1324291623580122,0.0610000000000996,0.250780281689215,0.1534232456138906,0.1704828209766109,0.1118368932027544,0.1246601941742853,0.1878744394615436,0.1651024258760517,0.2426064339500908,0.1570365384613412,0.1767497057673001,0.0776966292140262,0.1549173913044161,0.1946705685618223,0.074971698113015,0.2135523809526748
0.1441405093707941,0.3730828025481739,0.1372284985369377,0.1819889298898115,0.3652738225627233,0.2946581514167423,0.1716472527468535,0.1258696969696836,0.1933450834866619,0.3202308429110861,0.1324939024414848,0.3044063492052812,0.1797147977477342,0.3991888412017474,0.1551214487450854,0.3141411042938061,0.2111934156380747,0.3156999999998223,0.2050616302178695,0.2438538390385241,0.3336004784692037,0.2332169540253759,0.137425733768182,0.3518786407759651,0.2601622516561141,0.4039299706174907,0.3697696078434287,0.1605728155341417,0.1964974358991549,0.1903986003573691,0.2324135922336397,0.149041598695821,0.3689351851852642,0.2788169596676313,0.1306879432627548,0.3196056338005157,0.2651557017533165,0.3411772151899266,0.2237844660178502,0.3123139158573751,0.380343049325959,0.2506064690010503,0.3839883641357232,0.2669153846151055,0.2733328756378366,0.1349899105711567,0.2325739130437081,0.3577391304354044,0.3144528301898051,0.3866935064933791
0.3148377703022715,0.5199554140133579,0.2253711705950681,0.3210516605173469,0.5202409638554314,0.5312138875985151,0.3213351648343325,0.2106004328994853,0.2925046382170338,0.5380296934855758,0.2032774390277776,0.4227428571429033,0.364862365591094,0.583001430615102,0.1275309852122138,0.4209861963180143,0.4193415637861771,0.4033235294116201,0.3924900596411798,0.3977326549485253,0.5962021531089703,0.4270617816092276,0.3265927463186427,0.5187815533975453,0.4422798013249377,0.5554010773759522,0.5556115196080169,0.2358242718452138,0.2959102564121572,0.3687327278133419,0.3942631067971225,0.1675522022841388,0.4739783950622894,0.4015822130289406,0.2657304964542335,0.483095774646812,0.407945175433512,0.5163417721519146,0.3206135922324792,0.5542362459546297,0.5014461883392026,0.3476954177886177,0.4935058179338812,0.3933788461539094,0.5162243036490317,0.1814005961955216,0.4728956521740419,0.5489682274250173,0.4428679245297777,0.5605584415582306
0.4151179240758015,0.6546082802557388,0.3067132407165984,0.4729003690036221,0.5847546549834781,0.5891135624711256,0.4898164835161288,0.3330709956717272,0.5227968460121094,0.7012681992336964,0.2126463414674798,0.4915555555574681,0.4450225294422252,0.7173519313301023,0.2198466522657951,0.573687116560521,0.6649176954736797,0.6048411764706872,0.4925914512914076,0.3836873265501951,0.6805203349287934,0.479196839083754,0.3374442138554673,0.5738980582519558,0.5698559602651224,0.5256508325177053,0.6763370098032447,0.3354349514616992,0.3810692307718523,0.3327827575927018,0.5392155339812329,0.3541378466552305,0.492787037037831,0.5233019648376994,0.2770780141848593,0.6807014084490293,0.5022697368353105,0.6844520795661527,0.4751631067973341,0.679161812298164,0.5499843049336328,0.6431024258776988,0.5733771389417107,0.5304288461542549,0.5762807963911845,0.2911006649854446,0.707569565217383,0.6206505016723126,0.4909433962283159,0.6902779220781559
0.4391945218644547,0.6883662420380939,0.3288646229872869,0.4723505535051372,0.5739726177434329,0.60716604737562,0.3938065934069953,0.3939688311687949,0.5866382189243187,0.7060545976999554,0.2121189024421219,0.5944476190490577,0.463698617511189,0.7264406294701677,0.2751777703926853,0.4354417177853014,0.5367016460912871,0.6537117647059362,0.4665874751484746,0.4069250693822683,0.6969748803837639,0.4272198275890593,0.4424620021741894,0.5777330097080028,0.5419486754976742,0.6806620959846625,0.685874999998066,0.5038466019484535,0.5865743589749426,0.4261143537806295,0.4200203883501883,0.5020391517125318,0.4953179012340616,0.4745863495375104,0.4008652482270919,0.6825690140811103,0.5559714912176048,0.6344213381557069,0.3534077669928852,0.6503527508100377,0.6655784753368904,0.6916711590302773,0.7376180698175697,0.4707730769235343,0.5911257355829848,0.4150589314388953,0.7186739130435242,0.5436020066896556,0.4642452830201831,0.6754709956712442
0.5010758289295927,0.7127324840752263,0.4270100855050994,0.5689077490767986,0.7420788608982573,0.6286569902452036,0.5803313186809431,0.3164670995661277,0.5840352504671467,0.6780929118779795,0.1618536585372525,0.7211555555551826,0.5390994367647288,0.7016280400574665,0.3323015451056549,0.5449601226977727,0.6646851851856357,0.5807617647059898,0.630000000000094,0.5542543940776326,0.5908624401905512,0.628688218390824,0.4248260697695854,0.5563398058246822,0.4367781456971965,0.726274240939709,0.7691764705876728,0.4134067961214401,0.4952743589731154,0.5532726325171646,0.5596941747567925,0.5327985318104628,0.6657067901229639,0.3456990692874857,0.3231205673756656,0.5051887323928329,0.6167763157844371,0.6637757685353187,0.4789300970895219,0.6518899676381855,0.6565269058304695,0.6563450134763715,0.7277200547580622,0.6338192307694916,0.6484328167912954,0.4493467094680449,0.829180434782718,0.7038879598662853,0.3793773584918962,0.700426839826741
0.5375630946657288,0.7077165605083127,0.3663389408191674,0.5114624846250688,0.5432771084338667,0.5240267069192,0.4871598901100578,0.2220761904748149,0.6025324675361711,0.5007385057469111,0.1761951219498088,0.7026952380944923,0.4928215053754166,0.5587653791129215,0.3696467851822895,0.5723021472386073,0.4818415637855701,0.6049823529412426,0.5174333996025474,0.5190999074921653,0.4785789473681673,0.5242284482738129,0.4589825081534504,0.4540485436881613,0.3675463576177876,0.6550925563161876,0.5613504901966649,0.4681262135959899,0.4170564102563754,0.5297319833203921,0.4663524271844766,0.3878576672105691,0.6335895061716315,0.3331768355743223,0.2178936170212284,0.4284112676042111,0.588809210521696,0.5828698010844157,0.5696757281547156,0.5737184466004325,0.6128946188354746,0.670221024258298,0.6997590691288549,0.4656365384617721,0.5888686739897934,0.2937044255914864,0.6194173913040611,0.6117157190629492,0.4725754716984057,0.5308900432895088
0.2719498318130702,0.5734904458592814,0.3297465667456168,0.4880036900367093,0.6408050383350915,0.2358657686933984,0.4648104395585651,0.3279541125533946,0.1759452690154095,0.6364157088124051,0.1335701219512917,0.5605650793648717,0.408360266258123,0.6218726752505618,0.3560500083077016,0.559668711657656,0.5903950617293111,0.4474029411765244,0.5911938369782436,0.4130471785372636,0.30547488038268,0.510373563217354,0.3144238561102609,0.3062766990278357,0.249137417219476,0.5464250734561078,0.5431727941185831,0.2544708737848427,0.15381025640939,0.420175253126165,0.5273291262139255,0.1541831158255763,0.6008179012349937,0.188851085831148,0.156276595744861,0.2204309859142105,0.5444035087707265,0.556571428571025,0.6061262135898198,0.5932394822007047,0.5296905829597733,0.5070889487854658,0.5606947296361504,0.4798403846156714,0.3830567869742138,0.3214920889729724,0.6052173913040703,0.6022056856188784,0.2928207547170648,0.6245064935066068
0.1532560307564268,0.4445923566878411,0.1422060752283574,0.5109311193120355,0.5191182913471204,0.2278416163489901,0.4668423076898155,0.2318458874454761,0.1906781076073457,0.445748084290246,0.1524176829280484,0.4010730158731706,0.374904659500285,0.4761201716743993,0.2713905964451626,0.4533036809827999,0.4819176954726172,0.3584058823529598,0.5336938369783832,0.2474394079561133,0.2688217703355436,0.3709655172377201,0.2224098231040924,0.2199029126200628,0.2834139072847857,0.3658623898124475,0.4348345588240075,0.2199135922325462,0.1184923076929803,0.1246061643832445,0.533435922329642,0.1638723491029441,0.4002222222229001,0.2021758014471217,0.159546099291026,0.2454450704234191,0.4471403508802187,0.3707414104881911,0.5400368932028976,0.4774498381875519,0.4044887892369997,0.3715525606457402,0.3931978097165137,0.4338423076929363,0.2648467045898091,0.2037250630603574,0.4806369565218437,0.4754648829433256,0.3131037735856558,0.4996822510824871
0.1128879384913168,0.2324235668781663,0.1108844152983228,0.2921279212802075,0.2944173055859257,0.1211516488618076,0.2526313186792591,0.1449320346317097,0.0788432281991245,0.2561302681999844,0.1237865853658019,0.2503206349208458,0.1685642601128383,0.2787896995711915,0.1016806778538334,0.2620751533766052,0.2916728395067204,0.220685294117645,0.3108648111325078,0.091632747456425,0.1671052631580578,0.1345244252830045,0.1515477814012135,0.161262135921742,0.0841672185434021,0.2342605288917762,0.1776507352952422,0.1345203883497728,0.1115897435897652,0.0700218880289395,0.3447359223306948,0.1166133768343624,0.2366574074073624,0.1141178903827677,0.1379007092199493,0.1319802816891498,0.2528991228107146,0.2759367088605106,0.2907145631054562,0.2341229773463082,0.2547017937221515,0.2345336927211636,0.2089828884304206,0.2525711538463124,0.1354180070618937,0.1548362760832135,0.2431565217392729,0.2751839464881455,0.1350188679246345,0.295033766234117
0.0549330129744725,0.0574140127387899,0.0492689601551156,0.103551045510403,0.1105158817085707,0.0435529493729543,0.0634752747249716,0.0809212121212749,0.0226799628937201,0.1008754789275105,0.0237195121952078,0.0804507936507897,0.0535085509470108,0.1170143061517757,0.0223003821231061,0.127490797547439,0.1003539094651934,0.0477558823529019,0.089374751490581,0.0300508788157636,0.0477081339715711,0.0548678160903579,0.0606774384820309,0.0566553398057785,0.0333990066226714,0.0677717923600627,0.0954301470589473,0.0577660194171462,0.0366897435894078,0.0365750446695438,0.1009621359228677,0.0477740619897736,0.0887993827161,0.0234467425025428,0.0472127659574934,0.0400338028170217,0.1221008771935211,0.0943887884267646,0.1322310679602623,0.0767313915860057,0.0683923766815155,0.0433719676546939,0.0601861738534723,0.124259615384432,0.0417038054142154,0.0703095620269844,0.1258000000000091,0.0965869565218891,0.0757735849056109,0.1171532467532845
0.0,6.687898090261904e-05,0.0003099798688332,0.0058708487085179,0.0105870755749794,0.0049544821179097,2.5274725274050977e-05,0.0009086580086412,0.0035408163264944,0.0039770114943022,0.0,0.0093238095238153,0.0006551971326436,0.0083175965666545,6.645622195546806e-06,0.0108236196319451,0.0023436213991694,0.0028352941176408,0.0024483101391282,0.0,0.0064724880383539,0.0,0.0001118687617359,0.0011310679611352,0.0035645695365415,0.0032115572967491,0.0055318627452051,0.0011203883495907,0.0,0.0,0.0008582524272208,0.0001500815660636,0.0106512345679298,0.0002885211995739,6.38297872430514e-05,0.004278873239695,0.0107521929823972,0.0067305605786919,0.0099339805824324,0.0017961165048371,0.0046591928251337,0.0,0.0095167693362604,0.0055057692307514,0.0039064338957329,0.0020126117862654,0.013510869565229,0.0128494983277372,0.0011415094339972,0.0118735930736122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001069581931744,0.0090191082804639,0.0017197185624083,0.0014329643296277,0.022798466593574,0.0314101254063514,0.0003285714285703,0.0034259740260057,0.0145909090909333,0.0181283524904987,0.0012743902439,0.0446857142859516,0.0020645161290852,0.0226680972819112,0.0001495264994091,0.0071595092023859,0.0138024691358249,0.0110058823529122,0.0031848906560384,0.0179093432005261,0.0220251196172022,0.0,0.0009354679316235,0.0097427184465865,0.0240844370862403,0.0092296767875044,0.0208566176471265,0.0065873786409199,0.0147307692305465,0.0001241810601544,0.0006912621359353,0.0010138662316109,0.0348672839506279,0.0074984488107281,0.0079148936170673,0.013918309859676,0.0054868421051773,0.0448716094032041,0.0021106796116457,0.0189676375403853,0.0131479820628423,0.00444204851741,0.0212210814512594,0.0028499999999969,0.0355618870147646,0.0035331346021168,0.0282195652174238,0.0259063545150535,0.0096226415095283,0.027968831168887
0.0859435848148975,0.0869649681540652,0.0605522114353498,0.0567515375150727,0.090585980284729,0.1844372967947957,0.0687230769232468,0.0645346320348643,0.1041632653070821,0.0919923371652327,0.1036310975603727,0.1821809523821607,0.0795814644138592,0.0977668097281041,0.0447350058154216,0.0902684049069894,0.1047386831274978,0.0817794117645922,0.0727614314114242,0.1416817761328948,0.1379485645930375,0.0651336206896345,0.0663941100901461,0.1038446601943407,0.1199668874176434,0.0680602350646275,0.1282965686270819,0.0744980582523874,0.1625769230761615,0.0721459201902115,0.062072815534055,0.0405770799349037,0.127219135802566,0.0636587383674334,0.1401914893616793,0.1072929577468162,0.0801074561392323,0.2089493670883729,0.0685825242715417,0.1084368932035014,0.0737937219731508,0.0526603773583198,0.1213963039025976,0.0839307692307195,0.1949664574345134,0.0587839944964987,0.201034782608701,0.1108545150499033,0.1148584905664002,0.1020112554112962
