Unnamed: 0,Burundi1,DRC_E1,DRC_E2,DRC_E3,DRC_E4,DRC_S1,DRC_S2,DRC_S3,DRC_S4,DRC_S5,DRC_S6,DRC_S7,DRC_S8,DRC_S9,DRC_S10,DRC_W1,DRC_W2,DRC_W3,DRC_W4,DRC_W5,DRC_W6,DRC_W7,DRC_W8,Djibouti1,Egypt_CN1,Egypt_CN2,Egypt_UE1,Eritrea1,Ethiopia1,Ethiopia2,Ethiopia3,Ethiopia4,Ethiopia5,Ethiopia6,KEN_MTKR1,KEN_WSTR1,KEN_WSTR2,KEN_WSTR3,Libya1,Libya2,Rwanda1,SouthSudan1,Sudan1,Sudan2,Sudan3,TAN_CR1,TAN_CR2,TAN_LR1,TAN_NR1,TAN_SWR1,Uganda1,Uganda2,Uganda3
2030/05/10 18:00:00,0.045436104,0.000498123,0,0,0,0,9.52E-07,7.13E-05,0.000931812,0,0,0,2.01E-06,0,0.000152823,0.00121203,0.001484758,0,6.17E-05,0.002890193,0.007458903,0,0.000718288,0.116165024,0.060483829,0.088681721,0.108382325,0.213987526,0.148768097,0.153469935,0.146010748,0.160110078,0.189148703,0.190136617,0.150043193,0.15817362,0.151743468,0.156752523,0.341877427,0.218013121,0.019691433,0.029824549,0.086741429,0.055493463,0.046484256,0.157551483,0.118146602,0.181268591,0.169323267,0.201918821,0.174204152,0.192813279,0.15719452
2030/05/10 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014541256,0.005675085,0.000895132,0,0.047321841,0.026993097,0.026679415,0.025096241,0.023943266,0.029106546,0.033827345,0.023846284,0.024787089,0.02921075,0.0278086,0.140334146,0.03769174,0,0,0.000204738,0,0,0.018252373,0.01552681,0.024862718,0.029843453,0.035664176,0.045580251,0.034821131,0.039434973
2030/05/10 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006462158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/10 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/10 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/11 05:00:00,0,0.000234043,0,0,1.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001707876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/11 06:00:00,3.66E-05,0.04916771,0.00018307,0.034377339,0.057457208,0.043641869,0.003245095,0.007957047,0.003619185,0.03573593,0.052704405,0.036215196,0.015225392,0.022366488,0.018711694,0,0,0.000128865,0,0,0,0.000127112,0,0.011541256,0.055084135,0.027934653,0.010972734,0.001303584,0,0,0.013460061,0.000126807,0,0,0,0,0,0,0,0,6.94E-05,1.02E-05,0.001472379,0.000345029,0.014458209,0,0,0,0,0,0,0,0
2030/05/11 07:00:00,0.06493387,0.198354193,0.077762713,0.181754331,0.20481182,0.241962803,0.137414777,0.16710636,0.12436998,0.222193379,0.248534813,0.220707843,0.153674573,0.17071123,0.174634274,0.015561721,0.009690209,0.053099699,0.011859989,0.015496733,0.017571323,0.029173444,0.012659866,0.092082512,0.241421832,0.204522016,0.165398538,0.090074017,0.072166041,0.053485059,0.083598193,0.068257748,0.072577223,0.061555618,0.027235577,0.019530959,0.018527678,0.023535515,0.003606735,0.052918999,0.053949512,0.090126401,0.148027549,0.126312421,0.195933987,0.002687482,0.011196592,0.007352165,0.020673634,0.011639773,0.02765383,0.006087104,0.024215818
2030/05/11 08:00:00,0.22130563,0.419769712,0.279584185,0.373045392,0.445760173,0.454721453,0.340432409,0.387808986,0.321744871,0.421001753,0.45591792,0.437392402,0.364708469,0.381356506,0.407942339,0.184791348,0.093130314,0.272918442,0.084915055,0.139039227,0.154379516,0.219831299,0.169732012,0.28870628,0.442544449,0.408078391,0.374312796,0.301479449,0.291882421,0.25192744,0.287115451,0.275866551,0.288765456,0.26764418,0.17074436,0.178134365,0.155195208,0.147375591,0.086252001,0.249216528,0.225445929,0.294688536,0.36613626,0.34379402,0.410637508,0.092461535,0.100794617,0.106699363,0.093441317,0.110232887,0.152648878,0.127239398,0.147884894
2030/05/11 09:00:00,0.400805183,0.586513141,0.418821776,0.542264033,0.615527035,0.621038927,0.527446213,0.564672273,0.488091592,0.594607984,0.588767903,0.610229902,0.549450133,0.548313369,0.58486371,0.429811812,0.277704504,0.440841052,0.282885876,0.338782197,0.339436337,0.370318588,0.384956882,0.491623768,0.611415891,0.577397411,0.554053727,0.511707722,0.517236695,0.465031062,0.497954655,0.4961546,0.512813017,0.490572779,0.383450418,0.403897477,0.360673922,0.361793451,0.241788609,0.456703532,0.293763419,0.46900102,0.549895052,0.534355271,0.585025217,0.282921038,0.316264174,0.298337906,0.286617474,0.32203684,0.341613155,0.346776783,0.354009689
2030/05/11 10:00:00,0.525723861,0.654798498,0.499425289,0.602707554,0.686563341,0.713884083,0.594751519,0.5801873,0.575801069,0.699577994,0.666702153,0.710451716,0.577071153,0.665632799,0.681663306,0.561572092,0.423687493,0.530983203,0.529702904,0.450442702,0.483599896,0.409123061,0.544220211,0.639894396,0.735009833,0.700126948,0.687235768,0.674967263,0.693670247,0.635812921,0.671141827,0.663928426,0.69105632,0.667625566,0.536093471,0.591750976,0.513853615,0.527808282,0.384036897,0.609913033,0.536071108,0.592681538,0.680250497,0.670885193,0.706809656,0.398338142,0.401487197,0.43182457,0.368759599,0.530830879,0.528925362,0.546153359,0.567780684
2030/05/11 11:00:00,0.57634227,0.690988319,0.577608368,0.643733195,0.753736639,0.745089965,0.661916138,0.665026455,0.567220023,0.723828043,0.727313183,0.752335049,0.582584867,0.68826631,0.696985484,0.660706901,0.487989186,0.624890513,0.635044909,0.551128151,0.560659954,0.451412319,0.637394346,0.738894396,0.811729456,0.771044595,0.768594761,0.789021813,0.813625295,0.750557399,0.777785974,0.779704085,0.811984006,0.786251582,0.68380307,0.683479618,0.638915024,0.589795287,0.525491563,0.729325441,0.636465764,0.661011207,0.762839691,0.756675638,0.786865472,0.528659132,0.549851608,0.623198513,0.578950731,0.680766803,0.645383949,0.64803711,0.65123919
2030/05/11 12:00:00,0.607248436,0.627900292,0.63410759,0.583363825,0.719659034,0.73408218,0.670878102,0.673906976,0.629016614,0.715448491,0.722164856,0.731463971,0.625835381,0.687008556,0.704359677,0.695850725,0.578789151,0.600333623,0.673496342,0.612216396,0.582319745,0.523955515,0.691659218,0.786623768,0.83104834,0.796121054,0.807506736,0.829547186,0.856097346,0.79792781,0.814425218,0.832702373,0.847606596,0.832417139,0.738331202,0.785872227,0.721582132,0.704706754,0.613873173,0.788130481,0.592539137,0.666938025,0.806891862,0.794766668,0.806662035,0.607241871,0.578266876,0.718145236,0.535370263,0.753293166,0.699061468,0.751533175,0.753719045
2030/05/11 13:00:00,0.618567471,0.586583646,0.596692479,0.609294872,0.63724161,0.618948962,0.55817591,0.599041712,0.530393094,0.655201753,0.582698476,0.678842402,0.55747716,0.566412478,0.692127823,0.652975649,0.572859137,0.55963805,0.563813893,0.605462341,0.423922608,0.520466912,0.689857768,0.775023092,0.817160592,0.780229608,0.798154638,0.844823203,0.804744297,0.814810681,0.794557997,0.8396883,0.821051592,0.831958909,0.698306908,0.760241952,0.80850749,0.757467868,0.65442794,0.810891201,0.517614961,0.632541351,0.795985166,0.779197249,0.787645066,0.642561765,0.63271655,0.761189611,0.611279083,0.769003901,0.762977254,0.747330419,0.796311455
2030/05/11 14:00:00,0.56392672,0.586062995,0.402317303,0.45804158,0.541445907,0.458432526,0.359543126,0.397900803,0.508940335,0.558590068,0.490553097,0.5454125,0.493055458,0.505165419,0.597012903,0.611428378,0.551890102,0.432188923,0.49400815,0.542998958,0.396433963,0.446347066,0.629194322,0.684082512,0.766824633,0.720330532,0.738156504,0.819151968,0.785193521,0.78425728,0.754496626,0.814383829,0.815218546,0.793351099,0.630716275,0.699805761,0.798725335,0.733722979,0.654312243,0.76901627,0.59770202,0.510014658,0.729877229,0.71805131,0.713790574,0.629829499,0.616509412,0.703777335,0.632160179,0.732428748,0.759998105,0.734545064,0.711892755
2030/05/11 15:00:00,0.427007149,0.413923655,0.424228411,0.354692654,0.380779767,0.338760381,0.363791379,0.402966635,0.394478474,0.399797274,0.378792448,0.411006618,0.352288723,0.390500535,0.420718548,0.447885705,0.467980281,0.36957022,0.371360442,0.425595582,0.398933685,0.40300254,0.465421929,0.591224444,0.659640492,0.618527522,0.640536846,0.739735302,0.717984614,0.673332534,0.641442059,0.734351642,0.708086216,0.682479272,0.585297123,0.62004542,0.723169191,0.603295187,0.613339357,0.697992785,0.43466531,0.409281257,0.629491454,0.613185632,0.601665777,0.595352623,0.551382841,0.623972,0.61034019,0.679372316,0.672120934,0.672663376,0.669052293
2030/05/11 16:00:00,0.318316354,0.247801836,0.206296851,0.17555544,0.199385632,0.164121107,0.210440263,0.239298087,0.257482231,0.219617916,0.215098013,0.243535539,0.202491802,0.210095187,0.250602016,0.279080622,0.326130696,0.208779819,0.248049612,0.2679821,0.257956233,0.237303718,0.327571146,0.466023092,0.509387187,0.471214045,0.495374272,0.606233898,0.539203442,0.506032261,0.498746653,0.56023948,0.550401106,0.55417779,0.463362557,0.511134564,0.502910744,0.439088158,0.478201791,0.572081859,0.317914097,0.279248353,0.480401363,0.459111436,0.440491262,0.461443696,0.412507041,0.521364002,0.543125563,0.551968007,0.445779125,0.523793857,0.496873694
2030/05/11 17:00:00,0.160987489,0.064436796,0.036521338,0.037342689,0.035571841,0.032250865,0.054781314,0.060602371,0.0777872,0.043789873,0.039799304,0.051441176,0.050259038,0.039064884,0.057612903,0.089182502,0.147660863,0.050470261,0.079701547,0.109174145,0.156223203,0.05338528,0.132942852,0.302518164,0.318494461,0.284161345,0.309410088,0.430621167,0.392433774,0.32770065,0.348096961,0.38553622,0.371032273,0.395835122,0.326510012,0.309588616,0.298039025,0.3076042,0.345024174,0.394430963,0.161816635,0.150069625,0.289640449,0.264317342,0.241053969,0.347101561,0.311249271,0.389203032,0.355141378,0.382723934,0.310662062,0.411002285,0.365833436
2030/05/11 18:00:00,0.047121537,0.000492699,0,0,0,0,9.52E-07,7.13E-05,0.000939613,0,0,0,2.01E-06,0,0.000152823,0.000585996,0.00494832,0,0.000153662,0.004662671,0.014015356,5.32E-05,0.000114873,0.116541256,0.117471163,0.091113227,0.107908347,0.223124035,0.178049116,0.152805596,0.143093004,0.18674913,0.168210279,0.182955287,0.159694712,0.162464225,0.136226827,0.130386553,0.202759957,0.196588818,0.024716353,0.027131582,0.085497489,0.062054595,0.046109291,0.156165749,0.135725101,0.165365765,0.152300163,0.189989981,0.151752444,0.208003209,0.161819645
2030/05/11 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014541256,0.007388953,0.00100692,3.61E-06,0.047150458,0.028423207,0.027616748,0.0249203,0.025046925,0.029341458,0.033155599,0.023504933,0.02374246,0.024335905,0.025394612,0.072445904,0.032485189,0,0,0.000222461,0,0,0.018751133,0.015876205,0.024311291,0.028389423,0.035305643,0.048485787,0.034892756,0.040233006
2030/05/11 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001311075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/11 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/11 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/12 05:00:00,0,0.000234043,0,0,1.81E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002098973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/12 06:00:00,3.04E-05,0.049768043,0.000285577,0.030949757,0.052057544,0.043456747,0.001748102,0.008180252,0.003179717,0.03604888,0.051850613,0.036067402,0.013690017,0.029676292,0.019659677,0,0,0.000152626,0,0,0,0.000584146,0,0.011541256,0.058297805,0.028717119,0.011710694,0.00685501,0,0,0.013512429,0.000777904,0,0,0,0,0,0,0,0,6.94E-05,1.02E-05,0.001463812,0.000339492,0.01400274,0,0,0,0,0,0,0,0
2030/05/12 07:00:00,0.042013405,0.210117647,0.064205568,0.177603604,0.25239788,0.231093426,0.087501431,0.157330198,0.082900462,0.230975463,0.237075356,0.216797549,0.151827559,0.202650267,0.187136694,0.042490684,0.037081325,0.054908302,0.045644612,0.042743423,0.013205114,0.063951998,0.037919287,0.070811884,0.249706876,0.204234528,0.162307547,0.091508909,0.070920634,0.053682759,0.079898753,0.06997201,0.071550086,0.062051556,0.029011434,0.020284201,0.017944419,0.02497972,0.002183221,0.051765932,0.053328679,0.08774277,0.145470457,0.125708795,0.190622223,0.002686011,0.010911189,0.007223687,0.020590635,0.011629261,0.027831843,0.00590794,0.025142451
2030/05/12 08:00:00,0.157260054,0.434644556,0.23805701,0.348568607,0.465087647,0.448144464,0.238025938,0.361049633,0.258609217,0.424043817,0.436835674,0.43126201,0.321299504,0.392850624,0.402639919,0.225581266,0.216571183,0.209566387,0.246517501,0.259927818,0.165401183,0.196590417,0.260793346,0.24670628,0.454541682,0.415104879,0.368615894,0.303943256,0.285176099,0.251484734,0.269475252,0.284139439,0.285674305,0.267978307,0.192639081,0.183245485,0.137657704,0.163066126,0.060690379,0.241059859,0.206424985,0.285250837,0.360129348,0.343182282,0.403397495,0.106836701,0.102365508,0.113796472,0.113616058,0.102239623,0.131661318,0.121920472,0.159151486
2030/05/12 09:00:00,0.256736372,0.557868169,0.414509138,0.49472973,0.610312124,0.610201557,0.453535004,0.538665663,0.443910286,0.588288608,0.593720404,0.600556127,0.500359324,0.542003565,0.58297379,0.434101001,0.452814044,0.447362622,0.475246925,0.468721028,0.375901839,0.370194656,0.478620729,0.461894396,0.628827582,0.591724957,0.562852998,0.515919589,0.514039425,0.465957667,0.499531201,0.500369911,0.510114289,0.491072115,0.400254802,0.412209625,0.339324079,0.379082039,0.182337068,0.452216384,0.29791234,0.473370034,0.546161125,0.528126319,0.576439535,0.310050877,0.30376292,0.323533611,0.320527102,0.301185461,0.318748636,0.335584081,0.36251771
2030/05/12 10:00:00,0.382440572,0.697372549,0.563023384,0.593716216,0.688501697,0.691839965,0.582366928,0.623571823,0.568289512,0.709412269,0.674542133,0.691524265,0.639432483,0.651092692,0.694421774,0.585455699,0.596388965,0.573425291,0.61395103,0.606834861,0.52961473,0.528167333,0.610317607,0.631623768,0.756251269,0.71985084,0.702697866,0.681645353,0.685502908,0.638085463,0.668723725,0.667154915,0.68425711,0.665301478,0.588448487,0.608656076,0.570301948,0.583505578,0.305735264,0.614325649,0.412433954,0.597882094,0.681624983,0.662955646,0.697854969,0.500077516,0.468723522,0.520646977,0.518542317,0.503641377,0.534414148,0.536100069,0.56143205
2030/05/12 11:00:00,0.526136729,0.752451398,0.6710037,0.676564449,0.765228581,0.746741349,0.702151589,0.7113984,0.695829385,0.738227264,0.575334647,0.755878186,0.707194003,0.627842068,0.753920161,0.676549233,0.696423343,0.687799731,0.704182725,0.693056629,0.666690666,0.644173906,0.689388434,0.738435652,0.839408522,0.797667668,0.790483282,0.794378703,0.747878972,0.751725839,0.777844261,0.781159704,0.765450363,0.780664281,0.716330956,0.734965474,0.710561719,0.694049032,0.389984672,0.731315902,0.525847057,0.685874117,0.766461595,0.745114604,0.770495035,0.6138185,0.592606836,0.652100082,0.614327118,0.640869522,0.681549618,0.644386495,0.681526519
2030/05/12 12:00:00,0.671774799,0.717088861,0.661191012,0.671072419,0.660078036,0.738937716,0.709870332,0.64863285,0.706372002,0.760058033,0.675846737,0.747454657,0.702652911,0.683657754,0.755134677,0.698459464,0.718265005,0.554584696,0.641114723,0.722074098,0.735377574,0.580393043,0.708747571,0.790435652,0.861332791,0.825898336,0.832179836,0.834074124,0.797641389,0.801447032,0.798480835,0.832367399,0.8158435,0.822334789,0.767558687,0.780869121,0.790210131,0.719717303,0.47941479,0.787744911,0.653714134,0.724538456,0.810814393,0.7856633,0.796759222,0.671151339,0.643982121,0.738753647,0.698529521,0.699959609,0.681655173,0.673920081,0.735466481
2030/05/12 13:00:00,0.67785076,0.633078431,0.627062735,0.591169092,0.64204025,0.64832526,0.638684585,0.642369461,0.627132621,0.704484323,0.613299139,0.700611765,0.650574036,0.597235294,0.699170968,0.612576911,0.705581657,0.591134317,0.565841156,0.669294695,0.729769856,0.501611238,0.6405081,0.78335314,0.846937472,0.811379791,0.82398324,0.847116427,0.781016555,0.820730661,0.811786548,0.842458655,0.814378928,0.810900128,0.774228406,0.780916143,0.828899116,0.749486402,0.556932324,0.805776506,0.544136992,0.672982353,0.802267764,0.762690325,0.77648204,0.693590078,0.652822788,0.755913018,0.670572349,0.705341443,0.76733258,0.636792284,0.745139516
2030/05/12 14:00:00,0.60875067,0.53568544,0.526852252,0.445347193,0.504491066,0.476710208,0.484842838,0.531186495,0.511620052,0.590820448,0.551064193,0.559603431,0.532358923,0.524772906,0.563541935,0.501867238,0.600634043,0.473505765,0.451212746,0.57504233,0.610567547,0.332761037,0.541123563,0.728458744,0.787287195,0.748889577,0.761600629,0.813446162,0.725090418,0.796095378,0.746816809,0.789102518,0.789079987,0.777098094,0.721399063,0.760237986,0.758806482,0.759820019,0.574799667,0.761415603,0.579556937,0.609511526,0.735535845,0.688188891,0.708280153,0.661773693,0.643101038,0.734291454,0.662477924,0.694486331,0.575380142,0.686722246,0.72788389
2030/05/12 15:00:00,0.453978552,0.410497705,0.40875749,0.290688496,0.367654552,0.367146194,0.391087531,0.397032388,0.360729125,0.443605648,0.38508314,0.416966176,0.414518478,0.3706082,0.404045161,0.370054974,0.466304533,0.342241651,0.354457246,0.453591455,0.45244646,0.22495619,0.438704802,0.609270628,0.676144226,0.64178384,0.659230572,0.74976416,0.717730199,0.704811067,0.682299809,0.726782911,0.686308888,0.690691028,0.646153602,0.67321843,0.693333427,0.677771313,0.563597895,0.686911742,0.410671737,0.506745852,0.634013758,0.598586395,0.591628844,0.636145008,0.61989746,0.693528373,0.683090291,0.63828245,0.582238827,0.573852129,0.606769299
2030/05/12 16:00:00,0.339929401,0.240052566,0.241510252,0.161758836,0.20791942,0.192904844,0.210965608,0.201570972,0.214562988,0.237187926,0.188147565,0.231818382,0.2320528,0.192306595,0.235394355,0.200486845,0.337759581,0.2341212,0.248245778,0.257890116,0.300330049,0.161538702,0.249699533,0.510270628,0.516239315,0.488267109,0.510415849,0.579325587,0.554580498,0.562374512,0.540381776,0.563048412,0.605488861,0.573721605,0.491731515,0.529584144,0.506016866,0.518151882,0.533544845,0.552058743,0.263245411,0.367000584,0.484751291,0.451889122,0.435695023,0.516725435,0.474832901,0.549735834,0.555435136,0.463566781,0.348010908,0.537934049,0.457232642
2030/05/12 17:00:00,0.15424933,0.054723821,0.058866029,0.03629799,0.031283974,0.033964533,0.054120708,0.051915576,0.060926466,0.045658228,0.040884598,0.050872794,0.053749035,0.042696613,0.052858065,0.044884003,0.135692584,0.070226671,0.068029527,0.092017276,0.134487656,0.049555402,0.049763698,0.322729372,0.316110065,0.295126955,0.319633829,0.408768202,0.409969347,0.38094958,0.350746094,0.374494944,0.414549381,0.385420981,0.34321274,0.359205988,0.393473618,0.373245069,0.403957623,0.38665992,0.147436497,0.203249546,0.292546101,0.255749588,0.238719728,0.335427939,0.321615414,0.374412176,0.368569257,0.305942503,0.224253746,0.390647538,0.310041825
2030/05/12 18:00:00,0.042162645,0.000492699,0,0,0,0,9.52E-07,7.13E-05,0.000894828,0,0,0,2.01E-06,0,0.000152823,0.000568239,0.003192451,0,0.000301617,0.007574132,0.014941345,0,8.61E-07,0.125811884,0.119525423,0.094492765,0.112828307,0.215547105,0.19185821,0.180750236,0.151738334,0.173173076,0.192799746,0.194663864,0.159110623,0.18258083,0.197764275,0.16673434,0.263969934,0.193197466,0.017582181,0.032888114,0.086963287,0.057454479,0.045786793,0.146583897,0.130136653,0.179935487,0.164442359,0.168969409,0.141715499,0.207954404,0.147893034
2030/05/12 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015270628,0.007743722,0.001068222,3.61E-06,0.047028474,0.028421043,0.031187246,0.025549924,0.02469938,0.030248513,0.034773699,0.023804961,0.026088512,0.033952472,0.030890627,0.118963743,0.029582953,0,0,0.000255321,0,0,0.017647341,0.016371041,0.023825601,0.030500524,0.034831089,0.043129546,0.037913008,0.04167957
2030/05/12 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005712886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/12 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/12 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/13 05:00:00,0,0.000325824,0,0,2.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/05/13 06:00:00,3.66E-05,0.059448477,0.000270278,0.046897089,0.067989763,0.043148789,0.004645488,0.009271551,0.00383473,0.036151509,0.055838755,0.036263971,0.018537682,0.030970766,0.019865726,0,0,0.000226167,0,0,0,0,0,0.011541256,0.053810626,0.029097222,0.011114864,0.006829541,0,0,0.013519441,0.000755305,0,0,0,0,0,0,0,0,6.94E-05,0,0.001588979,0.000319961,0.014252282,0,0,0,0,0,0,0,0
2030/05/13 07:00:00,0.080177837,0.261033792,0.10238486,0.242339224,0.263351339,0.236257785,0.136290623,0.159005829,0.129617741,0.228530477,0.264475787,0.220239951,0.190898511,0.213832799,0.192698387,0.028180453,0.005109773,0.068818223,0.026250713,0.010841749,0.002685487,0.027810336,0.021796542,0.076458744,0.243147651,0.20389757,0.158728835,0.089718483,0.071753134,0.053797854,0.084808747,0.068880122,0.072253538,0.062045812,0.029031509,0.02014827,0.018861386,0.025670733,0.005913197,0.052189963,0.048640991,0.093399295,0.147936251,0.120803709,0.189727163,0.002735683,0.010984813,0.007529329,0.021197522,0.011558052,0.027755176,0.006211729,0.02526756
