BEN1,BFA1,BFA2,GMB1,GHA1,GHA2,GIN1,CIV1,MLI1,MLI2,MLI3,MLI4,MLI5,NER1,NER2,NER3,NER4,NER5,NER6,NER7,NGA_E1,NGA_E2,NGA_E3,NGA_E4,NGA_E5,NGA_CNW1,NGA_CNW2,NGA_CNW3,SEN1,SEN2,TGO1
0.895896282774129,0.950312358291724,0.9220220944874382,0.62670843571235,0.4447040776720244,0.3458832283907352,0.9505952380952328,0.838,0.9689304083229656,0.9714971122162798,0.9552994539499844,0.9795305708629934,0.8206448743097707,0.9936887467417774,0.9974393880074628,0.9887792750429788,0.9823197286312736,0.9935483476367976,0.9888406406094868,0.9987160539802948,0.9306731579495842,0.9240444118933888,0.9773982059217504,0.7499927689915935,0.9518455869225046,0.899600896218642,0.939640999107036,0.9147109840201362,0.7104933738229526,0.5336439901218124,0.986398148146382
0.9095804845664892,0.9696313173792764,0.942800274714572,0.7838329238355581,0.4937382524271635,0.3460689753855906,0.937657142857162,0.896,0.9792991134108114,0.98770076527954,0.9753678718608828,0.9932599214571788,0.8723187244118025,0.9943242716435688,0.997490411334396,0.988867202893728,0.9885318666531704,0.995286908761272,0.990266549870084,0.999560266467476,0.9548624386747766,0.9400421956797484,0.9859544536625549,0.7769335607427651,0.9557578803342632,0.9276431503901342,0.9551034412787208,0.93299378825117,0.7797889232474287,0.560434302535948,0.9741645299051176
0.918014271490148,0.9859452449147212,0.9559270638473032,0.953582309582964,0.525165991676886,0.1402189467653091,0.9495428571428828,0.8,0.9929424694554886,0.9973548313634442,0.9884761329690936,0.998625979015532,0.9338860375301172,0.9930880459116532,0.9981019516616232,0.9871356715520267,0.9914025664910192,0.9967295567812278,0.9905324928832197,0.999953591417433,0.9776448320149068,0.9481761774740752,0.9860022423974288,0.8361471559682171,0.9678976215558488,0.9456185455815076,0.9661529096661504,0.9483000135993128,0.7709594184127802,0.5571933216162109,0.883644230726779
0.8970423166294433,0.9796834501471808,0.9451451652067602,0.9523710073717894,0.4679970596406241,0.110116771607321,0.9495047619047896,0.701,0.9932413618203456,0.9973468278655788,0.9838261304349972,0.9987671519293811,0.947686632312318,0.9947490366050656,0.9991556051957732,0.9891192440483032,0.9942268661650986,0.99733955619863,0.9917781007451956,0.9999574750830266,0.988513585002838,0.9333572617724772,0.9783723890317422,0.8790979015388842,0.9649327049584568,0.9532053430393868,0.9637608351593724,0.9571617999057556,0.7997014038271237,0.6067571133003348,0.881689102520972
0.8911893461684308,0.970800249344356,0.9458896383532318,0.9221809991827484,0.4115889597815385,0.0999522037763374,0.9405047619047896,0.573,0.993520434231708,0.9979339555507836,0.9833046547953808,0.9986567308639342,0.9688154793994024,0.994403606846886,0.9995163757255046,0.9898784518563364,0.9951561577411936,0.997693386070816,0.9909447862838788,0.999984318784205,0.9922065914373897,0.9237248350450956,0.9671055407085666,0.8843171191519268,0.9712295498947936,0.9568520713331544,0.9561111516922524,0.958167574503248,0.8527537212691033,0.6649366569513825,0.8658486466749556
0.8826672751437667,0.9656934777790264,0.9546921966449092,0.9083824733851982,0.3301415811398628,0.0960071551205746,0.9175428571428828,0.478,0.993827167411702,0.9986112816978556,0.9855017710363786,0.9976215550549772,0.9789105025625908,0.9905941265834596,0.9995237014697698,0.9940703967181044,0.9953554976695248,0.9981555553463932,0.9891705333721044,0.999984318784205,0.988321510465666,0.9241178974292668,0.947237184814109,0.8754483681777692,0.97871393860383,0.9592134179834222,0.957492492492542,0.957525170170125,0.8948767852426415,0.719822399204201,0.8553069800044684
0.8799961832092816,0.9733309501730592,0.9668538028999504,0.863100737104281,0.2755392510421325,0.1042146536887159,0.9270476190476724,0.511,0.9953999432544202,0.9992113530867336,0.9862184657918042,0.9971512077987552,0.9873920010035924,0.9893069330296934,0.999375490028934,0.998348821742164,0.9942581004868876,0.9987617396847452,0.9899371882445508,0.999984318784205,0.9861462025628857,0.9409547826936348,0.9355345599431198,0.8641709612475605,0.9846265108538336,0.9631055031360114,0.969664028893844,0.9594033969244452,0.9090531670749632,0.7455895975608814,0.8474914529364054
0.8881101891834293,0.978613747230237,0.9757578991384638,0.8355438165470559,0.2526646879353709,0.0912226674270966,0.9375428571428828,0.463,0.9946181045196192,0.9992544370166888,0.984111248088272,0.9975373008070024,0.9916449987855508,0.98980834262583,0.9991132254145147,0.9995919009654156,0.9935387821996892,0.9990423111389404,0.991123408255738,0.999984318784205,0.9814093027906704,0.9497155006620548,0.9254627660397112,0.8445503787100627,0.9867345964991556,0.9673110455531418,0.9810050523497288,0.964581012259996,0.9133292912004118,0.7646060302692425,0.8407478631923844
0.8908569532060067,0.9807861058457232,0.9800083830771484,0.7954242424261275,0.2756388349542183,0.0802590154528047,0.8983000000000673,0.417,0.992051487341168,0.999279393996623,0.9865731996816436,0.9989599868865094,0.9978190499844888,0.9898882366604272,0.9991414141051476,0.9998364588951332,0.9933958082144848,0.9991340245522332,0.992116293724902,0.999984318784205,0.982744155399992,0.9576909112236331,0.9168039279026198,0.8500032948948674,0.9863511330595036,0.9657713169937602,0.9844695032871594,0.9679163574547568,0.9068420958653806,0.7970538215678329,0.8373158831363124
0.8886770660502677,0.9794642350458768,0.9772917276973077,0.8036134316145019,0.2846513730960212,0.0755838580402497,0.7544476190477619,0.258,0.985948553242354,0.998802254864396,0.9878132510363694,0.9984900193148198,0.999138399471867,0.9869704143380637,0.9994796180344778,0.999918027996818,0.9920902060508122,0.9991071017374816,0.9931671283651484,0.999984318784205,0.98529761622338,0.9618646848494176,0.9075508321417004,0.8578043450065801,0.9824132641081944,0.9680885998464064,0.9863790885480692,0.9737300174554584,0.9010467220356824,0.8397408808102592,0.8333304842751359
