DRC_S1,DRC_S2,DRC_S3,DRC_S4,DRC_S5,Burundi1,DRC_E1,DRC_E2,DRC_E3,DRC_E4,DRC_S6,DRC_S7,DRC_S8,DRC_S9,DRC_S10,DRC_W1,DRC_W2,DRC_W3,DRC_W4,DRC_W5,DRC_W6,DRC_W7,DRC_W8,Djibouti1,Egypt_CN1,Egypt_CN2,Egypt_UE1,Eritrea1,Ethiopia1,Ethiopia2,Ethiopia3,Ethiopia4,Ethiopia5,Ethiopia6,KEN_MTKR1,KEN_WSTR1,KEN_WSTR2,KEN_WSTR3,Libya1,Libya2,Rwanda1,SouthSudan1,Sudan1,Sudan2,Sudan3,TAN_CR1,TAN_CR2,TAN_LR1,TAN_NR1,TAN_SWR1,Uganda1,Uganda2,Uganda3
0.0040304154582931,0.0033053868363044,0.0069485023650741,0.0048283715096731,0.0118620624049514,0.1136541554954164,0.00078723404256,0.0006905230969656,0.0067356202355229,1.6318883624257194e-05,0.0053393507784428,0.0123946078432077,0.0032866670010092,0.0007001782531324,0.0078697580644778,0.0066280934689355,0.0467430270610995,0.0007878204834468,0.0086359977937374,0.0519469592483453,0.0868466905217202,2.2171294568287167e-05,0.0179177195377621,0.1340825119685405,0.0390879069437036,0.0342417531328935,0.048922408097203,0.1900919293989967,0.1591119219395508,0.1809806467098089,0.161515429100884,0.1663459276211649,0.1875814473477613,0.1983320700564441,0.1751464555204706,0.1640557665273149,0.1281270131776319,0.0995053100362942,0.2828850524816767,0.1620019861297197,0.0235420500257126,0.0481426316316111,0.0429982973773704,0.0429944967934914,0.0191512197733854,0.1579995775926444,0.1129634890254541,0.1669332799078032,0.1338671768203956,0.1836063298069476,0.1983982082465175,0.1809337695019114,0.2017708641987025
0.0,0.0,0.0,0.0,0.0,0.0147238605897934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001902432884488,0.0,0.0,0.0145412559842702,0.0,0.0,0.0,0.0334431124238517,0.0247011049442122,0.0228388153976021,0.0259001663140797,0.0173462188871701,0.029180493560341,0.0328734246541803,0.0372942457179071,0.0319966354321729,0.0374178116904173,0.0280190506735133,0.0743355876610584,0.0025559069094278,9.709186741470802e-05,0.0,0.0,0.0,0.0,0.0268102544000063,0.0234140114171037,0.030210941960506,0.0389950513907001,0.0532467804022172,0.0737700375383082,0.0361181547914632,0.0612182599895376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.060052195911423e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3076379373677968e-05,0.0,0.0,0.0,0.0060416233453091,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0267510452372478,0.0024612009879092,0.022797162376228,0.0009652122252227,0.0200915144595932,0.0,0.0048014184397438,6.413370661940301e-05,0.0293984753982974,0.0027740274497406,0.034220437230961,0.0174279411764999,0.0091055508200819,0.0140110516934529,0.0067903225806129,0.0,0.0,8.551315527458717e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0003459445172974,2.719149182427742e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002632285946582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1553167915932833,0.0795781817892128,0.1284565160285099,0.0511581402515629,0.1127149923891424,0.0573485254691377,0.0671264080098288,0.1058946968267307,0.214633749134416,0.0431111617078907,0.1638583968201141,0.1052958333329978,0.1003681993709264,0.1350281639927378,0.0582600806452101,0.0585268924422652,0.0286931491602146,0.055573411516356,0.0464005508422122,0.0507205359785648,0.0092463272974491,0.0290757163921489,0.047931666235916,0.026,0.0653652545074256,0.0507479854041525,0.0232066150900513,0.0280120393655805,0.0218254867157022,0.0105921646933848,0.036827980952597,0.0137815957541601,0.0259859819638837,0.0220746788664661,0.0169999363137058,0.011561007788899,0.0134477981753471,0.0185200754226172,0.0,0.0,0.0181193305290516,0.0161361371494463,0.0202826412031665,0.0252217101878394,0.0624276713620142,0.0019465729979595,0.0095184245443892,0.0055558724898363,0.0187301889426086,0.0110810511768997,0.022098052813686,0.0005136532595256,0.0192167466423521
0.3740406606652509,0.2683087383291734,0.3038585128785501,0.2177638568007888,0.2525683028913841,0.2678632707771227,0.2793458489774106,0.2794527971899779,0.4526451836440178,0.2667440952459772,0.3631554488243145,0.2582487745086696,0.2746979391312844,0.3862613190723162,0.1630939516132435,0.2456517121769873,0.2068711148394202,0.188291431886657,0.2554298601487249,0.2589373415015079,0.1235873626674321,0.1544600365979265,0.2550958567244267,0.1156699521258377,0.2795562298530716,0.2663404545571751,0.2266807071187448,0.1373905102060444,0.1812391662918198,0.1366047640386535,0.206185092315644,0.1620084509022886,0.1927489954704072,0.1668753690406386,0.1549218488685424,0.1159593039196939,0.0985921838042534,0.114860332125041,0.0129936797672479,0.0951676676144208,0.1845410791069726,0.162808311392252,0.2331913930454827,0.2376983275512026,0.2925549221420203,0.0619344570183133,0.0484689644271568,0.061277500847088,0.0977961054229806,0.0497379927923333,0.0905136514995556,0.0349401488618962,0.1072415010957684
0.5328965874426181,0.4880209523185784,0.4497456647444879,0.4081501529266591,0.4725161719927707,0.4863145665772242,0.4355193992485576,0.4523082061596494,0.6136871101862217,0.3693632184509759,0.5094773434916627,0.4674921568615122,0.4477435691781508,0.5587878787872433,0.2853326612909274,0.484759157456308,0.4177638420519635,0.3336998793642035,0.4984230018363086,0.4876083979255372,0.272305647960657,0.2737709676859434,0.4847368498749708,0.3307755561808918,0.4928367811455185,0.4829206051037134,0.4542513036950872,0.3678534898512045,0.4371093760453733,0.3712464012570224,0.4373792109483895,0.403848989152729,0.4459658542422207,0.4114287352995394,0.4011116452135888,0.3117734283622685,0.3023010755711997,0.3187584837492057,0.1879200650712192,0.3289067049644012,0.385815155580221,0.4060586298948661,0.4644683814932261,0.4673530193201976,0.512501100767803,0.2303247601137805,0.1616162770151687,0.1990097597344318,0.2525204054715178,0.1244640784576823,0.2550710342791029,0.0948860211518961,0.2715175725195555
0.619818015744998,0.6849365359310431,0.5688857067830896,0.5651524853139364,0.6165283485535319,0.6713163538870445,0.5484856070078058,0.6139626021208273,0.7548773388778125,0.5029108037316574,0.5962562769138825,0.6309610294103857,0.6528496715664099,0.6360780748637521,0.3912810483880041,0.5739900999126628,0.5866296243999473,0.5971437231812107,0.6177350550476522,0.6363843810266734,0.5648560228738618,0.4843352342386817,0.5906673132193893,0.4954455083067296,0.6502716409539046,0.6458512836582795,0.6282571675852348,0.5680686066895273,0.6528374130097547,0.5830367456545341,0.6335998141789146,0.6095712578137393,0.6560112045282684,0.628161177891903,0.601848935573998,0.5253056621502675,0.4858460130644205,0.4701343053113639,0.405709031231297,0.5268729146254755,0.4802619168751845,0.5604243614176072,0.6427835878227662,0.6413107162531015,0.6721588101428267,0.3176827967218846,0.2432576057348988,0.2597224833189736,0.2261076015008214,0.3145985051239091,0.3510979672868318,0.332328845068037,0.3213872477107875
0.7014496214554417,0.7410087166256776,0.5376665790926616,0.6018593086460258,0.6766113013707675,0.7591903485250021,0.6514267834783127,0.6558594853917533,0.8062065142053505,0.4622065484931004,0.6905909241477534,0.702381372548844,0.7304611141778712,0.6961044563263885,0.41608225806526,0.6094156113731389,0.7325095519711364,0.6292090949340361,0.7100519127062579,0.7159637013234947,0.662314962329315,0.5294735383477904,0.6402328700834884,0.6776468600393244,0.7563110350737622,0.7514261808485508,0.7456527640220345,0.7343859097158868,0.7897573768794188,0.7224591414114845,0.7546860789613613,0.7456877993790736,0.7907892880425955,0.762107787057235,0.7053006781465617,0.676870356294612,0.5502471280545048,0.5618868201362838,0.581908225461266,0.6772532323175834,0.5277560682468126,0.685797792077943,0.7594931691615463,0.7566579370390613,0.7722518141619643,0.4826268179777881,0.4697864880804253,0.3505386191082799,0.3416551735487689,0.3385657420161691,0.47610834000976,0.3985189886059029,0.4925846390314954
0.756708934423978,0.7406271740072121,0.6138307934914435,0.6468202741659485,0.6270527016751525,0.7766478999083871,0.6869816437204624,0.6459559794299343,0.7801472626471383,0.4714971243697193,0.73743375289863,0.639837009804202,0.8162618964047967,0.7654702317286095,0.5252133064516361,0.6556801749283873,0.7829076532054495,0.6966111594675397,0.7952071137753133,0.70840736728655,0.776406074119639,0.6557591181233426,0.6564777102980925,0.7658580681494324,0.8011914710492318,0.8001721870052947,0.8011985007775301,0.7881682762080824,0.8518071355497466,0.8082128654826747,0.8242003767758889,0.8242546966222897,0.8644820257260437,0.8262837719055725,0.7447910081828116,0.6758240122081424,0.6999275819342766,0.6267774917573912,0.6941711206122275,0.7596783859208974,0.5264341393546152,0.7432915199258848,0.8191230745223735,0.8201322435640411,0.8188465751205122,0.5630194794160289,0.5858581893492755,0.3966430865997677,0.464157469211214,0.3984484176254048,0.6363136786438846,0.60397894235367,0.6671703757961197
0.6679326339976148,0.5620821170453457,0.5119043615393534,0.5299389838719794,0.5744507229841728,0.7882573726520444,0.6367438464746622,0.67162090355629,0.6551933471937812,0.4847625732541927,0.6165074859226792,0.5914789215690335,0.6609262397819147,0.7483711229946486,0.530734677419998,0.6300581716377818,0.7536163347012249,0.7419852489809835,0.7611911654786095,0.7476554759448438,0.8258045061411285,0.6597182753283075,0.7095322258530572,0.8115181638977569,0.7951538317924876,0.7937104374963907,0.8038218637800959,0.817091074667887,0.8077423791885835,0.8250224804113325,0.8298037550735986,0.8384784496520249,0.8524534162255463,0.8312337904502372,0.7260449331100389,0.6839208507092744,0.695582695121596,0.6756946503671345,0.7551829908876955,0.795458614050583,0.6456319755881461,0.7541256772734648,0.8216457825990022,0.8213243739481078,0.8058423542066737,0.681379479935528,0.6502941458902232,0.5282102453375559,0.6294233248384139,0.5056324605112765,0.6494833374564871,0.7427144395436078,0.7399515629653167
0.562940035407757,0.4180134664059806,0.4737840252234671,0.4634856206144504,0.4373995433793617,0.5619356568360748,0.559330830205838,0.5725937899708498,0.5398076923092158,0.4567506816575489,0.5313578668440903,0.4306401960791953,0.5186553677969141,0.6086926916248144,0.5181786290327031,0.3897585140458863,0.7118274166489904,0.517080641960087,0.6574125982476673,0.6209675236620097,0.75391288008202,0.5952961679892507,0.571494610911997,0.7871650239370812,0.7352012591906116,0.733983046658424,0.7518674423363483,0.7808606128661594,0.7178371302352223,0.7973514928017214,0.7954231463531233,0.7922994323916591,0.8074481934961459,0.7905834806308368,0.7112525004590944,0.6365975732332328,0.5698374816960317,0.615344341524796,0.763614716742404,0.7770709414250917,0.6180057330430141,0.7040854691723692,0.7631950105815526,0.7564434151308715,0.7383779735827268,0.753810895243885,0.6606454927690827,0.6633652502808511,0.5954114717699548,0.5181812072822648,0.5542439672221564,0.7498113831002663,0.6035283131071497
0.4059214848023901,0.3672350357289941,0.3448983184433448,0.3808391533008645,0.4026177701678227,0.5612555853420141,0.4112348769307402,0.3574324330138974,0.4074826749834404,0.3584892523980154,0.3558715137464348,0.3929436274519823,0.4401684801718706,0.4867155080232414,0.4694943548393143,0.3442268231724535,0.578180822964796,0.4564779727272164,0.4985500221355027,0.5908765990083007,0.6510038120581357,0.4577635239557635,0.4822323356153508,0.6946237679528109,0.6197637791107758,0.6187207029391871,0.6433607470950042,0.6986024786529784,0.5785673751246349,0.7133334033762665,0.671315060872596,0.7100284292643031,0.6822615654972227,0.6711424438623628,0.638986869050628,0.5700655191828734,0.5826470323229748,0.5839835001305803,0.7211702785230434,0.7036264819973175,0.5350488233374566,0.5963291395998296,0.6533976053519325,0.6473712116104563,0.6168786731563872,0.7168840770971717,0.5706025578588568,0.7210444651253233,0.4767331604829527,0.4619636016909234,0.4437563711670041,0.6771595480068318,0.408844137222475
0.2572215902672826,0.2735216706905576,0.2312898055667237,0.2678007789291909,0.2555920852358946,0.3797801608569565,0.2325110554863366,0.2737632842337617,0.2216053361049075,0.2461771899922781,0.2267617091760133,0.2508049019609538,0.2284728977600576,0.3115982174686943,0.3050028225812078,0.2902424276439196,0.4477432513248531,0.3337741231078574,0.3534114987405756,0.4260123171764107,0.4827078380958778,0.2919885057469031,0.3100369410481782,0.5500825119685406,0.4499042011094094,0.4488669438462285,0.4786794479635956,0.5727055115267244,0.5253744884104935,0.5723625526504461,0.5136883466988309,0.5167904237543615,0.5479448024346188,0.4636580299124562,0.5216371248963023,0.4354178083441202,0.3796392330222553,0.4377753483103824,0.6245780502484748,0.5723825938329847,0.3844199454424319,0.4527737947265091,0.4852671022365161,0.4827657607974639,0.4411228566661835,0.5957908104825347,0.5005110530878047,0.6344236082233714,0.4490347727656185,0.3325275603202397,0.296084226544394,0.4829611484769159,0.3413553401661395
0.0759543297303877,0.1296600268668867,0.0823127955858545,0.1141509670607819,0.1236851217656074,0.188607685432809,0.0626270337923194,0.131215061720625,0.0761559251549719,0.0570274273719988,0.0547255051344083,0.1261757352939972,0.1087921075070704,0.1025222816399889,0.1136427419356489,0.1365448659335031,0.2369992026181726,0.1527354436756863,0.1530405329888476,0.1922617199362494,0.3090314674626536,0.1057563289450252,0.1308378667280718,0.3540825119685405,0.2357152034782518,0.2346660443810741,0.2661763859387727,0.3457131975396696,0.3485956517638117,0.4033306512907115,0.3112210822863593,0.3542663678711617,0.3328628187873598,0.3000314299916427,0.2388303448423736,0.2505747564516274,0.2544603277398957,0.2619705045868283,0.4757466070622302,0.3876343172236779,0.1826351195163101,0.2544372604812243,0.2669586240668479,0.2654981938246544,0.2175575059795549,0.4542513934421202,0.314142623233214,0.4485797171644541,0.3052740059565955,0.2697742673985188,0.209293045682085,0.3885991703550688,0.2218919995455882
0.0038545707937027,0.0038405404142873,0.0073100367843976,0.0074760270205296,0.013675228310592,0.0730402144766245,0.0007217355027257,0.0019252520568071,0.0065575190574251,1.6318883624257194e-05,0.0051630341173045,0.0145370098039866,0.0029818984105322,0.0007269162210393,0.0096576612902838,0.0106297599180823,0.0370595295446875,0.0035419701618908,0.0097916451967182,0.0209561572341952,0.079728570657407,0.0017302137184499,0.0098393580390453,0.1328118839764054,0.0404677658415053,0.0354305011556521,0.0512802058605757,0.1689442939900095,0.1478087585972889,0.1931300993240746,0.1496802191002315,0.1434320890865816,0.1619247365941203,0.133998699698791,0.0689420828583277,0.0371169522850245,0.1684807973873819,0.0737317565532053,0.279639420284004,0.1650116757860804,0.0453717231502218,0.0529334729579329,0.0458488131318919,0.046688814658974,0.0199770280353894,0.1980238323107216,0.1812294810075708,0.2423771690644946,0.1665399536313129,0.1818401060173365,0.1916162352909672,0.211007239586991,0.1147760286694013
0.0,0.0,0.0,0.0,0.0,0.0143449508489355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001850646431677,0.0,0.0,0.0145412559842702,0.0,0.0,0.0,0.0328497316624886,0.0219259387600101,0.0237004357061745,0.0252726518228826,0.0173628338080107,0.0273662263513219,0.0274229442706674,0.0176835894827368,0.0111016361184533,0.027764500506767,0.0210527819887771,0.0739901392861877,0.0029938064663395,0.0001497988811582,0.0,0.0,0.0,0.0,0.0429669545910147,0.0368279720911219,0.0507136885746198,0.0437510424574716,0.0605517102629868,0.0533604274776603,0.0435029509033422,0.0313270280537851
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7096467764019e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060416233453091,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0228690534484132,0.0072786270970766,0.019856673673936,0.0037696877681679,0.0229632800606546,0.0,0.0163779724656773,9.094843147436692e-05,0.0307567567567357,0.0114857965617095,0.0253616760517699,0.0161203431373071,0.0133377124806265,0.0173422459891295,0.0115383064515828,0.0,0.0,0.0002802388260403,0.0,0.0,0.0,0.0010356019826138,0.0,0.0,0.0017000305321825,2.7891231752940715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002632285946582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1611021695737026,0.1571741045054541,0.1509368102999837,0.137715668801288,0.1039035388115488,0.0443404825737918,0.1613425114727499,0.1359651448029584,0.2103426888439991,0.1168849568273409,0.151628585624695,0.0735438725489844,0.1613429273422671,0.1665632798571723,0.1065697580645677,0.0502862766952171,0.036659567752559,0.1372254951364667,0.0277913040954633,0.053149066370589,0.0265051516730333,0.0571420526209789,0.0573903339523098,0.028,0.0698307913207252,0.0539857754919959,0.0257587673940923,0.0300640464140465,0.0189665623742576,0.011216253989651,0.0355670065783713,0.0143931453600034,0.0242185790546859,0.0211210728466598,0.0162166334590393,0.011121707980963,0.0134638472799753,0.017869959081786,0.0,0.0,0.026773267372809,0.023688177579781,0.0219428014581298,0.0280381946987894,0.0654235114827025,0.0019906544952516,0.0097708418018324,0.0056424643328091,0.01897895378873,0.0112045808993695,0.0221011233552629,0.0005136532595256,0.0191622661617428
0.3311600625270252,0.3695901592498071,0.2813820283793494,0.2818872752875547,0.1724590943662721,0.2351260053626073,0.2952582394662116,0.3817502169711006,0.4310703395720043,0.3286986755925359,0.3312602517390446,0.1198031862745489,0.3394963646378099,0.3226427807513411,0.2612661290327687,0.2526668914082803,0.2027987524294519,0.3797508513139041,0.181216240049459,0.2545839628136434,0.2189794472521536,0.3194643180726241,0.2448880887836305,0.1432706279921351,0.2871469436712824,0.2723265323480714,0.2334474999584639,0.1809263358381389,0.1447946330917278,0.1444771914740588,0.1819387204000949,0.1675990436487472,0.1450203628689845,0.1462316903072795,0.1218850906695745,0.107097187232953,0.1060117411867679,0.0960380692021916,0.0142128515539532,0.0992362603699078,0.1708118267145069,0.2198960492788688,0.2361586596817022,0.2481679340927571,0.2961683539893669,0.0583548169704402,0.0654676703261237,0.0715029546127799,0.1084651098229472,0.0614015716781557,0.0976708952073995,0.0249744680234543,0.1023362055754363
0.4719754416383491,0.5616132680603734,0.4436316342631224,0.4385037736260299,0.2909486301324999,0.4489294012512374,0.4459440967874118,0.5787445279123284,0.561257449760201,0.5143041377716223,0.4531026167606783,0.2066590686261803,0.5386280900548815,0.4767001782568048,0.4212895161292636,0.4555688346949179,0.4350020848216991,0.5861422267013748,0.4076436762020263,0.4453933730012155,0.4163306421163035,0.5449437190210191,0.4452020733459662,0.3599405801179729,0.4999703805116402,0.4869800854614746,0.4601941175639134,0.4241241123643243,0.4241375172819771,0.38427426837301,0.3992593647734382,0.4098897968967626,0.4098267341034065,0.397879565493874,0.3067401418831426,0.2492197430704754,0.3409442223217864,0.2786081458293002,0.1920813002571222,0.3331420750041826,0.3786743723707931,0.4503788611973576,0.4658759670048796,0.4809589132938777,0.5148424723937803,0.1901353360284036,0.2365846826291172,0.2315290710755361,0.2829075460354202,0.192635440671524,0.2835741847678893,0.1469893258151095,0.2829197866582476
0.5640811518328561,0.7159059879065723,0.5988313189733662,0.4916245956821196,0.4086269025835387,0.6063136729232806,0.5637934918642473,0.7277402004501365,0.6391538461546834,0.6449340479196601,0.5199555813183319,0.3207122549015381,0.6633666950793464,0.6242452762934924,0.5752653225808061,0.5764191020394881,0.6037208332641941,0.7201099302155766,0.5940982988511108,0.6040203506647014,0.5609717332293157,0.687609515180484,0.5440719752432188,0.56147197972473,0.65897912664098,0.6483348325677732,0.6327342162440652,0.6306591527250562,0.6533850970897488,0.5922736204763969,0.6277730149432943,0.617932967651549,0.6546982863179985,0.5993199313650619,0.4449879875239239,0.3581086710639299,0.4608448868107868,0.3958813148211912,0.4099626847475164,0.5320360758759084,0.534881732860312,0.6198543047919164,0.6402238966251004,0.6542995361622126,0.6724201350751714,0.2648673779185103,0.2059244007789673,0.3408032656395428,0.264753142759621,0.3285863922695393,0.3006683127166215,0.3524119844262283,0.3845902549206298
