Zone_ID,CtryName,Longitude,Latitude,Area sq.Km,Max Capacity MW,RoadDist,T_Dist_gf,D_Dist_gf,TD_Dist_gf,SubstnDist,Load_dst,City_name,City_Pop,CtLst100kM,CtCnt100kM,PopIn100kM,GHIkWhm2d,RawERA_GHI,CorAdderWh,CF,Y_GWh,sLCOE-MWh,tLCOE-MWh,tCAPEX-kW,rLCOE-MWh,rCAPEX-kW,LCOE-MWh,trCAPEX-kW,cluster,weights,TD_Dist_gf_,trCAPEX-kW_,Latitude_,Longitude_
457,Sudan,32.90875065,15.46387861,22.83434416,75.35333573,3.652197952,17.92288567,2.367584898,2.367584898,19.66069457,42.55000763,Khartoum,2395309,"Khartoum, Omdurman",2,4579007,6.288586189,6.479185171,-16.28479133,20.18024201,133.2088131,101.225856,5.492801735,94.95571279,1.982383913,31.80991372,108.7010417,126.7656265,1,0.0011088478752823035,0.0026252914836977694,0.14056379560335505,0.01714708894032196,0.03649079823644762
2969,Sudan,32.30646873,14.85276853,12.14774921,40.08757239,3.16742621,6.956087097,4.983115323,4.983115323,47.61092517,92.62104373,Khartoum,2395309,"El Manaqil, Khartoum, Omdurman",3,4730834,6.211000034,6.438871943,-19.57017577,19.99886758,70.22945014,102.1050808,4.864518985,83.33858306,1.734845994,27.5876488,108.7044457,110.9262319,1,0.0005899011508813671,0.0029395454640122752,0.06543551186074341,0.008761665249621551,0.019057623084739895
695,Sudan,30.22410478,18.76100706,765.8697361,2527.370129,6.779689796,22.50210286,26.48077551,22.50210286,167.2393438,54.23908369,Dongola,26404,Dongola,1,26404,6.394973547,6.684139469,-24.91044645,20.55697991,4551.266494,99.44917586,5.667592439,99.80647756,3.612520648,59.04974218,108.7292889,158.8562197,0,0.012243493286010383,0.27550434528752504,1.9449550593379403,0.2297002639779034,0.37004862394960436
2112,Sudan,32.58844156,13.6309799,35.50880538,117.1790578,0.99980702,1.976120303,11.10216075,1.976120303,45.8821978,54.90998236,Ed Dueim,22583,"Ed Dueim, El Manaqil, Kosti, Sennar",4,454762,6.152581415,6.301220352,-12.60530022,19.70669406,202.2869574,103.5554457,4.624154657,78.06330424,0.555727942,8.708119181,108.7353283,86.77142342,1,0.0017243264416943714,0.003407476490431993,0.14962225978656424,0.023504259067774497,0.056193111475519766
445,Sudan,33.81955385,18.24128851,144.3481112,476.3487669,4.845310364,12.96886815,3.401190722,3.401190722,76.21039476,30.43875243,Berber,49556,"Atbara, Berber, EdDamer",3,303024,6.303045414,6.538320582,-20.0643543,20.23411872,844.3323812,100.9677215,5.175421174,89.70792203,2.62299301,42.2016842,108.7661357,131.9096062,0,0.0023076053888660465,0.0078486060386484,0.30439531811031806,0.04209369566553629,0.07804218471330544
610,Sudan,30.67625629,17.62861001,765.8697361,2527.370129,4.160522041,46.81998041,53.93122939,46.81998041,149.957331,145.5214264,Merowe,4576,,0,0,6.371377791,6.694757673,-28.25799778,20.56031963,4552.005902,99.43371701,7.129232768,125.5664052,2.216551322,36.23731487,108.7795011,161.8037201,0,0.012243493286010383,0.5732401158009727,1.9810427606958532,0.21583576829913043,0.3755845379265488
2940,Sudan,31.81865206,16.36232286,29.50167665,97.35553295,3.954078457,22.30614096,42.01956649,22.30614096,88.79078267,109.6905938,Omdurman,2183698,,0,0,6.286205712,6.583639836,-25.71984246,20.24708904,172.6741542,100.9057832,5.742369353,99.59889512,2.13915629,34.43923255,108.7873088,134.0381277,1,0.0014326170807539352,0.03195615854500098,0.19202531121529717,0.02344094321004658,0.045583944427722387
2826,Sudan,35.42623997,17.53606048,11.28005284,37.22417436,0.885081722,38.94361151,37.93776259,37.93776259,139.6337379,142.701323,Atbara,168612,,0,0,6.286307518,6.48513309,-16.68690129,20.12015845,65.60857068,101.5153593,6.801121144,117.2229677,0.481849932,7.708884783,108.7983304,124.9318525,1,0.0005477653543583081,0.020780991968672714,0.06843334045530237,0.009605646382875923,0.019405266890749506
2127,Sudan,32.17418466,14.81283399,363.0226732,1197.974821,3.041205656,18.91866153,13.3491114,13.3491114,57.55236194,100.0806023,Khartoum,2395309,"Ed Dueim, Khartoum, Omdurman",3,4601590,6.246445475,6.438871943,-16.47564176,20.10731416,2110.113713,101.577472,5.573962414,96.01053815,1.656729297,26.48829302,108.8081637,122.4988312,1,0.017628573732518797,0.23532579457850722,2.159479677956574,0.2611291361802756,0.5671849865624853
466,Sudan,32.20034892,15.82526178,723.0217865,2385.971896,6.234843025,10.68314856,7.622266048,7.622266048,13.58147746,33.61223287,Khartoum,2395309,"Khartoum, Omdurman",2,4579007,6.313845309,6.55679754,-20.91945374,20.34368904,4252.057599,100.4469652,5.008611639,87.28665927,3.357033237,54.30423578,108.8126101,141.590895,1,0.0351103218156483,0.26762021390976976,4.971301889615667,0.5556300339126792,1.1305646131573632
100,Sudan,33.18270084,19.43343017,683.1715973,2254.466271,7.021534278,8.056747715,17.30987751,8.056747715,136.0620734,166.7049383,Merowe,4576,,0,0,6.351296139,6.608119314,-21.9327232,20.39494018,4027.822135,100.205304,4.836783651,84.50451285,3.771111825,61.15615925,108.8131994,145.6606721,0,0.01092144847950973,0.08799135508178026,1.5908255258309105,0.21224120638180505,0.36240315763504427
2102,Sudan,32.40331002,13.8906786,156.7144301,517.1576194,1.269922084,3.650015881,6.349088337,3.650015881,9.176683224,17.2041016,Ed Dueim,22583,"Ed Dueim, El Manaqil, Kosti",3,378268,6.165423097,6.316077472,-12.7851306,19.73910411,894.2407808,103.3924433,4.721424392,79.83646182,0.704708426,11.06076737,108.8185761,90.89722919,1,0.007610135926994407,0.02777711699009824,0.6917402695230638,0.10570995226419237,0.24659359373673986
658,Sudan,30.67895758,20.12577035,710.7898795,2345.606602,6.961643604,35.87149099,8.930020912,8.930020912,205.0141242,114.7501231,Dongola,26404,,0,0,6.43723539,6.646247752,-17.70880045,20.7147242,4256.360821,98.72445493,6.422520831,113.9686704,3.681225799,60.63452346,108.8282016,174.6031939,0,0.011362965144551896,0.10147151636317553,1.9840100064131363,0.228688426994306,0.3486039256527262
