carriers,locs,timesteps,unmet_demand
electricity,DRC_S,2040-02-15 01:00:00,1107038.1786469386
electricity,DRC_S,2040-02-15 02:00:00,1078700.6226469388
electricity,DRC_S,2040-02-15 03:00:00,1069254.7706469388
electricity,DRC_S,2040-02-15 04:00:00,1118845.4936469388
electricity,DRC_S,2040-02-15 05:00:00,1173159.1426469388
electricity,DRC_S,2040-02-15 06:00:00,979124.586485477
electricity,DRC_S,2040-02-15 07:00:00,458131.6649058528
electricity,DRC_S,2040-02-15 08:00:00,0.0
electricity,DRC_S,2040-02-15 09:00:00,-82372.26285120597
electricity,DRC_S,2040-02-15 10:00:00,-330540.65026650054
electricity,DRC_S,2040-02-15 11:00:00,-426470.2675956845
electricity,DRC_S,2040-02-15 12:00:00,-345504.2676122403
electricity,DRC_S,2040-02-15 13:00:00,-188410.6600650994
electricity,DRC_S,2040-02-15 14:00:00,0.0
electricity,DRC_S,2040-02-15 15:00:00,0.0
electricity,DRC_S,2040-02-15 16:00:00,254108.36302227498
electricity,DRC_S,2040-02-15 17:00:00,974299.2505108345
electricity,DRC_S,2040-02-15 18:00:00,1546454.054117325
electricity,DRC_S,2040-02-15 19:00:00,1619475.6496469383
electricity,DRC_S,2040-02-15 20:00:00,1581692.2416469385
electricity,DRC_S,2040-02-15 21:00:00,1515571.2776469386
electricity,DRC_S,2040-02-15 22:00:00,1397498.1276469387
electricity,DRC_S,2040-02-15 23:00:00,1303039.6076469386
electricity,DRC_S,2040-02-16 00:00:00,1156628.9016469386
electricity,DRC_S,2040-02-16 01:00:00,1123568.4196469388
electricity,DRC_S,2040-02-16 02:00:00,1097592.3266469387
electricity,DRC_S,2040-02-16 03:00:00,1085785.0116469387
electricity,DRC_S,2040-02-16 04:00:00,1130652.8086469388
electricity,DRC_S,2040-02-16 05:00:00,1182604.9946469388
electricity,DRC_S,2040-02-16 06:00:00,987966.7274905805
electricity,DRC_S,2040-02-16 07:00:00,516239.8585380453
electricity,DRC_S,2040-02-16 08:00:00,0.0
electricity,DRC_S,2040-02-16 09:00:00,0.0
electricity,DRC_S,2040-02-16 10:00:00,-314394.3669338918
electricity,DRC_S,2040-02-16 11:00:00,-481041.6127268441
electricity,DRC_S,2040-02-16 12:00:00,-245892.7823229895
electricity,DRC_S,2040-02-16 13:00:00,-35364.29895326652
electricity,DRC_S,2040-02-16 14:00:00,0.0
electricity,DRC_S,2040-02-16 15:00:00,129214.37386995595
electricity,DRC_S,2040-02-16 16:00:00,648414.5200242447
electricity,DRC_S,2040-02-16 17:00:00,1141417.7737642739
electricity,DRC_S,2040-02-16 18:00:00,1628030.324529722
electricity,DRC_S,2040-02-16 19:00:00,1666704.9096469386
electricity,DRC_S,2040-02-16 20:00:00,1619475.6496469383
electricity,DRC_S,2040-02-16 21:00:00,1539185.9076469387
electricity,DRC_S,2040-02-16 22:00:00,1423474.2206469388
electricity,DRC_S,2040-02-16 23:00:00,1331377.1636469387
electricity,DRC_S,2040-02-17 00:00:00,1187327.9206469387
electricity,DRC_S,2040-02-17 01:00:00,1142460.1236469387
electricity,DRC_S,2040-02-17 02:00:00,1102315.2526469387
electricity,DRC_S,2040-02-17 03:00:00,1081062.0856469388
electricity,DRC_S,2040-02-17 04:00:00,1130652.8086469388
electricity,DRC_S,2040-02-17 05:00:00,1187327.9206469387
electricity,DRC_S,2040-02-17 06:00:00,1009966.7329992935
electricity,DRC_S,2040-02-17 07:00:00,611552.371020248
electricity,DRC_S,2040-02-17 08:00:00,108036.87559572764
electricity,DRC_S,2040-02-17 09:00:00,0.0
electricity,DRC_S,2040-02-17 10:00:00,-39309.63470470696
electricity,DRC_S,2040-02-17 11:00:00,-275636.80722757505
electricity,DRC_S,2040-02-17 12:00:00,-317971.44764231646
electricity,DRC_S,2040-02-17 13:00:00,-82892.62595597832
electricity,DRC_S,2040-02-17 14:00:00,0.0
electricity,DRC_S,2040-02-17 15:00:00,142283.26731362162
electricity,DRC_S,2040-02-17 16:00:00,584598.8396869174
electricity,DRC_S,2040-02-17 17:00:00,990987.733398585
electricity,DRC_S,2040-02-17 18:00:00,1532302.7747801957
electricity,DRC_S,2040-02-17 19:00:00,1605306.8716469384
electricity,DRC_S,2040-02-17 20:00:00,1574607.8526469385
electricity,DRC_S,2040-02-17 21:00:00,1513209.8146469386
electricity,DRC_S,2040-02-17 22:00:00,1406943.9796469389
electricity,DRC_S,2040-02-17 23:00:00,1326654.2376469388
electricity,DRC_S,2040-02-18 00:00:00,1194412.3096469387
electricity,DRC_S,2040-02-18 01:00:00,1156628.9016469386
electricity,DRC_S,2040-02-18 02:00:00,1123568.4196469388
electricity,DRC_S,2040-02-18 03:00:00,1109399.6416469386
electricity,DRC_S,2040-02-18 04:00:00,1154267.4386469387
electricity,DRC_S,2040-02-18 05:00:00,1208581.0876469386
electricity,DRC_S,2040-02-18 06:00:00,1054148.0836554866
electricity,DRC_S,2040-02-18 07:00:00,714245.0712164384
electricity,DRC_S,2040-02-18 08:00:00,44124.950960695016
electricity,DRC_S,2040-02-18 09:00:00,0.0
electricity,DRC_S,2040-02-18 10:00:00,-299395.1274417684
electricity,DRC_S,2040-02-18 11:00:00,-388016.07944416325
electricity,DRC_S,2040-02-18 12:00:00,-149932.79682648752
electricity,DRC_S,2040-02-18 13:00:00,0.0
electricity,DRC_S,2040-02-18 14:00:00,0.0
electricity,DRC_S,2040-02-18 15:00:00,30709.454272622883
electricity,DRC_S,2040-02-18 16:00:00,529115.9154970978
electricity,DRC_S,2040-02-18 17:00:00,1056654.4189143507
electricity,DRC_S,2040-02-18 18:00:00,1588667.5112328215
electricity,DRC_S,2040-02-18 19:00:00,1652536.1316469386
electricity,DRC_S,2040-02-18 20:00:00,1617114.1866469383
electricity,DRC_S,2040-02-18 21:00:00,1548631.7596469386
electricity,DRC_S,2040-02-18 22:00:00,1428197.1466469388
electricity,DRC_S,2040-02-18 23:00:00,1329015.7006469388
electricity,DRC_S,2040-02-19 00:00:00,1180243.5316469388
electricity,DRC_S,2040-02-19 01:00:00,1151905.9756469387
electricity,DRC_S,2040-02-19 02:00:00,1125929.8826469388
electricity,DRC_S,2040-02-19 03:00:00,1118845.4936469388
electricity,DRC_S,2040-02-19 04:00:00,1158990.3646469386
electricity,DRC_S,2040-02-19 05:00:00,1206219.6246469386
electricity,DRC_S,2040-02-19 06:00:00,1028613.5846875488
electricity,DRC_S,2040-02-19 07:00:00,671248.1470757545
electricity,DRC_S,2040-02-19 08:00:00,320048.503122743
electricity,DRC_S,2040-02-19 09:00:00,0.0
electricity,DRC_S,2040-02-19 10:00:00,0.0
electricity,DRC_S,2040-02-19 11:00:00,-89479.69316827937
electricity,DRC_S,2040-02-19 12:00:00,-283673.3367009787
electricity,DRC_S,2040-02-19 13:00:00,-205141.26064270383
electricity,DRC_S,2040-02-19 14:00:00,0.0
electricity,DRC_S,2040-02-19 15:00:00,0.0
electricity,DRC_S,2040-02-19 16:00:00,386514.910559288
electricity,DRC_S,2040-02-19 17:00:00,947931.6958957561
electricity,DRC_S,2040-02-19 18:00:00,1526716.781531059
electricity,DRC_S,2040-02-19 19:00:00,1607668.3346469384
electricity,DRC_S,2040-02-19 20:00:00,1576969.3156469385
electricity,DRC_S,2040-02-19 21:00:00,1513209.8146469386
electricity,DRC_S,2040-02-19 22:00:00,1411666.9056469388
electricity,DRC_S,2040-02-19 23:00:00,1333738.6266469387
electricity,DRC_S,2040-02-20 00:00:00,1310123.9966469388
electricity,DRC_S,2040-02-20 01:00:00,1277063.5146469388
electricity,DRC_S,2040-02-20 02:00:00,1251087.4216469387
electricity,DRC_S,2040-02-20 03:00:00,1236918.6436469387
electricity,DRC_S,2040-02-20 04:00:00,1265256.1996469388
electricity,DRC_S,2040-02-20 05:00:00,1267617.6626469388
electricity,DRC_S,2040-02-20 06:00:00,1065113.2122366622
electricity,DRC_S,2040-02-20 07:00:00,606551.4261065164
electricity,DRC_S,2040-02-20 08:00:00,0.0
electricity,DRC_S,2040-02-20 09:00:00,-49245.6829711606
electricity,DRC_S,2040-02-20 10:00:00,-397388.8419858064
electricity,DRC_S,2040-02-20 11:00:00,-469986.2354470762
electricity,DRC_S,2040-02-20 12:00:00,-378039.24270274176
electricity,DRC_S,2040-02-20 13:00:00,-166649.72485258896
electricity,DRC_S,2040-02-20 14:00:00,0.0
electricity,DRC_S,2040-02-20 15:00:00,0.0
electricity,DRC_S,2040-02-20 16:00:00,413021.81794635975
electricity,DRC_S,2040-02-20 17:00:00,1094086.3042397797
electricity,DRC_S,2040-02-20 18:00:00,1672904.3881485795
electricity,DRC_S,2040-02-20 19:00:00,1768247.8186469388
electricity,DRC_S,2040-02-20 20:00:00,1739910.262646939
electricity,DRC_S,2040-02-20 21:00:00,1671427.8356469385
electricity,DRC_S,2040-02-20 22:00:00,1569884.9266469385
electricity,DRC_S,2040-02-20 23:00:00,1482510.7956469387
electricity,DRC_S,2040-02-21 00:00:00,1402221.0536469386
electricity,DRC_S,2040-02-21 01:00:00,1336100.0896469387
electricity,DRC_S,2040-02-21 02:00:00,1279424.9776469388
electricity,DRC_S,2040-02-21 03:00:00,1234557.1806469387
electricity,DRC_S,2040-02-21 04:00:00,1260533.2736469388
electricity,DRC_S,2040-02-21 05:00:00,1260533.2736469388
electricity,DRC_S,2040-02-21 06:00:00,1074500.2730610182
electricity,DRC_S,2040-02-21 07:00:00,688920.5244002551
electricity,DRC_S,2040-02-21 08:00:00,173852.18492165895
electricity,DRC_S,2040-02-21 09:00:00,0.0
electricity,DRC_S,2040-02-21 10:00:00,-51129.41325163373
electricity,DRC_S,2040-02-21 11:00:00,-250788.49915332394
electricity,DRC_S,2040-02-21 12:00:00,-119542.2729606512
electricity,DRC_S,2040-02-21 13:00:00,0.0
electricity,DRC_S,2040-02-21 14:00:00,0.0
electricity,DRC_S,2040-02-21 15:00:00,71710.9003901942
electricity,DRC_S,2040-02-21 16:00:00,519077.99719367974
electricity,DRC_S,2040-02-21 17:00:00,1081521.5251513235
electricity,DRC_S,2040-02-21 18:00:00,1689338.335929479
electricity,DRC_S,2040-02-21 19:00:00,1770609.2816469383
electricity,DRC_S,2040-02-21 20:00:00,1732825.8736469385
electricity,DRC_S,2040-02-21 21:00:00,1657259.0576469386
electricity,DRC_S,2040-02-21 22:00:00,1543908.8336469387
electricity,DRC_S,2040-02-21 23:00:00,1442365.9246469387
electricity,DRC_S,2040-02-22 00:00:00,1147183.0496469387
electricity,DRC_S,2040-02-22 01:00:00,1114122.5676469388
electricity,DRC_S,2040-02-22 02:00:00,1085785.0116469387
electricity,DRC_S,2040-02-22 03:00:00,1076339.1596469388
electricity,DRC_S,2040-02-22 04:00:00,1109399.6416469386
electricity,DRC_S,2040-02-22 05:00:00,1151905.9756469387
electricity,DRC_S,2040-02-22 06:00:00,970553.2157815478
electricity,DRC_S,2040-02-22 07:00:00,545093.5896553447
electricity,DRC_S,2040-02-22 08:00:00,0.0
electricity,DRC_S,2040-02-22 09:00:00,0.0
electricity,DRC_S,2040-02-22 10:00:00,-208503.8564081404
electricity,DRC_S,2040-02-22 11:00:00,-271998.2766909467
electricity,DRC_S,2040-02-22 12:00:00,-30345.599813639943
electricity,DRC_S,2040-02-22 13:00:00,0.0
electricity,DRC_S,2040-02-22 14:00:00,0.0
electricity,DRC_S,2040-02-22 15:00:00,223574.4953013229
electricity,DRC_S,2040-02-22 16:00:00,590043.4966580389
electricity,DRC_S,2040-02-22 17:00:00,1005624.6406490266
electricity,DRC_S,2040-02-22 18:00:00,1507178.1429301773
electricity,DRC_S,2040-02-22 19:00:00,1560439.0746469386
electricity,DRC_S,2040-02-22 20:00:00,1527378.5926469383
electricity,DRC_S,2040-02-22 21:00:00,1461257.6286469388
electricity,DRC_S,2040-02-22 22:00:00,1354991.7936469386
electricity,DRC_S,2040-02-22 23:00:00,1272340.5886469388
electricity,DRC_S,2040-02-23 00:00:00,1137737.1976469387
electricity,DRC_S,2040-02-23 01:00:00,1107038.1786469386
electricity,DRC_S,2040-02-23 02:00:00,1081062.0856469388
electricity,DRC_S,2040-02-23 03:00:00,1071616.2336469388
electricity,DRC_S,2040-02-23 04:00:00,1116484.0306469388
electricity,DRC_S,2040-02-23 05:00:00,1170797.6796469388
electricity,DRC_S,2040-02-23 06:00:00,1031204.9249459159
electricity,DRC_S,2040-02-23 07:00:00,785935.0937689407
electricity,DRC_S,2040-02-23 08:00:00,400349.3875677965
electricity,DRC_S,2040-02-23 09:00:00,0.0
electricity,DRC_S,2040-02-23 10:00:00,0.0
electricity,DRC_S,2040-02-23 11:00:00,0.0
electricity,DRC_S,2040-02-23 12:00:00,0.0
electricity,DRC_S,2040-02-23 13:00:00,0.0
electricity,DRC_S,2040-02-23 14:00:00,0.0
electricity,DRC_S,2040-02-23 15:00:00,252116.24884051725
electricity,DRC_S,2040-02-23 16:00:00,676828.3919752634
electricity,DRC_S,2040-02-23 17:00:00,1129563.1444175239
electricity,DRC_S,2040-02-23 18:00:00,1584596.7241815988
electricity,DRC_S,2040-02-23 19:00:00,1645451.7426469387
electricity,DRC_S,2040-02-23 20:00:00,1612391.2606469383
electricity,DRC_S,2040-02-23 21:00:00,1548631.7596469386
electricity,DRC_S,2040-02-23 22:00:00,1437642.9986469387
electricity,DRC_S,2040-02-23 23:00:00,1350268.8676469387
electricity,DRC_S,2040-02-24 00:00:00,1213304.0136469388
electricity,DRC_S,2040-02-24 01:00:00,1173159.1426469388
electricity,DRC_S,2040-02-24 02:00:00,1137737.1976469387
electricity,DRC_S,2040-02-24 03:00:00,1118845.4936469388
electricity,DRC_S,2040-02-24 04:00:00,1158990.3646469386
electricity,DRC_S,2040-02-24 05:00:00,1206219.6246469386
electricity,DRC_S,2040-02-24 06:00:00,1046754.5865279147
electricity,DRC_S,2040-02-24 07:00:00,714376.1874107035
electricity,DRC_S,2040-02-24 08:00:00,242278.5242389437
electricity,DRC_S,2040-02-24 09:00:00,0.0
electricity,DRC_S,2040-02-24 10:00:00,0.0
electricity,DRC_S,2040-02-24 11:00:00,-29641.157059812685
electricity,DRC_S,2040-02-24 12:00:00,-151692.1828961993
electricity,DRC_S,2040-02-24 13:00:00,-77379.92300016966
electricity,DRC_S,2040-02-24 14:00:00,0.0
electricity,DRC_S,2040-02-24 15:00:00,39059.70386992657
electricity,DRC_S,2040-02-24 16:00:00,384818.8378629127
electricity,DRC_S,2040-02-24 17:00:00,1018786.9672150305
electricity,DRC_S,2040-02-24 18:00:00,1590908.17826278
electricity,DRC_S,2040-02-24 19:00:00,1654897.5946469386
electricity,DRC_S,2040-02-24 20:00:00,1617114.1866469383
electricity,DRC_S,2040-02-24 21:00:00,1548631.7596469386
electricity,DRC_S,2040-02-24 22:00:00,1432920.0726469387
electricity,DRC_S,2040-02-24 23:00:00,1343184.4786469387
electricity,DRC_S,2040-02-25 00:00:00,1201496.6986469387
electricity,DRC_S,2040-02-25 01:00:00,1163713.2906469388
electricity,DRC_S,2040-02-25 02:00:00,1133014.2716469388
electricity,DRC_S,2040-02-25 03:00:00,1116484.0306469388
electricity,DRC_S,2040-02-25 04:00:00,1168436.2166469388
electricity,DRC_S,2040-02-25 05:00:00,1227472.7916469388
electricity,DRC_S,2040-02-25 06:00:00,1074997.8722231572
electricity,DRC_S,2040-02-25 07:00:00,758893.8532353161
electricity,DRC_S,2040-02-25 08:00:00,320502.4087202579
electricity,DRC_S,2040-02-25 09:00:00,0.0
electricity,DRC_S,2040-02-25 10:00:00,0.0
electricity,DRC_S,2040-02-25 11:00:00,0.0
electricity,DRC_S,2040-02-25 12:00:00,0.0
electricity,DRC_S,2040-02-25 13:00:00,0.0
electricity,DRC_S,2040-02-25 14:00:00,0.0
electricity,DRC_S,2040-02-25 15:00:00,319987.27266986656
electricity,DRC_S,2040-02-25 16:00:00,659347.9436011269
electricity,DRC_S,2040-02-25 17:00:00,1087194.330494117
electricity,DRC_S,2040-02-25 18:00:00,1545480.3508730552
electricity,DRC_S,2040-02-25 19:00:00,1602945.4086469384
electricity,DRC_S,2040-02-25 20:00:00,1579330.7786469385
electricity,DRC_S,2040-02-25 21:00:00,1520294.2036469383
electricity,DRC_S,2040-02-25 22:00:00,1414028.3686469388
electricity,DRC_S,2040-02-25 23:00:00,1331377.1636469387
electricity,DRC_S,2040-02-26 00:00:00,1196773.7726469387
electricity,DRC_S,2040-02-26 01:00:00,1175520.6056469388
electricity,DRC_S,2040-02-26 02:00:00,1158990.3646469386
electricity,DRC_S,2040-02-26 03:00:00,1161351.8276469389
electricity,DRC_S,2040-02-26 04:00:00,1192050.8466469387
electricity,DRC_S,2040-02-26 05:00:00,1229834.2546469388
electricity,DRC_S,2040-02-26 06:00:00,1055370.6761095137
electricity,DRC_S,2040-02-26 07:00:00,700388.3408774603
electricity,DRC_S,2040-02-26 08:00:00,369465.56105378
electricity,DRC_S,2040-02-26 09:00:00,0.0
electricity,DRC_S,2040-02-26 10:00:00,0.0
electricity,DRC_S,2040-02-26 11:00:00,-49576.784056598146
electricity,DRC_S,2040-02-26 12:00:00,0.0
electricity,DRC_S,2040-02-26 13:00:00,0.0
electricity,DRC_S,2040-02-26 14:00:00,0.0
electricity,DRC_S,2040-02-26 15:00:00,318822.9246685867
electricity,DRC_S,2040-02-26 16:00:00,717145.589718165
electricity,DRC_S,2040-02-26 17:00:00,1083341.7862194334
electricity,DRC_S,2040-02-26 18:00:00,1544167.3644387994
electricity,DRC_S,2040-02-26 19:00:00,1598222.4826469384
electricity,DRC_S,2040-02-26 20:00:00,1565162.0006469386
electricity,DRC_S,2040-02-26 21:00:00,1499041.0366469386
electricity,DRC_S,2040-02-26 22:00:00,1392775.2016469387
electricity,DRC_S,2040-02-26 23:00:00,1310123.9966469388
electricity,DRC_S,2040-02-27 00:00:00,1284147.9036469387
electricity,DRC_S,2040-02-27 01:00:00,1248725.9586469387
electricity,DRC_S,2040-02-27 02:00:00,1222749.8656469388
electricity,DRC_S,2040-02-27 03:00:00,1210942.5506469388
electricity,DRC_S,2040-02-27 04:00:00,1236918.6436469387
electricity,DRC_S,2040-02-27 05:00:00,1236918.6436469387
electricity,DRC_S,2040-02-27 06:00:00,1057464.941739844
electricity,DRC_S,2040-02-27 07:00:00,638786.612205179
electricity,DRC_S,2040-02-27 08:00:00,0.0
electricity,DRC_S,2040-02-27 09:00:00,-38541.35971934613
electricity,DRC_S,2040-02-27 10:00:00,-358682.975721159
electricity,DRC_S,2040-02-27 11:00:00,-578125.6127822378
electricity,DRC_S,2040-02-27 12:00:00,-436849.9794554536
electricity,DRC_S,2040-02-27 13:00:00,-189308.0566452013
electricity,DRC_S,2040-02-27 14:00:00,0.0
electricity,DRC_S,2040-02-27 15:00:00,0.0
electricity,DRC_S,2040-02-27 16:00:00,448104.93499883485
electricity,DRC_S,2040-02-27 17:00:00,1000690.5838259344
electricity,DRC_S,2040-02-27 18:00:00,1560104.20112317
electricity,DRC_S,2040-02-27 19:00:00,1654897.5946469386
electricity,DRC_S,2040-02-27 20:00:00,1636005.8906469387
electricity,DRC_S,2040-02-27 21:00:00,1576969.3156469385
electricity,DRC_S,2040-02-27 22:00:00,1468342.0176469388
electricity,DRC_S,2040-02-27 23:00:00,1373883.4976469388
electricity,DRC_S,2040-02-28 00:00:00,1286509.3666469387
electricity,DRC_S,2040-02-28 01:00:00,1244003.0326469387
electricity,DRC_S,2040-02-28 02:00:00,1210942.5506469388
electricity,DRC_S,2040-02-28 03:00:00,1189689.3836469387
electricity,DRC_S,2040-02-28 04:00:00,1218026.9396469388
electricity,DRC_S,2040-02-28 05:00:00,1220388.4026469388
electricity,DRC_S,2040-02-28 06:00:00,1077245.0785113801
electricity,DRC_S,2040-02-28 07:00:00,942497.2635972642
electricity,DRC_S,2040-02-28 08:00:00,535588.35110742
electricity,DRC_S,2040-02-28 09:00:00,463206.5258030303
electricity,DRC_S,2040-02-28 10:00:00,309978.2547630512
electricity,DRC_S,2040-02-28 11:00:00,36831.392587029084
electricity,DRC_S,2040-02-28 12:00:00,11154.137239001226
electricity,DRC_S,2040-02-28 13:00:00,79872.88188329895
electricity,DRC_S,2040-02-28 14:00:00,313881.2538990456
electricity,DRC_S,2040-02-28 15:00:00,538250.4895953669
electricity,DRC_S,2040-02-28 16:00:00,829116.0115860272
electricity,DRC_S,2040-02-28 17:00:00,1275673.669148586
electricity,DRC_S,2040-02-28 18:00:00,1739158.7931457632
electricity,DRC_S,2040-02-28 19:00:00,1798946.8376469382
electricity,DRC_S,2040-02-28 20:00:00,1751717.5776469384
electricity,DRC_S,2040-02-28 21:00:00,1671427.8356469385
electricity,DRC_S,2040-02-28 22:00:00,1555716.1486469386
electricity,DRC_S,2040-02-28 23:00:00,0.0
electricity,DRC_S,2040-03-01 00:00:00,1172544.1472008754
electricity,DRC_S,2040-03-01 01:00:00,1132399.2762008754
electricity,DRC_S,2040-03-01 02:00:00,1096977.3312008753
electricity,DRC_S,2040-03-01 03:00:00,1078085.6272008754
electricity,DRC_S,2040-03-01 04:00:00,1118230.4982008755
electricity,DRC_S,2040-03-01 05:00:00,1167821.2212008755
electricity,DRC_S,2040-03-01 06:00:00,1053712.1690747456
electricity,DRC_S,2040-03-01 07:00:00,964742.8776693309
electricity,DRC_S,2040-03-01 08:00:00,743784.7898716823
electricity,DRC_S,2040-03-01 09:00:00,463159.7407838822
electricity,DRC_S,2040-03-01 10:00:00,146110.56957299303
electricity,DRC_S,2040-03-01 11:00:00,176508.7605198984
electricity,DRC_S,2040-03-01 12:00:00,0.0
electricity,DRC_S,2040-03-01 13:00:00,81562.03556941097
electricity,DRC_S,2040-03-01 14:00:00,261281.69835405762
electricity,DRC_S,2040-03-01 15:00:00,585087.2190277359
electricity,DRC_S,2040-03-01 16:00:00,876745.418031768
electricity,DRC_S,2040-03-01 17:00:00,1233722.1131563913
electricity,DRC_S,2040-03-01 18:00:00,1642394.2303863247
electricity,DRC_S,2040-03-01 19:00:00,1684981.6182008756
electricity,DRC_S,2040-03-01 20:00:00,1642475.2842008758
electricity,DRC_S,2040-03-01 21:00:00,1566908.4682008757
electricity,DRC_S,2040-03-01 22:00:00,1448835.3182008753
electricity,DRC_S,2040-03-01 23:00:00,1354376.7982008753
electricity,DRC_S,2040-03-02 00:00:00,1205604.6292008753
electricity,DRC_S,2040-03-02 01:00:00,1151290.9802008753
electricity,DRC_S,2040-03-02 02:00:00,1101700.2572008753
electricity,DRC_S,2040-03-02 03:00:00,1071001.2382008755
electricity,DRC_S,2040-03-02 04:00:00,1113507.5722008753
electricity,DRC_S,2040-03-02 05:00:00,1163098.2952008753
electricity,DRC_S,2040-03-02 06:00:00,1024807.8331262555
electricity,DRC_S,2040-03-02 07:00:00,775688.2169337706
electricity,DRC_S,2040-03-02 08:00:00,519977.6419721032
electricity,DRC_S,2040-03-02 09:00:00,231297.08352254474
electricity,DRC_S,2040-03-02 10:00:00,14546.13091831564
electricity,DRC_S,2040-03-02 11:00:00,0.0
electricity,DRC_S,2040-03-02 12:00:00,0.0
electricity,DRC_S,2040-03-02 13:00:00,0.0
electricity,DRC_S,2040-03-02 14:00:00,0.0
electricity,DRC_S,2040-03-02 15:00:00,258071.76335819947
electricity,DRC_S,2040-03-02 16:00:00,614146.5290180193
electricity,DRC_S,2040-03-02 17:00:00,1074825.1800750657
electricity,DRC_S,2040-03-02 18:00:00,1501695.602131364
electricity,DRC_S,2040-03-02 19:00:00,1559824.0792008757
electricity,DRC_S,2040-03-02 20:00:00,1538570.9122008758
electricity,DRC_S,2040-03-02 21:00:00,1481895.8002008754
electricity,DRC_S,2040-03-02 22:00:00,1380352.8912008754
electricity,DRC_S,2040-03-02 23:00:00,1300063.1492008753
electricity,DRC_S,2040-03-03 00:00:00,1170182.6842008755
electricity,DRC_S,2040-03-03 01:00:00,1139483.6652008754
electricity,DRC_S,2040-03-03 02:00:00,1113507.5722008753
electricity,DRC_S,2040-03-03 03:00:00,1104061.7202008753
electricity,DRC_S,2040-03-03 04:00:00,1151290.9802008753
electricity,DRC_S,2040-03-03 05:00:00,1205604.6292008753
electricity,DRC_S,2040-03-03 06:00:00,1084221.998857733
electricity,DRC_S,2040-03-03 07:00:00,851824.6133569584
electricity,DRC_S,2040-03-03 08:00:00,573333.0550290287
electricity,DRC_S,2040-03-03 09:00:00,303319.69666326
electricity,DRC_S,2040-03-03 10:00:00,0.0
electricity,DRC_S,2040-03-03 11:00:00,0.0
electricity,DRC_S,2040-03-03 12:00:00,0.0
electricity,DRC_S,2040-03-03 13:00:00,0.0
electricity,DRC_S,2040-03-03 14:00:00,7160.804960450099
electricity,DRC_S,2040-03-03 15:00:00,360716.09555569384
electricity,DRC_S,2040-03-03 16:00:00,767808.2184896839
electricity,DRC_S,2040-03-03 17:00:00,1201095.5619320213
electricity,DRC_S,2040-03-03 18:00:00,1587379.7744720527
electricity,DRC_S,2040-03-03 19:00:00,1642475.2842008758
electricity,DRC_S,2040-03-03 20:00:00,1597607.4872008755
electricity,DRC_S,2040-03-03 21:00:00,1519679.2082008752
electricity,DRC_S,2040-03-03 22:00:00,1406328.9842008753
electricity,DRC_S,2040-03-03 23:00:00,1316593.3902008755
electricity,DRC_S,2040-03-04 00:00:00,1174905.6102008754
electricity,DRC_S,2040-03-04 01:00:00,1153652.4432008753
electricity,DRC_S,2040-03-04 02:00:00,1134760.7392008754
electricity,DRC_S,2040-03-04 03:00:00,1132399.2762008754
electricity,DRC_S,2040-03-04 04:00:00,1167821.2212008755
electricity,DRC_S,2040-03-04 05:00:00,1210327.5552008753
electricity,DRC_S,2040-03-04 06:00:00,1082673.8099184537
electricity,DRC_S,2040-03-04 07:00:00,874644.9594284579
electricity,DRC_S,2040-03-04 08:00:00,565512.8862920341
electricity,DRC_S,2040-03-04 09:00:00,284491.0584525303
electricity,DRC_S,2040-03-04 10:00:00,0.0
electricity,DRC_S,2040-03-04 11:00:00,0.0
electricity,DRC_S,2040-03-04 12:00:00,0.0
electricity,DRC_S,2040-03-04 13:00:00,0.0
electricity,DRC_S,2040-03-04 14:00:00,0.0
electricity,DRC_S,2040-03-04 15:00:00,299564.0570511753
electricity,DRC_S,2040-03-04 16:00:00,703151.1601712056
electricity,DRC_S,2040-03-04 17:00:00,1067893.3927717065
electricity,DRC_S,2040-03-04 18:00:00,1533184.9324132
electricity,DRC_S,2040-03-04 19:00:00,1623583.5802008754
electricity,DRC_S,2040-03-04 20:00:00,1599968.9502008755
electricity,DRC_S,2040-03-04 21:00:00,1543293.8382008758
electricity,DRC_S,2040-03-04 22:00:00,1441750.9292008753
electricity,DRC_S,2040-03-04 23:00:00,1363822.6502008755
electricity,DRC_S,2040-03-05 00:00:00,1233942.1852008754
electricity,DRC_S,2040-03-05 01:00:00,1198520.2402008753
electricity,DRC_S,2040-03-05 02:00:00,1167821.2212008755
electricity,DRC_S,2040-03-05 03:00:00,1156013.9062008753
electricity,DRC_S,2040-03-05 04:00:00,1196158.7772008753
electricity,DRC_S,2040-03-05 05:00:00,1245749.5002008753
electricity,DRC_S,2040-03-05 06:00:00,1119926.702980081
electricity,DRC_S,2040-03-05 07:00:00,879592.667292373
electricity,DRC_S,2040-03-05 08:00:00,506999.7438114107
electricity,DRC_S,2040-03-05 09:00:00,13219.368125411274
electricity,DRC_S,2040-03-05 10:00:00,0.0
electricity,DRC_S,2040-03-05 11:00:00,0.0
electricity,DRC_S,2040-03-05 12:00:00,0.0
electricity,DRC_S,2040-03-05 13:00:00,0.0
electricity,DRC_S,2040-03-05 14:00:00,0.0
electricity,DRC_S,2040-03-05 15:00:00,258085.33335227732
electricity,DRC_S,2040-03-05 16:00:00,638847.4371018491
electricity,DRC_S,2040-03-05 17:00:00,1075152.4435644264
electricity,DRC_S,2040-03-05 18:00:00,1599153.7998023839
electricity,DRC_S,2040-03-05 19:00:00,1684981.6182008756
