locs,techs,timesteps,required_resource
DRC_S,final_demand,2040-07-15 03:00:00,-1660108.489
DRC_S,final_demand,2040-07-15 04:00:00,-1702614.823
DRC_S,final_demand,2040-07-15 05:00:00,-1754567.009
DRC_S,final_demand,2040-07-15 06:00:00,-1662469.952
DRC_S,final_demand,2040-07-15 07:00:00,-1738036.768
DRC_S,final_demand,2040-07-15 08:00:00,-1846664.066
DRC_S,final_demand,2040-07-15 09:00:00,-1905700.641
DRC_S,final_demand,2040-07-15 10:00:00,-1950568.438
DRC_S,final_demand,2040-07-15 11:00:00,-1995436.235
DRC_S,final_demand,2040-07-15 12:00:00,-2028496.717
DRC_S,final_demand,2040-07-15 13:00:00,-2075725.977
DRC_S,final_demand,2040-07-15 14:00:00,-2122955.237
DRC_S,final_demand,2040-07-15 15:00:00,-2165461.571
DRC_S,final_demand,2040-07-15 16:00:00,-2101702.07
DRC_S,final_demand,2040-07-15 17:00:00,-2073364.514
DRC_S,final_demand,2040-07-15 18:00:00,-2210329.368
DRC_S,final_demand,2040-07-15 19:00:00,-2203244.979
DRC_S,final_demand,2040-07-15 20:00:00,-2179630.349
DRC_S,final_demand,2040-07-15 21:00:00,-2096979.144
DRC_S,final_demand,2040-07-15 22:00:00,-1983628.92
DRC_S,final_demand,2040-07-15 23:00:00,-1891531.863
DRC_S,final_demand,2040-07-16 00:00:00,-1747482.62
DRC_S,final_demand,2040-07-16 01:00:00,-1707337.749
DRC_S,final_demand,2040-07-16 02:00:00,-1671915.804
DRC_S,final_demand,2040-07-16 03:00:00,-1653024.1
DRC_S,final_demand,2040-07-16 04:00:00,-1693168.971
DRC_S,final_demand,2040-07-16 05:00:00,-1742759.694
DRC_S,final_demand,2040-07-16 06:00:00,-1648301.174
DRC_S,final_demand,2040-07-16 07:00:00,-1723867.99
DRC_S,final_demand,2040-07-16 08:00:00,-1830133.825
DRC_S,final_demand,2040-07-16 09:00:00,-1886808.937
DRC_S,final_demand,2040-07-16 10:00:00,-1934038.197
DRC_S,final_demand,2040-07-16 11:00:00,-1981267.457
DRC_S,final_demand,2040-07-16 12:00:00,-2023773.791
DRC_S,final_demand,2040-07-16 13:00:00,-2068641.588
DRC_S,final_demand,2040-07-16 14:00:00,-2118232.311
DRC_S,final_demand,2040-07-16 15:00:00,-2163100.108
DRC_S,final_demand,2040-07-16 16:00:00,-2101702.07
DRC_S,final_demand,2040-07-16 17:00:00,-2073364.514
DRC_S,final_demand,2040-07-16 18:00:00,-2210329.368
DRC_S,final_demand,2040-07-16 19:00:00,-2203244.979
DRC_S,final_demand,2040-07-16 20:00:00,-2177268.886
DRC_S,final_demand,2040-07-16 21:00:00,-2096979.144
DRC_S,final_demand,2040-07-16 22:00:00,-1978905.994
DRC_S,final_demand,2040-07-16 23:00:00,-1884447.474
DRC_S,final_demand,2040-07-17 00:00:00,-1846664.066
DRC_S,final_demand,2040-07-17 01:00:00,-1782904.565
DRC_S,final_demand,2040-07-17 02:00:00,-1728590.916
DRC_S,final_demand,2040-07-17 03:00:00,-1683723.119
DRC_S,final_demand,2040-07-17 04:00:00,-1712060.675
DRC_S,final_demand,2040-07-17 05:00:00,-1714422.138
DRC_S,final_demand,2040-07-17 06:00:00,-1610517.766
DRC_S,final_demand,2040-07-17 07:00:00,-1702614.823
DRC_S,final_demand,2040-07-17 08:00:00,-1778181.639
DRC_S,final_demand,2040-07-17 09:00:00,-1830133.825
DRC_S,final_demand,2040-07-17 10:00:00,-1867917.233
DRC_S,final_demand,2040-07-17 11:00:00,-1922230.882
DRC_S,final_demand,2040-07-17 12:00:00,-1988351.846
DRC_S,final_demand,2040-07-17 13:00:00,-2035581.106
DRC_S,final_demand,2040-07-17 14:00:00,-2071003.051
DRC_S,final_demand,2040-07-17 15:00:00,-2108786.459
DRC_S,final_demand,2040-07-17 16:00:00,-2066280.125
DRC_S,final_demand,2040-07-17 17:00:00,-2099340.607
DRC_S,final_demand,2040-07-17 18:00:00,-2285896.184
DRC_S,final_demand,2040-07-17 19:00:00,-2292980.573
DRC_S,final_demand,2040-07-17 20:00:00,-2264643.017
DRC_S,final_demand,2040-07-17 21:00:00,-2174907.423
DRC_S,final_demand,2040-07-17 22:00:00,-2059195.736
DRC_S,final_demand,2040-07-17 23:00:00,-1960014.29
DRC_S,final_demand,2040-07-18 00:00:00,-1865555.77
DRC_S,final_demand,2040-07-18 01:00:00,-1813603.584
DRC_S,final_demand,2040-07-18 02:00:00,-1771097.25
DRC_S,final_demand,2040-07-18 03:00:00,-1740398.231
DRC_S,final_demand,2040-07-18 04:00:00,-1766374.324
DRC_S,final_demand,2040-07-18 05:00:00,-1764012.861
DRC_S,final_demand,2040-07-18 06:00:00,-1657747.026
DRC_S,final_demand,2040-07-18 07:00:00,-1749844.083
DRC_S,final_demand,2040-07-18 08:00:00,-1827772.362
DRC_S,final_demand,2040-07-18 09:00:00,-1879724.548
DRC_S,final_demand,2040-07-18 10:00:00,-1903339.178
DRC_S,final_demand,2040-07-18 11:00:00,-1957652.827
DRC_S,final_demand,2040-07-18 12:00:00,-2014327.939
DRC_S,final_demand,2040-07-18 13:00:00,-2054472.81
DRC_S,final_demand,2040-07-18 14:00:00,-2080448.903
DRC_S,final_demand,2040-07-18 15:00:00,-2108786.459
DRC_S,final_demand,2040-07-18 16:00:00,-2068641.588
DRC_S,final_demand,2040-07-18 17:00:00,-2104063.533
DRC_S,final_demand,2040-07-18 18:00:00,-2290619.11
DRC_S,final_demand,2040-07-18 19:00:00,-2302426.425
DRC_S,final_demand,2040-07-18 20:00:00,-2281173.258
DRC_S,final_demand,2040-07-18 21:00:00,-2196160.59
DRC_S,final_demand,2040-07-18 22:00:00,-2080448.903
DRC_S,final_demand,2040-07-18 23:00:00,-1978905.994
DRC_S,final_demand,2040-07-19 00:00:00,-1681361.656
DRC_S,final_demand,2040-07-19 01:00:00,-1631770.933
DRC_S,final_demand,2040-07-19 02:00:00,-1584541.673
DRC_S,final_demand,2040-07-19 03:00:00,-1556204.117
DRC_S,final_demand,2040-07-19 04:00:00,-1591626.062
DRC_S,final_demand,2040-07-19 05:00:00,-1636493.859
DRC_S,final_demand,2040-07-19 06:00:00,-1534950.95
DRC_S,final_demand,2040-07-19 07:00:00,-1641216.785
DRC_S,final_demand,2040-07-19 08:00:00,-1771097.25
DRC_S,final_demand,2040-07-19 09:00:00,-1858471.381
DRC_S,final_demand,2040-07-19 10:00:00,-1898616.252
DRC_S,final_demand,2040-07-19 11:00:00,-1945845.512
DRC_S,final_demand,2040-07-19 12:00:00,-1983628.92
DRC_S,final_demand,2040-07-19 13:00:00,-2021412.328
DRC_S,final_demand,2040-07-19 14:00:00,-2063918.662
DRC_S,final_demand,2040-07-19 15:00:00,-2104063.533
DRC_S,final_demand,2040-07-19 16:00:00,-2035581.106
DRC_S,final_demand,2040-07-19 17:00:00,-2002520.624
DRC_S,final_demand,2040-07-19 18:00:00,-2132401.089
DRC_S,final_demand,2040-07-19 19:00:00,-2132401.089
DRC_S,final_demand,2040-07-19 20:00:00,-2113509.385
DRC_S,final_demand,2040-07-19 21:00:00,-2037942.569
DRC_S,final_demand,2040-07-19 22:00:00,-1922230.882
DRC_S,final_demand,2040-07-19 23:00:00,-1832495.288
DRC_S,final_demand,2040-07-20 00:00:00,-1688446.045
DRC_S,final_demand,2040-07-20 01:00:00,-1638855.322
DRC_S,final_demand,2040-07-20 02:00:00,-1593987.525
DRC_S,final_demand,2040-07-20 03:00:00,-1568011.432
DRC_S,final_demand,2040-07-20 04:00:00,-1605794.84
DRC_S,final_demand,2040-07-20 05:00:00,-1650662.637
DRC_S,final_demand,2040-07-20 06:00:00,-1551481.191
DRC_S,final_demand,2040-07-20 07:00:00,-1664831.415
DRC_S,final_demand,2040-07-20 08:00:00,-1804157.732
DRC_S,final_demand,2040-07-20 09:00:00,-1896254.789
DRC_S,final_demand,2040-07-20 10:00:00,-1936399.66
DRC_S,final_demand,2040-07-20 11:00:00,-1971821.605
DRC_S,final_demand,2040-07-20 12:00:00,-2007243.55
DRC_S,final_demand,2040-07-20 13:00:00,-2033219.643
DRC_S,final_demand,2040-07-20 14:00:00,-2078087.44
DRC_S,final_demand,2040-07-20 15:00:00,-2111147.922
DRC_S,final_demand,2040-07-20 16:00:00,-2054472.81
DRC_S,final_demand,2040-07-20 17:00:00,-2030858.18
DRC_S,final_demand,2040-07-20 18:00:00,-2174907.423
DRC_S,final_demand,2040-07-20 19:00:00,-2172545.96
DRC_S,final_demand,2040-07-20 20:00:00,-2151292.793
DRC_S,final_demand,2040-07-20 21:00:00,-2075725.977
DRC_S,final_demand,2040-07-20 22:00:00,-1955291.364
DRC_S,final_demand,2040-07-20 23:00:00,-1858471.381
DRC_S,final_demand,2040-07-21 00:00:00,-1712060.675
DRC_S,final_demand,2040-07-21 01:00:00,-1660108.489
DRC_S,final_demand,2040-07-21 02:00:00,-1612879.229
DRC_S,final_demand,2040-07-21 03:00:00,-1584541.673
DRC_S,final_demand,2040-07-21 04:00:00,-1622325.081
DRC_S,final_demand,2040-07-21 05:00:00,-1669554.341
DRC_S,final_demand,2040-07-21 06:00:00,-1572734.358
DRC_S,final_demand,2040-07-21 07:00:00,-1664831.415
DRC_S,final_demand,2040-07-21 08:00:00,-1794711.88
DRC_S,final_demand,2040-07-21 09:00:00,-1865555.77
DRC_S,final_demand,2040-07-21 10:00:00,-1908062.104
DRC_S,final_demand,2040-07-21 11:00:00,-1945845.512
DRC_S,final_demand,2040-07-21 12:00:00,-1981267.457
DRC_S,final_demand,2040-07-21 13:00:00,-2021412.328
DRC_S,final_demand,2040-07-21 14:00:00,-2063918.662
DRC_S,final_demand,2040-07-21 15:00:00,-2101702.07
DRC_S,final_demand,2040-07-21 16:00:00,-2047388.421
DRC_S,final_demand,2040-07-21 17:00:00,-2026135.254
DRC_S,final_demand,2040-07-21 18:00:00,-2172545.96
DRC_S,final_demand,2040-07-21 19:00:00,-2167823.034
DRC_S,final_demand,2040-07-21 20:00:00,-2144208.404
DRC_S,final_demand,2040-07-21 21:00:00,-2063918.662
DRC_S,final_demand,2040-07-21 22:00:00,-1952929.901
DRC_S,final_demand,2040-07-21 23:00:00,-1865555.77
DRC_S,final_demand,2040-07-22 00:00:00,-1726229.453
DRC_S,final_demand,2040-07-22 01:00:00,-1674277.267
DRC_S,final_demand,2040-07-22 02:00:00,-1627048.007
DRC_S,final_demand,2040-07-22 03:00:00,-1598710.451
DRC_S,final_demand,2040-07-22 04:00:00,-1634132.396
DRC_S,final_demand,2040-07-22 05:00:00,-1681361.656
DRC_S,final_demand,2040-07-22 06:00:00,-1582180.21
DRC_S,final_demand,2040-07-22 07:00:00,-1690807.508
DRC_S,final_demand,2040-07-22 08:00:00,-1830133.825
DRC_S,final_demand,2040-07-22 09:00:00,-1915146.493
DRC_S,final_demand,2040-07-22 10:00:00,-1957652.827
DRC_S,final_demand,2040-07-22 11:00:00,-2002520.624
DRC_S,final_demand,2040-07-22 12:00:00,-2042665.495
DRC_S,final_demand,2040-07-22 13:00:00,-2082810.366
DRC_S,final_demand,2040-07-22 14:00:00,-2130039.626
DRC_S,final_demand,2040-07-22 15:00:00,-2172545.96
DRC_S,final_demand,2040-07-22 16:00:00,-2111147.922
DRC_S,final_demand,2040-07-22 17:00:00,-2080448.903
DRC_S,final_demand,2040-07-22 18:00:00,-2215052.294
DRC_S,final_demand,2040-07-22 19:00:00,-2215052.294
DRC_S,final_demand,2040-07-22 20:00:00,-2193799.127
DRC_S,final_demand,2040-07-22 21:00:00,-2120593.774
DRC_S,final_demand,2040-07-22 22:00:00,-2002520.624
DRC_S,final_demand,2040-07-22 23:00:00,-1908062.104
DRC_S,final_demand,2040-07-23 00:00:00,-1761651.398
DRC_S,final_demand,2040-07-23 01:00:00,-1714422.138
DRC_S,final_demand,2040-07-23 02:00:00,-1671915.804
DRC_S,final_demand,2040-07-23 03:00:00,-1645939.711
DRC_S,final_demand,2040-07-23 04:00:00,-1683723.119
DRC_S,final_demand,2040-07-23 05:00:00,-1728590.916
DRC_S,final_demand,2040-07-23 06:00:00,-1627048.007
DRC_S,final_demand,2040-07-23 07:00:00,-1714422.138
DRC_S,final_demand,2040-07-23 08:00:00,-1830133.825
DRC_S,final_demand,2040-07-23 09:00:00,-1893893.326
DRC_S,final_demand,2040-07-23 10:00:00,-1926953.808
DRC_S,final_demand,2040-07-23 11:00:00,-1971821.605
DRC_S,final_demand,2040-07-23 12:00:00,-2009605.013
DRC_S,final_demand,2040-07-23 13:00:00,-2063918.662
DRC_S,final_demand,2040-07-23 14:00:00,-2125316.7
DRC_S,final_demand,2040-07-23 15:00:00,-2179630.349
DRC_S,final_demand,2040-07-23 16:00:00,-2130039.626
DRC_S,final_demand,2040-07-23 17:00:00,-2106424.996
DRC_S,final_demand,2040-07-23 18:00:00,-2252835.702
DRC_S,final_demand,2040-07-23 19:00:00,-2245751.313
DRC_S,final_demand,2040-07-23 20:00:00,-2222136.683
DRC_S,final_demand,2040-07-23 21:00:00,-2141846.941
DRC_S,final_demand,2040-07-23 22:00:00,-2026135.254
DRC_S,final_demand,2040-07-23 23:00:00,-1936399.66
DRC_S,final_demand,2040-07-24 00:00:00,-1898616.252
DRC_S,final_demand,2040-07-24 01:00:00,-1841941.14
DRC_S,final_demand,2040-07-24 02:00:00,-1792350.417
DRC_S,final_demand,2040-07-24 03:00:00,-1756928.472
DRC_S,final_demand,2040-07-24 04:00:00,-1782904.565
DRC_S,final_demand,2040-07-24 05:00:00,-1780543.102
DRC_S,final_demand,2040-07-24 06:00:00,-1674277.267
DRC_S,final_demand,2040-07-24 07:00:00,-1733313.842
DRC_S,final_demand,2040-07-24 08:00:00,-1773458.713
DRC_S,final_demand,2040-07-24 09:00:00,-1794711.88
DRC_S,final_demand,2040-07-24 10:00:00,-1841941.14
DRC_S,final_demand,2040-07-24 11:00:00,-1896254.789
DRC_S,final_demand,2040-07-24 12:00:00,-1952929.901
DRC_S,final_demand,2040-07-24 13:00:00,-1990713.309
DRC_S,final_demand,2040-07-24 14:00:00,-2023773.791
DRC_S,final_demand,2040-07-24 15:00:00,-2059195.736
DRC_S,final_demand,2040-07-24 16:00:00,-2040304.032
DRC_S,final_demand,2040-07-24 17:00:00,-2096979.144
DRC_S,final_demand,2040-07-24 18:00:00,-2307149.351
DRC_S,final_demand,2040-07-24 19:00:00,-2335486.907
DRC_S,final_demand,2040-07-24 20:00:00,-2330763.981
DRC_S,final_demand,2040-07-24 21:00:00,-2262281.554
DRC_S,final_demand,2040-07-24 22:00:00,-2148931.33
DRC_S,final_demand,2040-07-24 23:00:00,-2047388.421
DRC_S,final_demand,2040-07-25 00:00:00,-1952929.901
DRC_S,final_demand,2040-07-25 01:00:00,-1889170.4
DRC_S,final_demand,2040-07-25 02:00:00,-1832495.288
DRC_S,final_demand,2040-07-25 03:00:00,-1787627.491
DRC_S,final_demand,2040-07-25 04:00:00,-1811242.121
DRC_S,final_demand,2040-07-25 05:00:00,-1806519.195
DRC_S,final_demand,2040-07-25 06:00:00,-1697891.897
DRC_S,final_demand,2040-07-25 07:00:00,-1768735.787
DRC_S,final_demand,2040-07-25 08:00:00,-1823049.436
DRC_S,final_demand,2040-07-25 09:00:00,-1853748.455
DRC_S,final_demand,2040-07-25 10:00:00,-1877363.085
DRC_S,final_demand,2040-07-25 11:00:00,-1917507.956
DRC_S,final_demand,2040-07-25 12:00:00,-1974183.068
DRC_S,final_demand,2040-07-25 13:00:00,-2030858.18
DRC_S,final_demand,2040-07-25 14:00:00,-2080448.903
DRC_S,final_demand,2040-07-25 15:00:00,-2127678.163
DRC_S,final_demand,2040-07-25 16:00:00,-2099340.607
DRC_S,final_demand,2040-07-25 17:00:00,-2144208.404
DRC_S,final_demand,2040-07-25 18:00:00,-2342571.296
DRC_S,final_demand,2040-07-25 19:00:00,-2359101.537
DRC_S,final_demand,2040-07-25 20:00:00,-2342571.296
DRC_S,final_demand,2040-07-25 21:00:00,-2262281.554
DRC_S,final_demand,2040-07-25 22:00:00,-2141846.941
DRC_S,final_demand,2040-07-25 23:00:00,-2033219.643
DRC_S,final_demand,2040-07-26 00:00:00,-1730952.379
DRC_S,final_demand,2040-07-26 01:00:00,-1674277.267
DRC_S,final_demand,2040-07-26 02:00:00,-1622325.081
DRC_S,final_demand,2040-07-26 03:00:00,-1586903.136
DRC_S,final_demand,2040-07-26 04:00:00,-1624686.544
DRC_S,final_demand,2040-07-26 05:00:00,-1671915.804
DRC_S,final_demand,2040-07-26 06:00:00,-1570372.895
DRC_S,final_demand,2040-07-26 07:00:00,-1664831.415
DRC_S,final_demand,2040-07-26 08:00:00,-1804157.732
DRC_S,final_demand,2040-07-26 09:00:00,-1879724.548
DRC_S,final_demand,2040-07-26 10:00:00,-1908062.104
DRC_S,final_demand,2040-07-26 11:00:00,-1943484.049
DRC_S,final_demand,2040-07-26 12:00:00,-1955291.364
DRC_S,final_demand,2040-07-26 13:00:00,-1995436.235
DRC_S,final_demand,2040-07-26 14:00:00,-2028496.717
DRC_S,final_demand,2040-07-26 15:00:00,-2054472.81
DRC_S,final_demand,2040-07-26 16:00:00,-2019050.865
DRC_S,final_demand,2040-07-26 17:00:00,-2016689.402
DRC_S,final_demand,2040-07-26 18:00:00,-2179630.349
DRC_S,final_demand,2040-07-26 19:00:00,-2177268.886
DRC_S,final_demand,2040-07-26 20:00:00,-2156015.719
DRC_S,final_demand,2040-07-26 21:00:00,-2078087.44
DRC_S,final_demand,2040-07-26 22:00:00,-1962375.753
DRC_S,final_demand,2040-07-26 23:00:00,-1870278.696
DRC_S,final_demand,2040-07-27 00:00:00,-1726229.453
DRC_S,final_demand,2040-07-27 01:00:00,-1679000.193
DRC_S,final_demand,2040-07-27 02:00:00,-1636493.859
DRC_S,final_demand,2040-07-27 03:00:00,-1610517.766
DRC_S,final_demand,2040-07-27 04:00:00,-1650662.637
DRC_S,final_demand,2040-07-27 05:00:00,-1697891.897
DRC_S,final_demand,2040-07-27 06:00:00,-1598710.451
DRC_S,final_demand,2040-07-27 07:00:00,-1681361.656
DRC_S,final_demand,2040-07-27 08:00:00,-1787627.491
DRC_S,final_demand,2040-07-27 09:00:00,-1846664.066
DRC_S,final_demand,2040-07-27 10:00:00,-1877363.085
DRC_S,final_demand,2040-07-27 11:00:00,-1910423.567
DRC_S,final_demand,2040-07-27 12:00:00,-1936399.66
DRC_S,final_demand,2040-07-27 13:00:00,-1988351.846
DRC_S,final_demand,2040-07-27 14:00:00,-2042665.495
DRC_S,final_demand,2040-07-27 15:00:00,-2087533.292
DRC_S,final_demand,2040-07-27 16:00:00,-2037942.569
DRC_S,final_demand,2040-07-27 17:00:00,-2019050.865
DRC_S,final_demand,2040-07-27 18:00:00,-2167823.034
DRC_S,final_demand,2040-07-27 19:00:00,-2163100.108
DRC_S,final_demand,2040-07-27 20:00:00,-2139485.478
DRC_S,final_demand,2040-07-27 21:00:00,-2061557.199
DRC_S,final_demand,2040-07-27 22:00:00,-1950568.438
DRC_S,final_demand,2040-07-27 23:00:00,-1860832.844
DRC_S,final_demand,2040-07-28 00:00:00,-1721506.527
DRC_S,final_demand,2040-07-28 01:00:00,-1671915.804
DRC_S,final_demand,2040-07-28 02:00:00,-1629409.47
DRC_S,final_demand,2040-07-28 03:00:00,-1601071.914
DRC_S,final_demand,2040-07-28 04:00:00,-1638855.322
DRC_S,final_demand,2040-07-28 05:00:00,-1686084.582
DRC_S,final_demand,2040-07-28 06:00:00,-1589264.599
DRC_S,final_demand,2040-07-28 07:00:00,-1688446.045
DRC_S,final_demand,2040-07-28 08:00:00,-1818326.51
DRC_S,final_demand,2040-07-28 09:00:00,-1896254.789
DRC_S,final_demand,2040-07-28 10:00:00,-1934038.197
DRC_S,final_demand,2040-07-28 11:00:00,-1971821.605
DRC_S,final_demand,2040-07-28 12:00:00,-2014327.939
DRC_S,final_demand,2040-07-28 13:00:00,-2040304.032
DRC_S,final_demand,2040-07-28 14:00:00,-2073364.514
DRC_S,final_demand,2040-07-28 15:00:00,-2101702.07
DRC_S,final_demand,2040-07-28 16:00:00,-2054472.81
DRC_S,final_demand,2040-07-28 17:00:00,-2042665.495
DRC_S,final_demand,2040-07-28 18:00:00,-2196160.59
DRC_S,final_demand,2040-07-28 19:00:00,-2186714.738
DRC_S,final_demand,2040-07-28 20:00:00,-2163100.108
DRC_S,final_demand,2040-07-28 21:00:00,-2080448.903
DRC_S,final_demand,2040-07-28 22:00:00,-1967098.679
DRC_S,final_demand,2040-07-28 23:00:00,-1877363.085
DRC_S,final_demand,2040-07-29 00:00:00,-1735675.305
DRC_S,final_demand,2040-07-29 01:00:00,-1681361.656
DRC_S,final_demand,2040-07-29 02:00:00,-1631770.933
DRC_S,final_demand,2040-07-29 03:00:00,-1598710.451
DRC_S,final_demand,2040-07-29 04:00:00,-1641216.785
DRC_S,final_demand,2040-07-29 05:00:00,-1693168.971
DRC_S,final_demand,2040-07-29 06:00:00,-1596348.988
DRC_S,final_demand,2040-07-29 07:00:00,-1664831.415
DRC_S,final_demand,2040-07-29 08:00:00,-1778181.639
DRC_S,final_demand,2040-07-29 09:00:00,-1834856.751
DRC_S,final_demand,2040-07-29 10:00:00,-1879724.548
DRC_S,final_demand,2040-07-29 11:00:00,-1926953.808
DRC_S,final_demand,2040-07-29 12:00:00,-1964737.216
DRC_S,final_demand,2040-07-29 13:00:00,-1995436.235
DRC_S,final_demand,2040-07-29 14:00:00,-2030858.18
DRC_S,final_demand,2040-07-29 15:00:00,-2059195.736
DRC_S,final_demand,2040-07-29 16:00:00,-2019050.865
DRC_S,final_demand,2040-07-29 17:00:00,-2011966.476
DRC_S,final_demand,2040-07-29 18:00:00,-2170184.497
DRC_S,final_demand,2040-07-29 19:00:00,-2174907.423
DRC_S,final_demand,2040-07-29 20:00:00,-2160738.645
DRC_S,final_demand,2040-07-29 21:00:00,-2092256.218
DRC_S,final_demand,2040-07-29 22:00:00,-1974183.068
DRC_S,final_demand,2040-07-29 23:00:00,-1879724.548
DRC_S,final_demand,2040-07-30 00:00:00,-1733313.842
DRC_S,final_demand,2040-07-30 01:00:00,-1676638.73
DRC_S,final_demand,2040-07-30 02:00:00,-1624686.544
DRC_S,final_demand,2040-07-30 03:00:00,-1589264.599
DRC_S,final_demand,2040-07-30 04:00:00,-1629409.47
DRC_S,final_demand,2040-07-30 05:00:00,-1676638.73
DRC_S,final_demand,2040-07-30 06:00:00,-1579818.747
DRC_S,final_demand,2040-07-30 07:00:00,-1690807.508
DRC_S,final_demand,2040-07-30 08:00:00,-1830133.825
DRC_S,final_demand,2040-07-30 09:00:00,-1919869.419
DRC_S,final_demand,2040-07-30 10:00:00,-1952929.901
DRC_S,final_demand,2040-07-30 11:00:00,-1993074.772
DRC_S,final_demand,2040-07-30 12:00:00,-2023773.791
DRC_S,final_demand,2040-07-30 13:00:00,-2061557.199
DRC_S,final_demand,2040-07-30 14:00:00,-2106424.996
DRC_S,final_demand,2040-07-30 15:00:00,-2146569.867
DRC_S,final_demand,2040-07-30 16:00:00,-2087533.292
DRC_S,final_demand,2040-07-30 17:00:00,-2056834.273
DRC_S,final_demand,2040-07-30 18:00:00,-2193799.127
DRC_S,final_demand,2040-07-30 19:00:00,-2191437.664
DRC_S,final_demand,2040-07-30 20:00:00,-2170184.497
DRC_S,final_demand,2040-07-30 21:00:00,-2092256.218
DRC_S,final_demand,2040-07-30 22:00:00,-1974183.068
DRC_S,final_demand,2040-07-30 23:00:00,-1879724.548
DRC_S,final_demand,2040-07-31 00:00:00,-1841941.14
DRC_S,final_demand,2040-07-31 01:00:00,-1789988.954
DRC_S,final_demand,2040-07-31 02:00:00,-1747482.62
DRC_S,final_demand,2040-07-31 03:00:00,-1716783.601
DRC_S,final_demand,2040-07-31 04:00:00,-1740398.231
DRC_S,final_demand,2040-07-31 05:00:00,-1738036.768
DRC_S,final_demand,2040-07-31 06:00:00,-1629409.47
DRC_S,final_demand,2040-07-31 07:00:00,-1707337.749
DRC_S,final_demand,2040-07-31 08:00:00,-1771097.25
DRC_S,final_demand,2040-07-31 09:00:00,-1806519.195
DRC_S,final_demand,2040-07-31 10:00:00,-1834856.751
DRC_S,final_demand,2040-07-31 11:00:00,-1884447.474
DRC_S,final_demand,2040-07-31 12:00:00,-1945845.512
DRC_S,final_demand,2040-07-31 13:00:00,-2002520.624
DRC_S,final_demand,2040-07-31 14:00:00,-2049749.884
DRC_S,final_demand,2040-07-31 15:00:00,-2099340.607
DRC_S,final_demand,2040-07-31 16:00:00,-2063918.662
DRC_S,final_demand,2040-07-31 17:00:00,-2104063.533
DRC_S,final_demand,2040-07-31 18:00:00,-2295342.036
DRC_S,final_demand,2040-07-31 19:00:00,-2307149.351
DRC_S,final_demand,2040-07-31 20:00:00,-2283534.721
DRC_S,final_demand,2040-07-31 21:00:00,-2198522.053
DRC_S,final_demand,2040-07-31 22:00:00,-2078087.44
DRC_S,final_demand,2040-07-31 23:00:00,-1974183.068
DRC_S,final_demand,2040-08-01 00:00:00,-1875001.622
DRC_S,final_demand,2040-08-01 01:00:00,-1820687.973
DRC_S,final_demand,2040-08-01 02:00:00,-1775820.176
DRC_S,final_demand,2040-08-01 03:00:00,-1742759.694
DRC_S,final_demand,2040-08-01 04:00:00,-1768735.787
DRC_S,final_demand,2040-08-01 05:00:00,-1766374.324
DRC_S,final_demand,2040-08-01 06:00:00,-1662469.952
DRC_S,final_demand,2040-08-01 07:00:00,-1752205.546
DRC_S,final_demand,2040-08-01 08:00:00,-1827772.362
DRC_S,final_demand,2040-08-01 09:00:00,-1879724.548
DRC_S,final_demand,2040-08-01 10:00:00,-1898616.252
DRC_S,final_demand,2040-08-01 11:00:00,-1936399.66
DRC_S,final_demand,2040-08-01 12:00:00,-1988351.846
DRC_S,final_demand,2040-08-01 13:00:00,-2042665.495
DRC_S,final_demand,2040-08-01 14:00:00,-2087533.292
DRC_S,final_demand,2040-08-01 15:00:00,-2134762.552
DRC_S,final_demand,2040-08-01 16:00:00,-2096979.144
DRC_S,final_demand,2040-08-01 17:00:00,-2134762.552
DRC_S,final_demand,2040-08-01 18:00:00,-2326041.055
DRC_S,final_demand,2040-08-01 19:00:00,-2342571.296
DRC_S,final_demand,2040-08-01 20:00:00,-2321318.129
DRC_S,final_demand,2040-08-01 21:00:00,-2241028.387
DRC_S,final_demand,2040-08-01 22:00:00,-2118232.311
DRC_S,final_demand,2040-08-01 23:00:00,-2011966.476
DRC_S,final_demand,2040-08-02 00:00:00,-1707337.749
DRC_S,final_demand,2040-08-02 01:00:00,-1662469.952
DRC_S,final_demand,2040-08-02 02:00:00,-1622325.081
DRC_S,final_demand,2040-08-02 03:00:00,-1598710.451
DRC_S,final_demand,2040-08-02 04:00:00,-1634132.396
DRC_S,final_demand,2040-08-02 05:00:00,-1679000.193
DRC_S,final_demand,2040-08-02 06:00:00,-1579818.747
DRC_S,final_demand,2040-08-02 07:00:00,-1674277.267
DRC_S,final_demand,2040-08-02 08:00:00,-1801796.269
DRC_S,final_demand,2040-08-02 09:00:00,-1867917.233
DRC_S,final_demand,2040-08-02 10:00:00,-1900977.715
DRC_S,final_demand,2040-08-02 11:00:00,-1938761.123
DRC_S,final_demand,2040-08-02 12:00:00,-1971821.605
DRC_S,final_demand,2040-08-02 13:00:00,-2016689.402
DRC_S,final_demand,2040-08-02 14:00:00,-2063918.662
DRC_S,final_demand,2040-08-02 15:00:00,-2106424.996
DRC_S,final_demand,2040-08-02 16:00:00,-2052111.347
DRC_S,final_demand,2040-08-02 17:00:00,-2028496.717
DRC_S,final_demand,2040-08-02 18:00:00,-2170184.497
DRC_S,final_demand,2040-08-02 19:00:00,-2158377.182
DRC_S,final_demand,2040-08-02 20:00:00,-2130039.626
DRC_S,final_demand,2040-08-02 21:00:00,-2045026.958
