DRC_S1,Djibouti1,Egypt_AL1,Egypt_CN1,Egypt_CN2,Egypt_CN3,Egypt_CN4,Egypt_CR1,Egypt_ME1,Egypt_NE1,Egypt_UE1,Egypt_UE2,Eritrea1,Ethiopia1,Ethiopia2,Ethiopia3,Ethiopia4,Ethiopia5,KEN_MTKR1,KEN_MTKR2,KEN_MTKR3,KEN_NR1,KEN_WSTR1,Libya1,Libya2,Libya3,Libya4,SouthSudan1,SouthSudan2,Sudan1,Sudan2,Sudan3,Sudan4,Sudan5,Sudan6,Sudan7,TAN_CR1,TAN_CR2,TAN_CR3,TAN_CR4,TAN_ER1,TAN_LR1,TAN_SR1,TAN_SWR1,TAN_WR1,Uganda1,DRC_W1
0.7108779604848328,0.9312341729269934,0.7370055804140565,0.8092278419212343,0.7470445754734506,0.9750358548540032,0.7368002196061136,0.8222493081241888,0.678327254050972,0.6909151266030369,0.5381545646356366,0.4744723084022437,0.571474530765903,0.4000765158825059,0.4629790903490068,0.2447739275284272,0.1490666948061952,0.4830136661629098,0.5051570434682262,0.8005314717225461,0.946469715910874,0.0467034261918153,0.4810920254562699,0.3384997623294152,0.0276935614702739,0.6273291935683215,0.363442994908305,0.1613822736934577,0.872684620314235,0.7623886895458848,0.9619813863718648,0.993680926462102,0.9656056745049756,0.908309882023743,0.6459117055144693,0.9819944102586562,0.1617308902769577,0.1512483375916221,0.3555928047936947,0.0307559513207075,0.2845535583284861,0.1441875556905643,0.7371214488618264,0.3907818523927445,0.8854691458933975,0.0204901554426277,0.0
0.6711618645451314,0.926161596253232,0.7414817020268922,0.8820030871550413,0.8488292284927937,0.9646695233743836,0.7329932192121458,0.8745849002927346,0.7440413562854261,0.8091454171984109,0.7536046201726556,0.6281570882636635,0.5072531896532342,0.4370199499184617,0.4036223243903013,0.1300355242184418,0.1558650907595382,0.4369921382528975,0.4685517012976316,0.6718586466010618,0.9120887406316286,0.3576963519548464,0.5436208612695775,0.2480278947358697,0.0147304742919273,0.5711747278485528,0.2758875664969202,0.1073557805135539,0.8009393352391118,0.6937288100199545,0.9717995566719676,0.9911351283689924,0.9718598012178296,0.9685432193696027,0.5538418628957869,0.9808323374262878,0.1795928534768148,0.161820931849416,0.5142726722123782,0.1098382130440547,0.1986467351430666,0.1539371345268211,0.6837173295445741,0.5336041416941215,0.8594442174097339,0.3823691339797384,0.0
0.6326812490682632,0.8920398448031024,0.7890833659431081,0.975437160926896,0.8952314287882772,0.9395291130239593,0.8072621569647296,0.976395313349626,0.8356670947892874,0.9773415468859228,0.8985792537091393,0.7316984025509966,0.4286367935798239,0.4732097638335453,0.2878023224186086,0.044628765051662,0.1711149852342828,0.3743280090806425,0.3403031964029047,0.3641802544679098,0.78840616464076,0.5263862366323315,0.510825761642037,0.2129994971957815,0.0177154125583512,0.5477641681999164,0.3453297562092726,0.1069731814593565,0.7985099806670012,0.5737942802805652,0.9549982190489904,0.9936718719192342,0.9758271377914391,0.9708146691888784,0.4167285592583906,0.976564682566394,0.278659758732112,0.1894711168640333,0.4741092333208382,0.2081678114469112,0.1057943873806057,0.2223605869551618,0.2073146306867389,0.6002228394251359,0.8729066203520921,0.4389339008182807,0.0029650104968566
0.6698989289583203,0.8098205443940397,0.8315612229276205,0.977572869354412,0.9032100835592276,0.9344822249310052,0.8122065091764193,0.981734397228096,0.8982630362209264,0.9868514715958786,0.9123835672403288,0.7803320772712538,0.3920903492881435,0.4969601263914122,0.191853962396763,0.03701305759039,0.1914711692797249,0.304204466191377,0.2138502476612784,0.4279419126735632,0.5842733205330736,0.4072793695984983,0.6129384241823446,0.2539284175544209,0.0364095434215928,0.5791736921408795,0.4028652712746736,0.1092387790930072,0.8027147347629902,0.5137512519300544,0.9404707575487072,0.9950911180526012,0.9767537545431968,0.950670096599877,0.3327567098064202,0.9750145321422036,0.1849998440090792,0.0907645890176738,0.3275306835547393,0.0997823105542583,0.0384987160672004,0.0661434035152873,0.0492031250013551,0.4472456560217779,0.7666236207609476,0.4789963730620193,0.0131252624207726
0.6479766179002435,0.7826528821182235,0.8456882794296107,0.9685158418492316,0.9086551896365638,0.9365269038373863,0.8132373709594654,0.9782720689040356,0.895031852044158,0.9908308132672166,0.896513935306368,0.7887796341217455,0.4283340642117522,0.5733902681941733,0.1683706135437473,0.0468666819225435,0.2296140143617331,0.2682381461702727,0.1373696799610146,0.4814829797359478,0.3745519550290476,0.3415020406479034,0.6274929866149918,0.2838846868715158,0.0686345497933256,0.5698349493476177,0.4563285136262044,0.1304252453492658,0.83345635451163,0.5021727478962894,0.9356664805566052,0.9955777933900932,0.9734398616400658,0.9364184615900212,0.3139863669979635,0.9732911234684788,0.3012848965541186,0.3739803083189255,0.4222516136178655,0.2059563282708527,0.0854469919241834,0.1335239981513628,0.4048061079555629,0.5215273942557122,0.8446138128323839,0.3971584752082053,0.0052344296711769
0.7532470960961064,0.7971312969477392,0.8444923354378341,0.966251797880639,0.9126495459643508,0.9438703054783688,0.7936239964093366,0.9709145436218432,0.8883932699739703,0.9901723601531393,0.8751357043764159,0.7908791482407797,0.4861790142760462,0.6295043705360711,0.1955907673245342,0.0561693050740992,0.2854699029203779,0.2549054551988267,0.0979925596269759,0.5144078431083557,0.2327485269666228,0.2922894995742682,0.6118260506502816,0.2667246099465598,0.1036856786138749,0.5413249828449074,0.4890667044816239,0.1476529600718707,0.8651812064319375,0.5576131224812872,0.9416900204856558,0.9954023349356034,0.9712600814391312,0.931989138907879,0.3623711724139486,0.9748016413208463,0.3188365911232372,0.3413818056118464,0.3826389427449043,0.2717510990666291,0.0268919662502016,0.2094591293143296,0.2242606534088662,0.5950865708390118,0.8533865958318725,0.3660557364945277,0.077175647305874
0.7395822899377089,0.8701311429902231,0.8381029824597402,0.9551904452124051,0.9158504386465948,0.9468121810030644,0.7846521036472898,0.9585203165833942,0.8870444387381503,0.9844932487104,0.8671828736349522,0.7914720837894945,0.6038887050047601,0.653832894424142,0.2783187766275291,0.0623537464188797,0.4066239763656755,0.2601034455536032,0.0774243691864414,0.5342016130909147,0.1513039135746377,0.3052901065355484,0.674495441400893,0.2619809649770759,0.1240445894358426,0.5219543303540537,0.5194959916204186,0.1513845204807348,0.9092699732130994,0.7038760434584044,0.9420722594889288,0.9947080096683256,0.968846227942669,0.9296359908388584,0.490228772751509,0.9793052046322313,0.3031292611909528,0.294314297374668,0.442004468829452,0.2258969934736992,0.2466478356563489,0.3691361055293837,0.3567208806779272,0.6177417938322871,0.8416129955047772,0.3262152479685105,0.0583142057395426
0.6367055362729178,0.9350315925578676,0.7897549041291698,0.9077365356112552,0.8711312115237453,0.9358413067249752,0.7409322062411038,0.9221461345497436,0.8114230670460137,0.955003173420356,0.7810902654553666,0.7459678028980633,0.7428497111862138,0.6763923922346616,0.4115203569706521,0.0613104047800653,0.6809400590956842,0.2459361774622927,0.0757163543409254,0.5755598021859009,0.1541996503280534,0.5993587350149782,0.6994475280321515,0.2954532691819175,0.1453548358939847,0.5194083492728911,0.5220164928548792,0.1845799698258585,0.9228597504220012,0.852517873201883,0.9351055892594172,0.9912092707470276,0.9663920924723888,0.9233616769283056,0.6793578748489408,0.9833793310122222,0.3034542788616405,0.1014465863968158,0.4213551568176116,0.1879801863719387,0.6168015407334164,0.3895691259986431,0.7382684659070913,0.6849975287890128,0.8065306497755025,0.3713796447107448,0.0945535339410848
0.4748029868683796,0.9716870304226723,0.7605649829013288,0.8660700108828533,0.8156361621612422,0.9052951042437928,0.6414301629201222,0.8873245738860618,0.7702304135654647,0.9380238317490178,0.6710223532796135,0.7023087480975062,0.8388891659550952,0.7628813770105628,0.6453765040178064,0.0544506620200959,0.9119390460040848,0.254655063136858,0.0932689293052839,0.5806386568529904,0.2076497440000712,0.7639334226401985,0.6611881328840602,0.3798907450071513,0.1655707198741419,0.5593511755870897,0.5061382843619149,0.2262228133726267,0.9301126548761636,0.9165523718629346,0.92261457483877,0.9835583835553784,0.9636491965492152,0.8983598859084732,0.8002512809607537,0.9855421574510814,0.2908338855436919,0.0415528852227831,0.375487118891976,0.1769307787741603,0.2695238444681806,0.3157906088779375,0.6487812499953949,0.6935847895609341,0.6268197793217232,0.4315539600318824,0.3730293911831724
0.3060727108093943,0.9377595763048509,0.767202443132411,0.8681465193662533,0.7693832756904164,0.8846950940872402,0.5649781318921698,0.8292381087917936,0.750479578733443,0.9278919793444524,0.555501437292407,0.686314470761533,0.818074348841636,0.7314131214941133,0.7750565624774196,0.1053283701564001,0.909641874200621,0.2802763012115412,0.1992128535497163,0.5662031003522199,0.286122642370744,0.7188740869483962,0.6011830232060466,0.4597832519412065,0.2082738924918141,0.5756294248830792,0.5217544690439542,0.1900329718540927,0.9775906329546554,0.9288233668954226,0.9230989143757986,0.9864343211111786,0.969593239633742,0.9016862213251324,0.7984831950746621,0.9889562730313352,0.239832897213998,0.0649517003332714,0.283391419553569,0.1815509541557793,0.2239491929628091,0.1581113561101985,0.6801306818139278,0.5613678895119847,0.3661918675925112,0.3547489267225353,0.7822722183344896
