SUD1,SUD2,SUD3,SUD4,SUD5,SUD6,SUD7,SUD8,SUD9,SUD10,SUD11,SUD12,SUD13,SUD14,SUD15,SUD16,SUD17,SUD18,SUD19,SUD20,SUD21,SUD22,SUD23,SUD24,SUD25,SUD26,SUD27,SUD28,SUD29,SUD30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0002253629015855,0.0,0.0006105964499339,0.0,0.0,0.0116519720356638,0.0007389403357452,0.0222322314195839,0.0,0.0006581368516368,0.0001422077247936,0.0,0.0,0.0,0.0004949250830939,0.0,0.0,0.0004803475644349,0.0,0.043,0.0,0.0,0.0,0.01,0.0089826648810605,0.0,0.0,0.0
0.0503130959648554,0.1357355759111845,0.110563631489009,0.0913346225099079,0.1254875135062915,0.0635308187706911,0.0854659737244533,0.1855360265626902,0.1163249207933045,0.2085229581414933,0.1110996899198305,0.1106582064786772,0.122056358246423,0.1201111111111111,0.0434932357612464,0.0793275342353491,0.1265158235997643,0.1124610022397007,0.1024136884283454,0.1622026203859484,0.1356589243789334,0.229,0.0769414316635841,0.0942537829928903,0.1309178749500014,0.178,0.1894739973215908,0.1357700895419096,0.1048780009516729,0.0601978024043128
0.252301236752139,0.3677895176534802,0.3427784922805564,0.3145836432002084,0.3584036561606544,0.2617918437067117,0.3148175877925,0.4137851111775714,0.3468182442163566,0.4370372702838425,0.3424465550983879,0.3434698924751727,0.352882071548541,0.3486666666666667,0.2619894778508278,0.3027319114566377,0.3563257989119481,0.3428440089588031,0.3282483789972535,0.3927692488130524,0.3671861157078069,0.454,0.3005990453076899,0.3269441202375581,0.3608831875161393,0.411,0.4179768865080807,0.3682646320702761,0.3362494016466804,0.2630164158711473
0.4949056549171062,0.5607444793910985,0.5446024173429671,0.5184303116249763,0.5547937349482948,0.5067600785390475,0.5185122424643644,0.5975227232901853,0.5438802195084376,0.6160666223120329,0.5442772758351409,0.5438621004377701,0.5516096356427862,0.5493333333333336,0.4929939873433301,0.5057489149681412,0.5496603989318491,0.543643885778592,0.5336176421712565,0.5762955846160261,0.5603097160092767,0.631,0.5057150930408889,0.5329104876711559,0.5558704373338652,0.6,0.5964739973215909,0.5602720492702,0.5391075976124915,0.5085896173099327
0.6471819078322099,0.7000960905770275,0.6854409296256155,0.6685150026160438,0.6947030794283947,0.6662707643542722,0.6669493184511553,0.7197208396085399,0.6872196165902813,0.742580934454382,0.6839204564662946,0.6858047343011908,0.6896947714393051,0.6945555555555557,0.6514962420895813,0.654777697111093,0.6896506752021385,0.683305011198504,0.682809134420595,0.7063139212693312,0.6985615814321039,0.755,0.6572150260141104,0.6787835961747107,0.6898686557773849,0.726,0.7234739973215909,0.6988076205114269,0.6799382253567325,0.6634585289236469
0.750435519868249,0.7838168064424956,0.772509014485058,0.7656008642433951,0.7796986465477704,0.7677550200554724,0.7598372395660019,0.7935472905677925,0.7756491072427567,0.8156401575001996,0.7703660368345145,0.7738270213863668,0.7744357457266728,0.7884444444444446,0.7554977452537488,0.7505912536111432,0.7760025375406046,0.7718440089588031,0.7803718029098998,0.7979183573613253,0.7814404842725176,0.813,0.7538709371165944,0.7709495511503965,0.7729160933935213,0.8,0.8069884432540404,0.7826425831618378,0.7689289359729868,0.7667950738310652
0.8241591191431574,0.8277453595497446,0.8220470622238822,0.8208184007501691,0.8247447043431015,0.8302358463998464,0.816436967285794,0.8148807181078258,0.8242398787028752,0.8409992722565078,0.8193696489708707,0.8240615782919096,0.8197836648544048,0.8360000000000001,0.8164977452537487,0.8098185800359647,0.8223543998790703,0.8149220044794016,0.8320820781793079,0.8259647854156971,0.8225323529382967,0.839,0.8137289303192636,0.8277852804863501,0.8159288435757955,0.819,0.8329884432540404,0.8278984791432539,0.8198932371308482,0.8326525414249537
0.8268389959979522,0.8119927794000131,0.8105772484635347,0.8168091759261316,0.8107158510330547,0.8287227763597927,0.8089070652473693,0.7947575542454057,0.8132083059449754,0.8203583870128159,0.8089938303530448,0.8121139362021698,0.8080486036282908,0.8282222222222224,0.8199894778508278,0.8060199431357045,0.8105383972494857,0.8049220044794017,0.8254781911879874,0.8084701914847806,0.8036355270364198,0.819,0.810532216826736,0.8125069555967079,0.8019398122015896,0.796,0.8129942216270203,0.8134195746479311,0.8114328175908407,0.8326988783609628
0.7636297957854601,0.7335650545880018,0.740181409908081,0.754725544589926,0.7274538324456707,0.7634771596870719,0.7381958293913158,0.7246612792859838,0.7397221327025003,0.7478142038528397,0.7406596888094664,0.7362572629148099,0.7368415062364475,0.7630000000000001,0.764491732597079,0.740413347102189,0.7349076354246548,0.7389220044794016,0.7629619646815998,0.7269346488712234,0.730837699877581,0.762,0.7448435824737287,0.7371697015768847,0.7339489992709032,0.729,0.7339826648810606,0.7349183244942381,0.7427871319387979,0.7684659209931906
0.657928328517331,0.6162702737401299,0.62555809363425,0.6517207097645249,0.6210534072167042,0.6547245373202816,0.6331310503750913,0.6039442968363873,0.6277483935025553,0.6192998917104906,0.6302230475328916,0.6211508331045794,0.6146552224002716,0.653888888888889,0.6674917325970791,0.6390225304078107,0.6214083910603816,0.6284610022397008,0.6577259403194651,0.6049525841926339,0.6151496008005394,0.634,0.6443472948432402,0.6275671923494214,0.6219709365224911,0.609,0.6069884432540404,0.6177433975447509,0.6318842476767699,0.6602406177422377
0.4934656967999479,0.448833553002689,0.4573181428604966,0.4972567112975507,0.4544244854668394,0.4829678752351926,0.4760372907752275,0.4329079501690605,0.464421198081491,0.4409887691949165,0.4640181565573135,0.452145463106413,0.4593223141017512,0.4934444444444446,0.5174947389254139,0.4862206518670978,0.4567501772693886,0.4623830067191024,0.5016287007230071,0.4329694236396989,0.4464575882755074,0.458,0.4918393458715969,0.4670222471960396,0.4559836867047654,0.438,0.4294913324405303,0.4497920289907385,0.4601910912495972,0.4886457665337073
0.2805032619742935,0.2366176688336831,0.2519592547354098,0.2940186154444653,0.239824388237803,0.2702214131443329,0.2704054960357782,0.2179847945801107,0.2545539145776855,0.2220379980273346,0.2452062239762242,0.2490462788765096,0.2486206661510487,0.2844444444444445,0.3144917325970789,0.2846243042495524,0.2472464181751711,0.2493050111985038,0.2958624809576966,0.2184518163475523,0.2366552427827669,0.237,0.2908152441257979,0.2584419851646158,0.2439836867047653,0.221,0.21249711081351,0.2375754056150957,0.2415963406188682,0.2723776479448295
0.0691229654968387,0.0321666650418651,0.0436512131114203,0.0775504492420364,0.0347002096702887,0.055753294437791,0.0564081376603344,0.0269546849109215,0.044664744127121,0.0312322314195839,0.043865107098356,0.0398771590598916,0.0418199373860092,0.0674444444444444,0.0955022547462511,0.070013037032217,0.0402148051948162,0.0437998768197889,0.0785585310696982,0.0214599272837883,0.0332644925120062,0.049,0.0740580227333256,0.0492386510213288,0.0389836867047653,0.031,0.0224913324405302,0.0330960065365738,0.0425274507795675,0.0589001116239489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0004380449409975,0.0,0.0006434632348269,0.0,0.0,0.0121689197084169,0.0007228103294068,0.022911424925992,0.0006784096844231,0.0006581368516368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009606951288699,0.0,0.044,0.0,0.0,0.0,0.01,0.0094855540675504,0.0,0.0,0.0
0.0622164079239904,0.1358348992561021,0.1123176039591888,0.0973346225099079,0.1260871543612698,0.073051727020085,0.0900584182112772,0.1852634208611772,0.1213085586677963,0.2053178041795422,0.1136050357976728,0.1127758311817076,0.1235038454773714,0.128,0.0469954905074976,0.0849200160457188,0.1316998209701797,0.114,0.1089284115261492,0.1627151496382717,0.1351163186867701,0.227,0.0826537869734664,0.0972164038252893,0.1329051247677272,0.172,0.1914797756945706,0.1358626975620489,0.1071659080095746,0.0672865150654603
0.2894550956647483,0.3660128442747675,0.3441405759316036,0.3255034961400552,0.3578889205126161,0.303544224846245,0.3236850776014886,0.4104091763658583,0.3544931196623553,0.4316289266951162,0.3454275558494082,0.3448595863155133,0.3546556006737,0.3612222222222223,0.2725007515820837,0.314513977735299,0.3630384698021385,0.3418778723403873,0.3394981999843866,0.3902527373952454,0.3638762681138036,0.443,0.3114754012211341,0.3318672996127968,0.3618814059596591,0.398,0.4164797756945707,0.3659221953712256,0.3391659080095747,0.2979390564904141
0.5018846032769563,0.5631814655618473,0.5466280812199019,0.5311211715913158,0.5570140811842851,0.515532346918606,0.5326644594746313,0.592552541913091,0.5566477236304703,0.6195406618564898,0.5470707364805619,0.5481219357867895,0.5529125550181937,0.5632222222222223,0.4895022547462512,0.5205275382622092,0.5626898280873509,0.5434610022397008,0.5462738186998322,0.577788133403532,0.559880645013069,0.633,0.5174796145095472,0.5410895123288442,0.5569051247677274,0.587,0.5999826648810606,0.5652571693913464,0.5429087093995896,0.5096359542459418
0.6607432106128294,0.7017642751993598,0.6893441434233827,0.6822812224235345,0.6912212606200063,0.5860062960363045,0.6856713101282365,0.7147411134256073,0.7015988693731157,0.7447348952487391,0.6872718429128062,0.695295982307789,0.6924277287860781,0.7077777777777778,0.65,0.6721491243660024,0.7033530225261744,0.6843388745800881,0.6953027251103707,0.7088601678997193,0.6923203870058695,0.749,0.6704245341487377,0.6938899247867558,0.6918941561419334,0.713,0.7264797756945707,0.7046475067726663,0.6871150705559587,0.6145362778532232
0.7658178789154816,0.7833785604422042,0.7537034844816636,0.7818176564687686,0.7809661939677605,0.771996667134106,0.7800642135493534,0.7682526215736569,0.7893666056143185,0.816511620063681,0.7349580765090971,0.7814684552537261,0.7739230698275618,0.8027777777777779,0.7620075158208373,0.7689744594975008,0.7893647234452249,0.762298040314614,0.7934193095825369,0.7868923495876117,0.7776000433396987,0.813,0.7693979456171506,0.7867609710007516,0.7533521866693258,0.79,0.8059942216270203,0.788006346377726,0.7782747161819975,0.7742312450672587
0.8063175669349252,0.8278332031953329,0.8274281895723011,0.8385009356079304,0.8250560067502855,0.7982379635912655,0.8396745311197739,0.816586035783766,0.83951267578957,0.8437550822883483,0.8230301804720035,0.8346093627111051,0.8204865247146726,0.8492222222222223,0.8190090189850048,0.8294055349500273,0.8380317482149156,0.8140779955205983,0.844513643128317,0.8249561650262136,0.8195494369888996,0.843,0.8319004074700509,0.8443655425177741,0.8189670941226181,0.812,0.8294913324405303,0.833487771852617,0.8251461030237127,0.8139980193945646
0.8244888764521965,0.8109445912783289,0.8117541182234567,0.834720426529113,0.8135331002066822,0.8224882954194986,0.8327764916544176,0.7731738374252061,0.8265552987151331,0.8131141970446565,0.8038371670755942,0.8226016169757661,0.80070378637653,0.8392222222222225,0.8225082674029209,0.8254234646445059,0.8250362629448599,0.8076949888014961,0.838504549973111,0.803478410542364,0.8058114483319301,0.815,0.8295272192941566,0.8353487262345729,0.7989451568710302,0.792,0.8054913324405304,0.8178339404078072,0.789098659953979,0.8233031022444723
0.7632575769540852,0.733182895343901,0.7440593348581122,0.772331765226403,0.7368268556024578,0.7494154553872732,0.7594662803662042,0.7211320444392884,0.7515483897564346,0.7408498200368877,0.7403218686895998,0.7477410048193973,0.7333914839225507,0.7732222222222225,0.773016534805842,0.7586070993939079,0.7492275310670146,0.736,0.7757397844814473,0.7214411508146503,0.7297910142990622,0.758,0.7634998426329913,0.7611117595248837,0.7319670941226182,0.73,0.7244913324405302,0.7402646331036257,0.7431278241858886,0.7577670426322278
0.6610041454491944,0.6171016653627883,0.6287921556054022,0.6690154219126683,0.6226977086098909,0.6475254702531983,0.6518279891542532,0.5984844284592746,0.638791935802065,0.6109380848755142,0.5977516792872792,0.6339428993174158,0.6115276164503911,0.6630000000000001,0.6705052610745862,0.6560225304078107,0.6348945558367052,0.6092200447940155,0.6704753681273333,0.5999525841926321,0.6144018710802239,0.629,0.6622811573525321,0.6519848680284386,0.6120053446694408,0.582,0.5969942216270202,0.6245974437737694,0.5746755991065514,0.6463583722426741
0.5031424758510175,0.4508622333943428,0.4649641181503873,0.5110894343582335,0.4573719451974384,0.4879587411295255,0.4907555521513878,0.4278593453266089,0.4733115200251718,0.3939650202193627,0.4385300942698876,0.4697764418708102,0.4519504536629688,0.4994444444444445,0.5200045094925023,0.5000280573041177,0.468233204668664,0.4517929059358989,0.5105134252169432,0.4299454610093921,0.4485000123755106,0.418,0.5069582113144749,0.4888747928151944,0.4260278404948538,0.429,0.4030288918648991,0.4575513038496392,0.4108572479964689,0.4918690891792248
0.297687232376281,0.2379504718344389,0.2498273396037423,0.3036256353274168,0.2442303050053023,0.2774610221314277,0.2799594470881114,0.2087408278139012,0.2599258037913759,0.2157554997964589,0.2432537553182066,0.255052449876711,0.2361237448525055,0.2880000000000001,0.3210060126566698,0.2944305519578333,0.2542392319860649,0.2533050111985039,0.3029137391610596,0.2144819528920222,0.2368779292139399,0.233,0.3012992998789862,0.2757479013187492,0.2310619693548908,0.224,0.20649711081351,0.243204826244452,0.245480946043072,0.2839444679545226
0.0752650802855593,0.0330954883159568,0.0410847683026683,0.0813875107903195,0.0365841215192333,0.0574578957113867,0.0592707378784457,0.0258423856868989,0.0462942385257169,0.030911424925992,0.0365261659128002,0.0419467993105541,0.0380615632195464,0.0687777777777777,0.0965067642387535,0.0738213686522116,0.0423824516816762,0.0427218812991904,0.0817877825032468,0.0209499911120465,0.0336173587369632,0.049,0.0785422611098394,0.0542554673045299,0.0359744996354515,0.032,0.0214913324405302,0.0353044023603206,0.0355656321709514,0.0663382634655778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0008166751931207,0.0,0.0004472230374783,0.0,1.3924825181171377e-05,0.0127722395806769,0.0008149747671014,0.0242322314195839,0.0006974089334028,0.0014990839671743,0.0,0.0,0.0,0.0,0.0,0.0,5.215461599603243e-05,0.0009606951288699,0.0,0.045,0.0,0.0,0.0,0.01,0.0104855540675504,0.0,0.0,0.0
0.0621939475760745,0.1411464484667225,0.1173504692791873,0.1047187798290278,0.1314727456338632,0.0760517270200849,0.0940624081707689,0.1840478137318514,0.1254009552246607,0.2095612664042096,0.1170996899198305,0.117588048955919,0.1280000828714458,0.1302222222222222,0.0449954905074976,0.0897356564574826,0.1362076288764551,0.1174610022397007,0.1130869630088487,0.1637069305806902,0.1403338258292318,0.23,0.0891123408686911,0.1026903372446677,0.1369051247677273,0.175,0.1894739973215908,0.1411299234816783,0.1095066002566654,0.0699390564904141
0.2862719596559211,0.3721916566711319,0.3527903835691075,0.3373351856768318,0.3655549129234361,0.3040574575746609,0.3307037263251447,0.4071511428420515,0.3595117847740962,0.4380755785465587,0.3510796755722071,0.3543103170966959,0.3608978764595078,0.3603333333333334,0.2594812104479068,0.3235406759665371,0.3700339550721943,0.3489220044794015,0.3422481172439831,0.3922362992800825,0.3707533128556501,0.455,0.3240622606308764,0.3411268914964452,0.3669051247677273,0.397,0.4159768865080807,0.3734467576105864,0.3445329759874616,0.2945142385346349
0.5104250992641979,0.5661259374266201,0.5596590997730139,0.5402542572413792,0.5646234223602643,0.5265550267872637,0.5399381536816108,0.5898124614612748,0.5583880475785018,0.6205406618564898,0.555053385610583,0.560129461036252,0.5616146815931001,0.558,0.4819879746866603,0.5319599727876156,0.5668589871616675,0.5537218812991905,0.5436516571150531,0.5797896306097776,0.5634002193248671,0.638,0.5327235403410183,0.5502537829928904,0.5638941561419334,0.594,0.5989768865080808,0.5692179453651661,0.5491107378388382,0.5185896173099327
0.6670363967995268,0.7050586309572864,0.7065449531679431,0.6878701653998327,0.7049307963513818,0.6095829188516264,0.6920227787985884,0.7126887885098792,0.702600020866232,0.7490932822615551,0.7029093812103163,0.7059411803958352,0.7038565230122245,0.7023333333333335,0.649491732597079,0.6839776004658426,0.7086943428172952,0.7027218812991904,0.6905511712186307,0.7108687882892049,0.7010663710176763,0.765,0.6852331685405645,0.7012369667096892,0.7019178749500016,0.721,0.7259768865080808,0.7088772957813777,0.7010260517109588,0.6430280679609939
0.7710928184660393,0.7874835789019458,0.8027143933504968,0.779723172230521,0.7883591618159076,0.7890340484136587,0.7844319439735191,0.7518352626551352,0.7941742168122756,0.8218316988137807,0.7861183729490936,0.8045289604168355,0.7951146604368605,0.792,0.750491732597079,0.7779976140720347,0.7978776258457312,0.7861828835388913,0.7811243287141777,0.8001897942578335,0.7817032106185718,0.823,0.7789449559047666,0.7992520986812508,0.7909543439403439,0.794,0.8064855540675506,0.8058845522545852,0.7850474707751298,0.7856803105765156
0.8257642594327183,0.8325252842064492,0.8378662908721353,0.8317172399054843,0.8297684622945498,0.8449907963311074,0.8409192297307327,0.8072460468708254,0.8409744264547221,0.8474725840574726,0.8337191776270726,0.8397915501017366,0.8290884825483882,0.838888888888889,0.8249894778508278,0.836031188205137,0.8405296984729229,0.8274610022397006,0.827141537219804,0.826964785415701,0.8227591240545196,0.848,0.837295948870397,0.8451659549756858,0.8219525623838637,0.821,0.8309884432540404,0.8393227799820339,0.829748326597909,0.8439172291551582
0.8366751074444878,0.8177422412044821,0.8276767859183148,0.8242493962850852,0.8147397529303498,0.8409936899385744,0.8334613960574883,0.787093010672476,0.8294039171071973,0.821549200582905,0.8246459500758438,0.8280908318683013,0.8166746354711372,0.827888888888889,0.8289924841791627,0.830438082228044,0.8266973449597828,0.8154610022397007,0.8177099726702081,0.8074799077486097,0.8079335777124395,0.824,0.8321125992606457,0.8366025092274633,0.8069507808273835,0.8,0.8054913324405304,0.8248915110475245,0.8256009973558259,0.8423494391804814
0.7854466242352113,0.741842368488887,0.754948307239979,0.7584837291320186,0.7393830198749501,0.767011600235603,0.7595775836112324,0.7151524315676662,0.7551177476108429,0.7538107840306795,0.7553408679385796,0.7525390575209389,0.7442293042842771,0.7605555555555557,0.7719894778508278,0.7612189907779666,0.7517033722771836,0.7499220044794015,0.752824829930244,0.7279443651350543,0.7336755025479205,0.77,0.7627638618873289,0.7624756177310181,0.7359727180789714,0.736,0.7289826648810607,0.7483249851933143,0.7571585326338054,0.77432430848812
0.6712051202056187,0.6254505481597435,0.6412321679636299,0.6527907958104044,0.6229165820168265,0.661733854870876,0.6506747957827388,0.5931839857009404,0.6414536902133375,0.6270932822615551,0.6411704676096434,0.6369788585728562,0.6290554114438334,0.6507777777777779,0.6744962420895815,0.6552266015859876,0.6365429119794299,0.6372608790594897,0.6472107123903589,0.6054763269150281,0.6172609912452429,0.643,0.6584289624402178,0.650458801447817,0.6189946553305593,0.614,0.6044797756945707,0.6315574615933977,0.64141139852667,0.6688872173508857
0.513223796166637,0.4562025123068322,0.4741468392596981,0.4949467594024912,0.4554185064760236,0.5017206243865522,0.4888586686400896,0.4219560917849902,0.4746972362589676,0.4460256219706485,0.4734557078062614,0.4692925891429222,0.4623869034255572,0.4884444444444445,0.5175007515820838,0.4972321284822943,0.4687150731962341,0.4713050111985038,0.4901517604780455,0.4329587196228814,0.4495257800124957,0.46,0.5010919226736816,0.4854588014478169,0.4449454361579428,0.443,0.4279884432540404,0.4621299699940339,0.474676694029627,0.5085970093794765
0.302522328898508,0.2430038631214388,0.2608063643860002,0.2917843539319677,0.244208393815365,0.2867211337691904,0.2798257270096793,0.2097206499034446,0.2622930870326006,0.2252787681733339,0.2609123634304596,0.2566231810988226,0.2503644773235721,0.281,0.3160045094925023,0.292227960658867,0.2557282867027413,0.2581828835388912,0.2888269144690599,0.2189373500731599,0.2390303978558573,0.24,0.2964197283055065,0.2733487262345729,0.2299528416707763,0.229,0.2129942216270202,0.2476085654393593,0.2638045182155158,0.2926413657100502
0.0767687005018886,0.0348139087900819,0.0459165702551859,0.0770890979598351,0.0370091297715334,0.0639809688368888,0.0599507654790285,0.0257046273309147,0.0477550698169224,0.032911424925992,0.0471676981649531,0.042811016125055,0.0415277956857461,0.0668888888888889,0.0915052610745861,0.0734229411498126,0.0433824516816762,0.0463388745800881,0.0768514836247517,0.0219224476481601,0.0344485271089606,0.05,0.076912349869959,0.0534924340142192,0.0370074055128335,0.033,0.0224913324405302,0.0366062165561788,0.0474778058167252,0.0695526530489027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
